id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,4.2118797227656463E-16,0.746446853383712,0,0.0,false,4,9,0.4980477120012749,0.4450878813640151,null
n1,true,2.6371555462279194E-16,0.7542458758323816,0,0.0,false,54,9,0.24486701391518495,0.219915457707192,null
n2,true,2.757856341792512E-16,0.8003528173131926,0,0.0,false,4,9,0.4121270694795848,0.8972759475418117,null
n3,true,2.4119918700299104E-8,0.734053548110419,0,0.0,false,53,9,0.5144337102074323,0.07595471670217813,null
n4,true,2.0349392757746548E-19,0.7797815630082817,0,0.0,false,53,7,0.3302299236162659,0.840575071327416,null
n6,true,5.574886669507348E-10,0.8436641981430812,0,0.0,false,39,7,0.8462237315786152,0.7929599181749184,null
n9,true,3.9128766089174354E-23,0.3467547303406848,0,0.0,false,6,12,0.6984883332339332,0.36557837127056514,null
n10,true,1.5800390118682519E-22,0.6052875139547479,2,0.0,false,3,7,0.6179265606682179,0.4620361204540254,null
n12,true,0.9970145346139121,0.46931172469547855,0,0.0,false,53,8,0.08411280914527236,0.5597288968719627,null
n13,false,0.9974625307156398,0.770227106546004,0,0.0,false,54,10,0.032908705347140965,0.05722521380729462,null
n15,true,1.1405518214793048E-21,0.7453848249619409,0,0.0,false,4,9,0.3777788934913462,0.8952486235541306,null
n19,true,5.007558903068685E-17,0.8660997797776264,1,0.0,false,5,10,0.025086569532347502,0.8345130043941151,null
n23,true,0.999675447591512,0.6869305902518238,0,0.0,false,56,17,0.7357288745401944,0.6071228680604048,null
n26,false,0.9993866502425636,0.7283967725978981,0,0.0,false,52,5,0.8628953556936059,0.5069426793701881,null
n29,false,0.9989902272558302,0.6845589457431854,0,0.0,false,51,4,0.5402437750472555,0.7207749337085737,null
n35,false,0.999392783498208,0.9640997661167149,0,0.0,false,52,6,0.06949560417371914,0.36943808839464876,null
n36,true,2.555465977406461E-17,0.6715736316996999,0,0.0,false,3,6,0.47895824116147556,0.47494003247339733,null
n37,true,1.30555509553811E-14,0.594046994672088,0,0.0,false,51,13,0.22258278951592947,0.9176479534733712,null
n39,false,1.5003110854469716E-7,0.8209471485134687,0,0.0,false,59,18,0.6282187731189162,0.8741847330930175,null
n45,true,0.9997935422071784,0.5217542564532285,0,0.0,false,53,8,0.5718414816600195,0.5195569796655163,null
n46,true,6.553841537077571E-21,0.5737464924266803,1,0.0,false,58,19,0.4548321788886257,0.8787689766806486,null
n47,true,3.2395317402369614E-18,0.6467698614541888,0,0.0,false,6,12,0.2790971915137339,0.9147152123803776,null
n49,true,2.297244740432843E-19,0.7182334817296608,2,0.0,false,55,13,0.3207904885745507,0.863332926291588,null
n51,true,4.411563279941989E-6,0.9004304758613412,0,0.0,false,54,9,0.6206798048686,0.9598607358584166,null
n52,true,0.9993047756158752,0.9219078914931441,0,0.0,false,2,5,0.8720173555187944,0.708859716393244,null
n58,true,0.9964360496642047,0.8370395112446256,0,0.0,false,50,1,0.699463614448839,0.7601824542617892,null
n59,true,6.908018368759232E-17,0.6185075822701207,6,0.0,false,53,7,0.5919149350998865,0.7381795607166244,null
n64,true,1.4164831140742962E-18,0.8627838671146082,1,0.0,false,3,7,0.2614899722221703,0.5418666380998519,null
n67,true,0.999163686828676,0.7525473943077142,0,0.0,false,53,12,0.021360505115272044,0.7511076302345607,null
n68,true,0.997885718145294,0.6056263970466423,0,0.0,false,53,9,0.8131209013927272,0.9862876073582021,null
n69,true,2.0445536565641086E-12,0.7819191357609885,0,0.0,false,4,9,0.4257922805828066,0.6335859706586742,null
n71,true,1.612702266691621E-17,0.6019920881467663,0,0.0,false,54,9,0.6485719021125951,0.8363772244808029,null
n72,true,0.9962453309567915,0.4016578214052143,0,0.0,false,54,9,0.4045720711987209,0.8469634725853292,null
n74,true,6.13383445669138E-23,0.7165103715753426,0,0.0,false,54,10,0.8197373010256191,0.6788876601211308,null
n78,true,5.080575827473513E-21,0.478712513319442,0,0.0,false,5,11,0.2258361918839898,0.7734101928362666,null
n79,true,7.972667741098905E-19,0.6004096181639694,0,0.0,false,4,9,0.6880535316605382,0.665956948103032,null
n81,true,4.920122004580292E-7,0.7321933938818199,0,0.0,false,50,19,0.5630282546801822,0.6280536178651954,null
n82,true,1.3801721790403447E-14,0.8239474237372855,0,0.0,false,9,18,0.6889322255465605,0.4020031721611733,null
n83,true,5.9686150717992426E-5,0.8274306941219414,0,0.0,false,5,11,0.4908958719341064,0.868974993855191,null
