id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.9981617927677627,0.746446853383712,0,0.0,false,63,57,0.4980477120012749,0.4450878813640151,null
n1,false,0.9993171564914225,0.7542458758323816,0,0.0,false,72,44,0.24486701391518495,0.219915457707192,null
n2,true,0.9955161682316248,0.8003528173131926,0,0.0,false,33,67,0.4121270694795848,0.8972759475418117,null
n3,true,0.9966829464763104,0.734053548110419,0,0.0,false,76,55,0.5144337102074323,0.07595471670217813,null
n4,true,0.9958617880614186,0.7797815630082817,0,0.0,false,74,49,0.3302299236162659,0.840575071327416,null
n6,true,0.9988030194637504,0.8436641981430812,0,0.0,false,55,39,0.8462237315786152,0.7929599181749184,null
n9,true,0.999504128918461,0.3467547303406848,0,0.0,false,27,54,0.6984883332339332,0.36557837127056514,null
n10,true,0.9979334731542945,0.6052875139547479,0,0.0,false,22,45,0.6179265606682179,0.4620361204540254,null
n12,true,0.9981990443910529,0.46931172469547855,0,0.0,false,64,30,0.08411280914527236,0.5597288968719627,null
n13,true,0.9979487291176666,0.770227106546004,0,0.0,false,64,31,0.032908705347140965,0.05722521380729462,null
n15,true,0.9971053711678202,0.7453848249619409,0,0.0,false,27,55,0.3777788934913462,0.8952486235541306,null
n19,true,0.9978735413954353,0.8660997797776264,0,0.0,false,51,46,0.025086569532347502,0.8345130043941151,null
n23,true,0.9950746260228585,0.6869305902518238,0,0.0,false,84,73,0.7357288745401944,0.6071228680604048,null
n26,false,0.9960939456097097,0.7283967725978981,0,0.0,false,63,27,0.8628953556936059,0.5069426793701881,null
n29,false,0.9952010788734438,0.6845589457431854,0,0.0,false,62,26,0.5402437750472555,0.7207749337085737,null
n35,true,0.9962866471617627,0.9640997661167149,0,0.0,false,70,43,0.06949560417371914,0.36943808839464876,null
n36,true,0.9966867223307724,0.6715736316996999,0,0.0,false,18,36,0.47895824116147556,0.47494003247339733,null
n37,true,0.996144548104413,0.594046994672088,0,0.0,false,75,61,0.22258278951592947,0.9176479534733712,null
n39,true,0.9993100322788784,0.8209471485134687,0,0.0,false,84,69,0.6282187731189162,0.8741847330930175,null
n45,true,0.9977831731775664,0.5217542564532285,0,0.0,false,73,48,0.5718414816600195,0.5195569796655163,null
n46,true,0.9986334299902195,0.5737464924266803,0,0.0,false,72,47,0.4548321788886257,0.8787689766806486,null
n47,true,0.9982621983387615,0.6467698614541888,0,0.0,false,30,60,0.2790971915137339,0.9147152123803776,null
n49,true,0.9992452483177139,0.7182334817296608,0,0.0,false,75,53,0.3207904885745507,0.863332926291588,null
n51,false,0.9992517822526303,0.9004304758613412,0,0.0,false,74,48,0.6206798048686,0.9598607358584166,null
n52,true,0.9961989128100026,0.9219078914931441,0,0.0,false,64,49,0.8720173555187944,0.708859716393244,null
n58,false,0.9976198721684372,0.8370395112446256,0,0.0,false,65,30,0.699463614448839,0.7601824542617892,null
n59,true,0.9998480688079292,0.6185075822701207,0,0.0,false,74,49,0.5919149350998865,0.7381795607166244,null
n64,true,0.9963923037283472,0.8627838671146082,0,0.0,false,57,43,0.2614899722221703,0.5418666380998519,null
n67,true,0.9971545843022896,0.7525473943077142,0,0.0,false,69,44,0.021360505115272044,0.7511076302345607,null
n68,true,0.9954808934127403,0.6056263970466423,0,0.0,false,70,43,0.8131209013927272,0.9862876073582021,null
n69,true,0.998292023458932,0.7819191357609885,0,0.0,false,16,33,0.4257922805828066,0.6335859706586742,null
n71,true,0.9978397861532946,0.6019920881467663,0,0.0,false,75,51,0.6485719021125951,0.8363772244808029,null
n72,false,0.9989135730805422,0.4016578214052143,0,0.0,false,73,46,0.4045720711987209,0.8469634725853292,null
n74,true,0.9961440816830063,0.7165103715753426,0,0.0,false,74,50,0.8197373010256191,0.6788876601211308,null
n78,true,0.9971302201390103,0.478712513319442,0,0.0,false,26,53,0.2258361918839898,0.7734101928362666,null
n79,true,0.996680708380244,0.6004096181639694,0,0.0,false,19,39,0.6880535316605382,0.665956948103032,null
n81,true,0.996052949849952,0.7321933938818199,0,0.0,false,66,51,0.5630282546801822,0.6280536178651954,null
n82,true,0.9955076465274256,0.8239474237372855,0,0.0,false,36,72,0.6889322255465605,0.4020031721611733,null
n83,false,0.9979378880731601,0.8274306941219414,0,0.0,false,65,52,0.4908958719341064,0.868974993855191,null
n85,true,0.9958682995573678,0.8494161868308792,0,0.0,false,71,43,0.6238893474039446,0.9154262457538457,null
n90,true,0.999293627637496,0.7502804335674818,0,0.0,false,57,45,0.4070440752599414,0.5711136415716164,null
n93,false,0.9999971325907046,0.8819623536357968,0,0.0,false,67,34,0.4505259966868007,0.3229522084554141,null
n97,true,0.9979507769751734,0.8468264141597353,0,0.0,false,36,72,0.6719920068839608,0.12407681276434118,null
n98,true,0.9987895173428356,0.7892489926504942,0,0.0,false,24,49,0.8036535307374775,0.4898919017265134,null
n99,true,0.9976960933963571,0.784486263677895,0,0.0,false,68,44,0.2979643236552203,0.2466145981396456,null
n101,true,0.9970335012704942,0.8403535645869011,0,0.0,false,62,27,0.5713281795027747,0.4819985926331248,null
n104,true,0.9957235247391772,0.5570383213103326,0,0.0,false,19,39,0.8082102153706929,0.7304395123141707,null
n106,false,0.996703505999395,0.7207330921892959,0,0.0,false,63,27,0.705003003418724,0.21054606519202523,null
n108,true,0.9971579964151476,0.6064492377102099,0,0.0,false,31,63,0.5514673522817798,0.57545959427789,null
n109,true,0.9973359433594402,0.2402020479086055,0,0.0,false,59,21,0.6475046204579276,0.979370823659142,null
n110,false,0.9995655713475233,0.9039722062269651,0,0.0,false,64,28,0.07690915151162742,0.7440791260259967,null
n112,false,0.9967220592524683,0.40834798267359884,0,0.0,false,67,34,0.395647616894663,0.5891533792028143,null
n113,true,0.9974158539140684,0.691971859770808,0,0.0,false,61,49,0.4929503034386753,0.6472497122110819,null
n114,true,0.9883085076158435,0.5933455374211352,0,0.0,false,73,47,0.5688326549002459,0.2756575275402212,null
n115,true,0.9988227501608803,0.3888643439595747,0,0.0,false,27,55,0.8846642058732026,0.5237067581714819,null
n117,true,0.997045623770781,0.7167310756316366,0,0.0,false,71,43,0.863532584356759,0.768552444625526,null
n121,false,0.9985011447375084,0.6036293520550661,0,0.0,false,76,54,0.1497983521568953,0.7592657863730822,null
n124,false,0.998280363384902,0.6338508720290849,0,0.0,false,65,30,0.39767122810870925,0.9101305824456051,null
n127,true,0.9988339798012171,0.9334767532152317,0,0.0,false,81,65,0.598427768080452,0.8086141808077997,null
n130,true,0.9965809132452504,0.7382616363824968,0,0.0,false,51,55,0.7959584898293577,0.5458505287557109,null
n136,true,0.996848227425961,0.5939075681502801,0,0.0,false,63,29,0.3344253746917968,0.4609477386316378,null
n137,true,0.9969421468160843,0.7246796747413721,0,0.0,false,69,41,0.7787183713553759,0.7778141439083079,null
n139,true,0.9972353407274814,0.7335778942691583,0,0.0,false,64,29,0.5661933212431788,0.8512187503031523,null
n141,true,0.9986953349792235,0.6781016754125846,0,0.0,false,15,31,0.43196456512351344,0.8608105690972766,null
n148,true,0.9993988035755837,0.6152142051220261,0,0.0,false,77,56,0.9651445960508905,0.6299370951628419,null
n150,false,0.9968184684147342,0.7131649234345382,0,0.0,false,67,34,0.9404931917302273,0.7035212465165157,null
n151,false,0.9966049571686676,0.868087879135263,0,0.0,false,68,37,0.7909549863827744,0.4226321701482397,null
n153,false,0.9988374174626778,0.6336238190059695,0,0.0,false,70,41,0.025628627299344453,0.42343227646712445,null
n154,true,0.9996225645029297,0.9706319061825381,0,0.0,false,28,57,0.7166176687815751,0.9811283071950951,null
n157,true,0.9967524328779337,0.595932966176092,0,0.0,false,34,68,0.7033557246743999,0.7510697078820116,null
n158,false,0.9951833547612424,0.7645508254541954,0,0.0,false,75,54,0.7162644704045361,0.8835703650000867,null
n161,true,0.9953907694271654,0.47226567897086125,0,0.0,false,82,67,0.1316710752103265,0.9050095587403939,null
n163,false,0.9989446238705396,0.7489135928971173,0,0.0,false,62,26,0.2140690776486167,0.15869644037489644,null
n167,true,0.9958269021567724,0.7375754386740828,0,0.0,false,79,65,0.6192302946389512,0.6238976391553575,null
n168,false,0.997498016877155,0.6088493408210847,0,0.0,false,58,18,0.46741760078626593,0.5194599134568705,null
n170,true,0.9986124506231132,0.7177189936837826,0,0.0,false,27,55,0.8126986984193354,0.9111360767679508,null
n172,true,0.995507489114959,0.9315584112436645,0,0.0,false,79,59,0.261493446183713,0.8071011366034051,null
n174,false,0.9952133526773462,0.5573829530321894,0,0.0,false,62,24,0.4349774000994868,0.7954005562218402,null
n176,true,0.9967322354797767,0.7503582318946748,0,0.0,false,64,30,0.9957121331025487,0.8117237950892882,null
n178,true,0.9964653088263675,0.540409132455768,0,0.0,false,19,39,0.6344599719639775,0.9109360853305051,null
n183,true,0.9961854898192003,0.6997947466643422,0,0.0,false,75,57,0.5753104580692182,0.2667815776694297,null
n186,true,0.9972356867900676,0.801810552382351,0,0.0,false,67,37,0.6914646955048919,0.8676621105005713,null
n187,true,0.9962514480973053,0.7299725820402092,0,0.0,false,58,19,0.9435075854724065,0.996479824120139,null
n192,false,0.9999951670577283,0.795564820313654,0,0.0,false,61,23,0.4194008206841798,0.15705770993806306,null
n195,true,0.9972933961942139,0.6506248331743213,0,0.0,false,65,33,0.767920293123665,0.661759117331954,null
n197,true,0.997333510803668,0.7578298016468364,0,0.0,false,25,51,0.2952218585253107,0.6123248704876079,null
n198,true,0.9964913804010245,0.4890071300038665,0,0.0,false,23,47,0.3478973685911496,0.7669975215468358,null
n200,true,0.9989436609750386,0.6023083280304857,0,0.0,false,73,47,0.6279930827862918,0.43390604704034935,null
n202,true,0.9996709974727754,0.7796295084132034,0,0.0,false,75,53,0.40464591648254783,0.8071594740462449,null
n205,true,0.9986642536281652,0.571624199551256,0,0.0,false,19,38,0.28516408361563944,0.5656072576613492,null
n207,true,0.9968339086885117,0.5943895408776785,0,0.0,false,26,53,0.463160793970215,0.34576316662700657,null
n209,true,0.9973400909251876,0.7883799733633858,0,0.0,false,82,65,0.18215657338581842,0.7979024316103456,null
n212,true,0.9974510097850985,0.4996179180729481,0,0.0,false,62,25,0.4421610701477784,0.45666288107939224,null
n213,true,0.9971041555275273,0.7272096045431524,0,0.0,false,30,60,0.3167115244812542,0.46801843104195817,null
n214,false,0.9972777442855807,0.995327637240273,0,0.0,false,71,48,0.5680709202144114,0.5782064854281296,null
n221,true,0.9985666733219564,0.6910428824507778,0,0.0,false,76,54,0.47018706790290127,0.7147341521778727,null
