id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.9768035008484076,0.746446853383712,11,0.0,false,50,2,0.4980477120012749,0.4450878813640151,null
n1,true,0.13607781402864688,0.7542458758323816,12,0.0,false,3,7,0.24486701391518495,0.219915457707192,null
n2,true,0.5686634728597268,0.8003528173131926,12,0.0,false,3,7,0.4121270694795848,0.8972759475418117,null
n3,false,0.999208621942797,0.734053548110419,0,0.0,false,50,1,0.5144337102074323,0.07595471670217813,null
n4,true,0.8340027460413968,0.7797815630082817,11,0.0,false,0,0,0.3302299236162659,0.840575071327416,null
n6,true,0.45158425828513765,0.8436641981430812,12,0.0,false,1,2,0.8462237315786152,0.7929599181749184,null
n9,true,0.00498841400941887,0.3467547303406848,5,0.0,false,1,2,0.6984883332339332,0.36557837127056514,null
n10,true,0.16749666823041964,0.6052875139547479,11,0.0,false,0,1,0.6179265606682179,0.4620361204540254,null
n12,false,0.9960299625232889,0.46931172469547855,0,0.0,false,50,1,0.08411280914527236,0.5597288968719627,null
n13,true,0.9986602641364855,0.770227106546004,0,0.0,false,50,2,0.032908705347140965,0.05722521380729462,null
n15,true,0.0011131178835251834,0.7453848249619409,4,0.0,false,0,0,0.3777788934913462,0.8952486235541306,null
n19,true,0.552880443074868,0.8660997797776264,13,0.0,false,2,4,0.025086569532347502,0.8345130043941151,null
n23,true,0.3050433403023059,0.6869305902518238,11,0.0,false,0,0,0.7357288745401944,0.6071228680604048,null
n26,true,0.9951109460795676,0.7283967725978981,0,0.0,false,50,5,0.8628953556936059,0.5069426793701881,null
n29,true,0.025826112731523437,0.6845589457431854,11,0.0,false,1,2,0.5402437750472555,0.7207749337085737,null
n35,true,0.09228958602094023,0.9640997661167149,12,0.0,false,1,2,0.06949560417371914,0.36943808839464876,null
n36,true,0.015472000607577944,0.6715736316996999,11,0.0,false,0,0,0.47895824116147556,0.47494003247339733,null
n37,true,0.713691344463364,0.594046994672088,12,0.0,false,0,1,0.22258278951592947,0.9176479534733712,null
n39,true,0.9773634476343849,0.8209471485134687,13,0.0,false,38,1,0.6282187731189162,0.8741847330930175,null
n45,true,9.768600195620916E-5,0.5217542564532285,11,0.0,false,1,2,0.5718414816600195,0.5195569796655163,null
n46,true,2.134851144287369E-5,0.5737464924266803,3,0.0,false,2,4,0.4548321788886257,0.8787689766806486,null
n47,true,0.36928393710288354,0.6467698614541888,12,0.0,false,1,2,0.2790971915137339,0.9147152123803776,null
n49,true,0.8067600537305427,0.7182334817296608,14,0.0,false,50,1,0.3207904885745507,0.863332926291588,null
n51,false,0.414395526334842,0.9004304758613412,0,0.0,false,50,1,0.6206798048686,0.9598607358584166,null
n52,true,0.6077453662090306,0.9219078914931441,12,0.0,false,1,3,0.8720173555187944,0.708859716393244,null
