id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,false,2.8013543575531864E-11,0.746446853383712,0,0.0,false,60,21,0.4980477120012749,0.4450878813640151,null
n1,true,5.697343842012228E-25,0.7542458758323816,0,0.0,false,9,19,0.24486701391518495,0.219915457707192,null
n2,true,2.8364872841733186E-22,0.8003528173131926,0,0.0,false,6,13,0.4121270694795848,0.8972759475418117,null
n3,true,0.9979104298312942,0.734053548110419,0,0.0,false,53,8,0.5144337102074323,0.07595471670217813,null
n4,true,3.505648569339335E-18,0.7797815630082817,0,0.0,false,4,8,0.3302299236162659,0.840575071327416,null
n6,true,9.010981643446695E-23,0.8436641981430812,1,0.0,false,6,12,0.8462237315786152,0.7929599181749184,null
n9,true,1.1250342776831468E-27,0.3467547303406848,2,0.0,false,5,10,0.6984883332339332,0.36557837127056514,null
n10,true,4.1034448026494657E-26,0.6052875139547479,1,0.0,false,5,11,0.6179265606682179,0.4620361204540254,null
n12,false,0.999909551602764,0.46931172469547855,0,0.0,false,54,9,0.08411280914527236,0.5597288968719627,null
n13,false,0.9963658703716968,0.770227106546004,0,0.0,false,59,19,0.032908705347140965,0.05722521380729462,null
n15,true,1.275746295635965E-29,0.7453848249619409,2,0.0,false,4,8,0.3777788934913462,0.8952486235541306,null
n19,true,1.9261529873619353E-18,0.8660997797776264,0,0.0,false,6,12,0.025086569532347502,0.8345130043941151,null
n23,true,0.9951994381110654,0.6869305902518238,0,0.0,false,53,10,0.7357288745401944,0.6071228680604048,null
n26,false,0.998287874425089,0.7283967725978981,0,0.0,false,54,12,0.8628953556936059,0.5069426793701881,null
n29,true,1.1504687470648512E-14,0.6845589457431854,2,0.0,false,51,14,0.5402437750472555,0.7207749337085737,null
n35,true,1.1351490590760804E-19,0.9640997661167149,2,0.0,false,4,8,0.06949560417371914,0.36943808839464876,null
n36,true,5.895877116758159E-28,0.6715736316996999,1,0.0,false,8,16,0.47895824116147556,0.47494003247339733,null
n37,false,0.9995313352546146,0.594046994672088,0,0.0,false,55,12,0.22258278951592947,0.9176479534733712,null
n39,true,0.9964103973914062,0.8209471485134687,0,0.0,false,50,3,0.6282187731189162,0.8741847330930175,null
n45,true,7.545059714588907E-21,0.5217542564532285,0,0.0,false,5,10,0.5718414816600195,0.5195569796655163,null
n46,true,2.5949447311971687E-31,0.5737464924266803,1,0.0,false,3,6,0.4548321788886257,0.8787689766806486,null
n47,true,4.603725754560522E-21,0.6467698614541888,7,0.0,false,8,16,0.2790971915137339,0.9147152123803776,null
n49,true,4.4793729805109943E-13,0.7182334817296608,0,0.0,false,61,23,0.3207904885745507,0.863332926291588,null
n51,false,0.9983835158864535,0.9004304758613412,0,0.0,false,53,7,0.6206798048686,0.9598607358584166,null
n52,true,1.8622331812010116E-17,0.9219078914931441,0,0.0,false,9,19,0.8720173555187944,0.708859716393244,null
n58,true,1.3545721496516164E-24,0.8370395112446256,0,0.0,false,13,27,0.699463614448839,0.7601824542617892,null
n59,true,0.9958880852707933,0.6185075822701207,0,0.0,false,58,18,0.5919149350998865,0.7381795607166244,null
n64,true,9.095504207306428E-23,0.8627838671146082,1,0.0,false,9,19,0.2614899722221703,0.5418666380998519,null
n67,true,8.123210462610852E-10,0.7525473943077142,0,0.0,false,57,22,0.021360505115272044,0.7511076302345607,null
n68,true,0.9985437819397533,0.6056263970466423,0,0.0,false,56,24,0.8131209013927272,0.9862876073582021,null
n69,true,0.9955182054506175,0.7819191357609885,0,0.0,false,55,16,0.4257922805828066,0.6335859706586742,null
n71,true,0.9983458447128368,0.6019920881467663,0,0.0,false,6,12,0.6485719021125951,0.8363772244808029,null
n72,true,7.476145932826081E-26,0.4016578214052143,2,0.0,false,5,11,0.4045720711987209,0.8469634725853292,null
n74,false,0.9950841139853402,0.7165103715753426,0,0.0,false,51,10,0.8197373010256191,0.6788876601211308,null
n78,true,7.620942374763678E-27,0.478712513319442,1,0.0,false,4,8,0.2258361918839898,0.7734101928362666,null
n79,true,1.7426377689745648E-29,0.6004096181639694,0,0.0,false,9,17,0.6880535316605382,0.665956948103032,null
n81,true,6.181733000076932E-6,0.7321933938818199,12,0.0,false,5,10,0.5630282546801822,0.6280536178651954,null
n82,true,5.810046921569908E-18,0.8239474237372855,0,0.0,false,6,13,0.6889322255465605,0.4020031721611733,null
n83,false,0.9961237825788718,0.8274306941219414,0,0.0,false,50,2,0.4908958719341064,0.868974993855191,null
n85,true,9.613000001775942E-26,0.8494161868308792,1,0.0,false,5,10,0.6238893474039446,0.9154262457538457,null
n90,true,3.8776443077588855E-25,0.7502804335674818,0,0.0,false,5,10,0.4070440752599414,0.5711136415716164,null
n93,true,0.9960769007045431,0.8819623536357968,0,0.0,false,54,13,0.4505259966868007,0.3229522084554141,null
n97,false,0.9993763561674569,0.8468264141597353,0,0.0,false,52,6,0.6719920068839608,0.12407681276434118,null
n98,true,0.9967878110805016,0.7892489926504942,0,0.0,false,4,8,0.8036535307374775,0.4898919017265134,null
n99,true,0.005109036225844024,0.784486263677895,12,0.0,false,6,13,0.2979643236552203,0.2466145981396456,null
n101,false,0.9974450903502955,0.8403535645869011,0,0.0,false,53,6,0.5713281795027747,0.4819985926331248,null
n104,true,1.523331836047686E-24,0.5570383213103326,1,0.0,false,5,11,0.8082102153706929,0.7304395123141707,null
n106,false,0.9953216766992419,0.7207330921892959,0,0.0,false,52,6,0.705003003418724,0.21054606519202523,null
n108,true,1.0609374023262938E-13,0.6064492377102099,1,0.0,false,50,10,0.5514673522817798,0.57545959427789,null
n109,true,1.5320847578059678E-27,0.2402020479086055,1,0.0,false,1,1,0.6475046204579276,0.979370823659142,null
n110,true,6.176968167482363E-5,0.9039722062269651,0,0.0,false,55,11,0.07690915151162742,0.7440791260259967,null
n112,true,2.1193049868739248E-21,0.40834798267359884,0,0.0,false,7,13,0.395647616894663,0.5891533792028143,null
n113,true,0.9983830744091123,0.691971859770808,0,0.0,false,59,19,0.4929503034386753,0.6472497122110819,null
n114,true,0.9995977737488511,0.5933455374211352,0,0.0,false,62,27,0.5688326549002459,0.2756575275402212,null
n115,true,1.8389571754962894E-27,0.3888643439595747,2,0.0,false,59,19,0.8846642058732026,0.5237067581714819,null
n117,true,0.8065491548403886,0.7167310756316366,17,0.0,false,50,1,0.863532584356759,0.768552444625526,null
