id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.9670354658399235,0.746446853383712,2,0.0,false,2,5,0.4980477120012749,0.4450878813640151,null
n1,true,0.9863810682279723,0.7542458758323816,3,0.0,false,50,1,0.24486701391518495,0.219915457707192,null
n2,true,0.9885553119648016,0.8003528173131926,0,0.0,false,0,1,0.4121270694795848,0.8972759475418117,null
n3,true,0.9793243703661354,0.734053548110419,1,0.0,false,1,3,0.5144337102074323,0.07595471670217813,null
n4,true,0.987713147914023,0.7797815630082817,11,0.0,false,0,1,0.3302299236162659,0.840575071327416,null
n6,true,0.9571157399395925,0.8436641981430812,0,0.0,false,3,7,0.8462237315786152,0.7929599181749184,null
n9,true,0.9881600022458192,0.3467547303406848,0,0.0,false,0,1,0.6984883332339332,0.36557837127056514,null
n10,true,0.4015542646947694,0.6052875139547479,1,0.0,false,3,6,0.6179265606682179,0.4620361204540254,null
n12,true,0.9785430154787128,0.46931172469547855,2,0.0,false,1,3,0.08411280914527236,0.5597288968719627,null
n13,true,0.9888714258915844,0.770227106546004,0,0.0,false,51,3,0.032908705347140965,0.05722521380729462,null
n15,true,0.9664004216892688,0.7453848249619409,0,0.0,false,2,5,0.3777788934913462,0.8952486235541306,null
n19,true,0.9898451603138192,0.8660997797776264,0,0.0,false,50,1,0.025086569532347502,0.8345130043941151,null
n23,true,0.977054634040386,0.6869305902518238,2,0.0,false,1,3,0.7357288745401944,0.6071228680604048,null
n26,false,0.995807802456499,0.7283967725978981,0,0.0,false,50,2,0.8628953556936059,0.5069426793701881,null
n29,false,0.995611911504191,0.6845589457431854,0,0.0,false,51,4,0.5402437750472555,0.7207749337085737,null
n35,false,0.9954156479280349,0.9640997661167149,0,0.0,false,51,2,0.06949560417371914,0.36943808839464876,null
n36,true,0.960166949676719,0.6715736316996999,0,0.0,false,53,7,0.47895824116147556,0.47494003247339733,null
n37,true,0.9666611692555107,0.594046994672088,2,0.0,false,2,5,0.22258278951592947,0.9176479534733712,null
n39,true,0.9773634476343849,0.8209471485134687,0,0.0,false,1,3,0.6282187731189162,0.8741847330930175,null
n45,true,0.9857580780125387,0.5217542564532285,1,0.0,false,0,1,0.5718414816600195,0.5195569796655163,null
n46,true,0.9885462115139924,0.5737464924266803,0,0.0,false,51,5,0.4548321788886257,0.8787689766806486,null
n47,true,0.967470829259404,0.6467698614541888,0,0.0,false,2,5,0.2790971915137339,0.9147152123803776,null
n49,true,0.9765077375912228,0.7182334817296608,0,0.0,false,1,3,0.3207904885745507,0.863332926291588,null
n51,true,0.9897844786540098,0.9004304758613412,11,0.0,false,50,1,0.6206798048686,0.9598607358584166,null
n52,true,0.970218732757313,0.9219078914931441,1,0.0,false,2,5,0.8720173555187944,0.708859716393244,null
n58,true,0.9872612217671138,0.8370395112446256,1,0.0,false,50,1,0.699463614448839,0.7601824542617892,null
n59,true,0.9656452715223982,0.6185075822701207,2,0.0,false,2,5,0.5919149350998865,0.7381795607166244,null
n64,true,0.9506271812883389,0.8627838671146082,0,0.0,false,4,9,0.2614899722221703,0.5418666380998519,null
n67,false,0.9954860789207063,0.7525473943077142,0,0.0,false,50,4,0.021360505115272044,0.7511076302345607,null
n68,true,0.9589607480583733,0.6056263970466423,1,0.0,false,53,7,0.8131209013927272,0.9862876073582021,null
n69,true,0.9781498355500273,0.7819191357609885,0,0.0,false,1,3,0.4257922805828066,0.6335859706586742,null
n71,true,0.9760479027155149,0.6019920881467663,0,0.0,false,1,3,0.6485719021125951,0.8363772244808029,null
n72,true,0.9397290822590435,0.4016578214052143,1,0.0,false,5,11,0.4045720711987209,0.8469634725853292,null
n74,true,0.957979172230309,0.7165103715753426,0,0.0,false,3,7,0.8197373010256191,0.6788876601211308,null
n78,true,0.9772121173380645,0.478712513319442,1,0.0,false,1,3,0.2258361918839898,0.7734101928362666,null
n79,true,0.9690825220560348,0.6004096181639694,0,0.0,false,52,7,0.6880535316605382,0.665956948103032,null
n81,true,0.9883442940236771,0.7321933938818199,0,0.0,false,0,1,0.5630282546801822,0.6280536178651954,null
n82,true,0.9856863739881844,0.8239474237372855,2,0.0,false,50,3,0.6889322255465605,0.4020031721611733,null
n83,true,0.9863598068508551,0.8274306941219414,0,0.0,false,43,2,0.4908958719341064,0.868974993855191,null
n85,true,0.9887422706958636,0.8494161868308792,0,0.0,false,0,1,0.6238893474039446,0.9154262457538457,null
n90,true,0.9864706703177831,0.7502804335674818,0,0.0,false,50,3,0.4070440752599414,0.5711136415716164,null
