id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.9866702028771794,0.746446853383712,3,0.0,false,0,1,0.4980477120012749,0.4450878813640151,null
n1,false,0.9963445133615882,0.7542458758323816,0,0.0,false,50,0,0.24486701391518495,0.219915457707192,null
n2,true,0.9885553119648016,0.8003528173131926,2,0.0,false,0,1,0.4121270694795848,0.8972759475418117,null
n3,true,0.9892165357233691,0.734053548110419,1,0.0,false,0,1,0.5144337102074323,0.07595471670217813,null
n4,true,0.987713147914023,0.7797815630082817,11,0.0,false,0,1,0.3302299236162659,0.840575071327416,null
n6,false,0.996376968023834,0.8436641981430812,0,0.0,false,0,0,0.8462237315786152,0.7929599181749184,null
n9,false,0.9981414164099184,0.3467547303406848,0,0.0,false,0,0,0.6984883332339332,0.36557837127056514,null
n10,true,0.4097074428066212,0.6052875139547479,3,0.0,false,1,2,0.6179265606682179,0.4620361204540254,null
n12,true,0.9884272883623362,0.46931172469547855,3,0.0,false,0,1,0.08411280914527236,0.5597288968719627,null
n13,false,0.9988600261531155,0.770227106546004,0,0.0,false,51,2,0.032908705347140965,0.05722521380729462,null
n15,true,0.9860222647579521,0.7453848249619409,1,0.0,false,0,1,0.3777788934913462,0.8952486235541306,null
n19,false,0.999843596276585,0.8660997797776264,0,0.0,false,50,0,0.025086569532347502,0.8345130043941151,null
n23,false,0.9968928007758249,0.6869305902518238,0,0.0,false,0,0,0.7357288745401944,0.6071228680604048,null
n26,false,0.995807802456499,0.7283967725978981,0,0.0,false,50,2,0.8628953556936059,0.5069426793701881,null
n29,false,0.9957114826524563,0.6845589457431854,0,0.0,false,50,2,0.5402437750472555,0.7207749337085737,null
n35,true,0.9855600474534999,0.9640997661167149,0,0.0,false,50,1,0.06949560417371914,0.36943808839464876,null
n36,true,0.989557806074951,0.6715736316996999,3,0.0,false,50,1,0.47895824116147556,0.47494003247339733,null
n37,true,0.9764254234904148,0.594046994672088,15,0.0,false,1,3,0.22258278951592947,0.9176479534733712,null
n39,false,0.9972078845366645,0.8209471485134687,0,0.0,false,0,0,0.6282187731189162,0.8741847330930175,null
n45,true,0.9857580780125387,0.5217542564532285,3,0.0,false,0,1,0.5718414816600195,0.5195569796655163,null
n46,false,0.9986313899208025,0.5737464924266803,0,0.0,false,50,2,0.4548321788886257,0.8787689766806486,null
n47,true,0.9772432618781859,0.6467698614541888,0,0.0,false,1,3,0.2790971915137339,0.9147152123803776,null
n49,true,0.9863714521123462,0.7182334817296608,1,0.0,false,0,1,0.3207904885745507,0.863332926291588,null
n51,true,0.9897844786540098,0.9004304758613412,11,0.0,false,50,1,0.6206798048686,0.9598607358584166,null
n52,true,0.9800189219770838,0.9219078914931441,2,0.0,false,1,3,0.8720173555187944,0.708859716393244,null
n58,false,0.997233557340519,0.8370395112446256,0,0.0,false,50,0,0.699463614448839,0.7601824542617892,null
n59,true,0.9852517819838773,0.6185075822701207,2,0.0,false,0,1,0.5919149350998865,0.7381795607166244,null
n64,true,0.9896222463888215,0.8627838671146082,1,0.0,false,0,1,0.2614899722221703,0.5418666380998519,null
n67,false,0.9954860789207063,0.7525473943077142,0,0.0,false,50,4,0.021360505115272044,0.7511076302345607,null
n68,true,0.9784315356171547,0.6056263970466423,2,0.0,false,51,3,0.8131209013927272,0.9862876073582021,null
n69,true,0.9880301369192195,0.7819191357609885,1,0.0,false,0,1,0.4257922805828066,0.6335859706586742,null
n71,true,0.985906972439914,0.6019920881467663,2,0.0,false,0,1,0.6485719021125951,0.8363772244808029,null
n72,true,0.9782771034610518,0.4016578214052143,4,0.0,false,1,3,0.4045720711987209,0.8469634725853292,null
n74,false,0.9972758186142258,0.7165103715753426,0,0.0,false,0,0,0.8197373010256191,0.6788876601211308,null
n78,true,0.9870829468061257,0.478712513319442,4,0.0,false,0,1,0.2258361918839898,0.7734101928362666,null
n79,false,0.9987462854811093,0.6004096181639694,0,0.0,false,50,2,0.6880535316605382,0.665956948103032,null
n81,true,0.9883442940236771,0.7321933938818199,0,0.0,false,0,1,0.5630282546801822,0.6280536178651954,null
n82,false,0.995642802008267,0.8239474237372855,0,0.0,false,50,2,0.6889322255465605,0.4020031721611733,null
n83,true,0.7615932393434792,0.8274306941219414,9,0.0,false,0,0,0.4908958719341064,0.868974993855191,null
n85,false,0.9987295663594582,0.8494161868308792,0,0.0,false,0,0,0.6238893474039446,0.9154262457538457,null
n90,true,0.9865693272505082,0.7502804335674818,0,0.0,false,0,1,0.4070440752599414,0.5711136415716164,null
