id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxDegree,cigLimit
n0,true,0.32878507149119357,0.5426846958898068,12,true,5,0.4790751710525286,0.3628464671074013,0.6455732295904207,10,70
n1,false,0.030701142496711128,0.07438262537191677,63,true,7,0.9554746028604949,0.4570528230924069,0.8999150125494919,10,70
n2,true,0.027681632408327494,0.015602687215574522,12,false,0,0.5374024820390468,0.7729657330562716,0.8160092713852768,10,70
n3,true,0.18564739187783683,0.4230337821384486,68,true,25,0.5890532909274749,0.7789597624610383,0.5381711150946323,10,70
n4,true,0.7073996168301977,0.9117749285458131,50,true,33,0.027905109885060255,0.5303011516443598,0.6997948094869029,10,70
n6,true,0.5741493248147586,0.8126297446469911,60,true,13,0.14912146153745678,0.315396974792145,0.7138024152186844,10,70
n11,true,0.19426054238385243,0.4539308090127472,11,true,21,0.5898938206285677,0.9812884797750951,0.8495092756221551,10,70
n12,true,0.09445455452998104,0.3017613010776957,65,true,10,0.8382619108297491,0.21342482805668117,0.5951177038255787,10,70
n17,false,0.13122565710163953,0.22995363042971304,65,true,4,0.7991529346475005,0.020929876737081243,0.8681583095127362,10,70
n19,true,0.2100999864168489,0.021450631244524787,12,false,0,0.23367975226886256,0.21606024667835083,0.8340239808575194,10,70
n20,true,0.20359487923162287,0.42941230037070255,12,true,21,0.599061201412428,0.41580978228441606,0.7020506404799869,10,70
n25,true,0.3415771470622195,0.6621624576008273,12,true,10,0.39004041877665646,0.4641816007637185,0.9496568884271943,10,70
n31,true,0.3369567208010897,0.5977445225083573,66,true,28,0.12666131837711472,0.8300162551957111,0.40412380624371985,10,70
n32,true,0.05064807500148982,0.09888347091784007,66,true,21,0.9193570736191408,0.42839680360464066,0.6223987803408177,10,70
n33,true,0.003743702489703432,0.04041445335107531,40,true,28,1.019164225865344,0.10779565123497614,0.8948549644180526,10,70
n34,false,0.0636428474143948,0.1500875987945301,62,true,18,0.8974778352565638,0.051838671018645144,0.9149752533131845,10,70
n35,true,0.2184179999936363,0.5157911612074335,65,true,26,0.5788482910175107,0.6870037984201549,0.632636745149695,10,70
n36,true,0.7643128786025715,0.02063473686664467,12,false,0,0.8823619915283301,0.479188183481811,0.7032489989474611,10,70
n39,true,0.24022695118056567,0.3047261208633114,12,true,6,0.6323125949095608,0.22353296064154116,0.8110306503622121,10,70
n41,false,0.38598466388849284,0.746037982792024,68,true,9,0.288223820807169,0.9224477209378816,0.8907669281899093,10,70
n42,false,0.4730258372128505,0.9921695555915276,12,true,43,0.12673347035511573,0.8951004455489098,0.8723740083037019,10,70
n43,false,0.24718841571350347,0.49763510277984213,12,true,4,0.5798109052321573,0.5082614215938344,0.7359823219522287,10,70
n46,true,0.1849835069048849,0.4331800703548872,68,true,30,0.6240296167559644,0.9250093704279778,0.7953053864597563,10,70
n48,true,0.23992949601884817,0.6270201983811242,70,true,52,0.5482476811243234,0.24553834442562106,0.8944178899178998,10,70
n49,true,0.03160440104889761,0.010304035762914594,13,false,0,0.6379081518024071,0.31779761521489414,0.39746951742310954,10,70
n52,false,0.46738538950083874,0.9988646201278734,12,true,249,0.2469041217438754,0.9589599761713969,0.7142663605778214,10,70
n58,true,0.05387464401575061,0.23098822132162686,69,true,29,0.8928508947720584,0.2978019957629162,0.9848180182669172,10,70
n60,true,0.10553798995141979,0.21377777985339041,65,true,27,0.7797477242820933,0.3574866391543763,0.6838521608202945,10,70
n64,false,0.24817389834444345,0.42312291786172784,12,true,2,0.554854237604789,0.2743587204058768,0.7249967547277703,10,70
n66,true,0.09225903262272928,0.13900980910308203,12,true,9,0.8633346722439533,0.19642301864030193,0.8624952471498684,10,70
n68,true,0.20233483005932865,0.30434453827730557,69,true,11,0.6436380325808008,0.10801309438961798,0.37889794337357174,10,70
n71,false,0.5293558311197476,0.9986069923161026,52,true,289,0.4158555883976705,0.5192037126141942,0.6456261433118027,10,70
n73,true,0.0030393906582970587,0.02421578402396029,56,true,264,1.001427509605585,0.48100708693088245,0.6621094130684458,10,70
n74,false,0.4376410185483276,0.802228652008839,70,true,1,0.19036411568559403,0.21830092130113815,0.5742972993760772,10,70
n78,true,5.37981475964915E-4,0.020968365320518843,23,true,361,1.0001589094864825,0.3650499759193929,0.7605217515903402,10,70
n80,true,0.16221539007295738,0.16240311004457597,13,true,7,0.7524073364279236,0.1839694345425199,0.7664643102845705,10,70
n82,false,0.46542802434913205,0.9933482264300748,21,true,332,0.31223603520265747,0.7380088380338861,0.9865431784191298,10,70
n85,true,0.10138377238958718,0.020260165511744248,12,false,0,0.20991513458734185,0.35940784867538556,0.7209839160143982,10,70
n94,true,0.26859105196192506,0.35508036263304604,12,true,6,0.5927776155106137,0.2446208582886759,0.9003367834608755,10,70
