id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,maxInDegree,maxOutDegree,cigLimit,giveUpStepLimit,$SWITCH_TABLE$simconsts$Operations
n0,false,0.44634276364016223,0.8048935870283505,0,0.9659583634221918,true,0,0,0.7963170580468493,0.7769818234603184,10,10,70,50,null
n1,true,0.36080928711939503,0.519047779417878,4,0.008111829766405954,false,0,0,0.17352195970467532,0.670775690147658,10,10,70,50,null
n2,false,0.600092793674327,0.6268194097800004,0,0.5025061508145933,true,0,0,0.23268245890968386,0.7240428060124743,10,10,70,50,null
n3,true,0.22895149921699348,0.7755166169995045,5,0.7737032386857656,false,0,0,0.3588579523188198,0.4664115591149921,10,10,70,50,null
n5,true,0.6924611339707099,0.7476859771693316,20,0.3987233420533461,false,0,0,0.7077965198574373,0.6508740286497893,10,10,70,50,null
n6,false,0.37469432767999344,0.5885149428041574,0,0.34230426976595785,true,0,0,0.8116020228493279,0.6046250506620342,10,10,70,50,null
n9,true,0.195285979050148,0.6739881906058938,11,0.6832295244302028,false,0,0,0.46575685228590125,0.33854259768191364,10,10,70,50,null
n11,false,0.22358684558679554,0.8413961569405612,0,0.2724290110890689,true,0,0,0.6639147078587191,0.9889002267152889,10,10,70,50,null
n12,true,0.3882408991344435,0.624238018939016,20,0.6798377264567352,false,0,0,0.6119654139639013,0.5865176567840084,10,10,70,50,null
n20,false,0.13030523386546583,0.43600013130998216,0,0.4550584778738077,true,0,0,0.22027921643633758,0.6577816701293755,10,10,70,50,null
n22,true,0.5705759832791983,0.6902773519117392,21,0.8330287977122057,false,0,0,0.9578606959696045,0.7849078460667989,10,10,70,50,null
n24,false,0.9146416571868641,0.5475580944149882,0,0.19736310298749277,false,0,0,0.9601810236686197,0.46925946383421563,10,10,70,50,null
n25,true,0.4911914368938409,0.558013752771446,6,0.7982772164328484,false,0,0,0.07559074932623389,0.33265812087089736,10,10,70,50,null
n26,false,0.3005315518692878,0.4851616628602162,0,0.539348358734874,false,0,0,0.08074692238747427,0.07058027974201853,10,10,70,50,null
n31,false,0.46070740810409333,0.7757166706362897,0,0.2437433689880963,true,0,0,0.5041160896036005,0.5428979697133567,10,10,70,50,null
n32,true,0.28262118818453386,0.507568863187055,11,0.5829997081900933,false,0,0,0.19692602444620044,0.25933033090387714,10,10,70,50,null
n35,false,0.5950392761979597,0.6177142081381164,0,0.2890487195794597,true,0,0,0.4513345754662655,0.38075525373440855,10,10,70,50,null
