id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,false,0.08817796710668141,0.9922323020772527,12,true,281,0.8563264098421098,0.6028550284752923,0.8210145601746093,10,10,70
n1,false,0.22236457762086598,0.9966522231891299,13,true,200,0.13486756497823163,0.9094535244682278,0.4213458884465163,10,10,70
n2,false,0.2920918777721344,0.9919464675476297,13,true,202,0.3893085511184881,0.9422696338369462,0.4240774404555092,10,10,70
n3,true,0.08913826653015111,0.2779484114294678,59,true,41,0.7167182533396887,0.08757674058528342,0.046257851306265474,10,10,70
n4,false,0.11483487687758664,0.9911882696091805,61,true,438,1.192254056645149,0.9607193479704343,0.8528139722296116,10,10,70
n7,false,0.5691703307758188,0.9919291378923385,0,false,0,0.12922681048363677,0.40520106434701825,0.7003445425091919,10,10,70
n16,false,0.37713276642265453,0.9924320310569547,56,true,444,0.6762184299714686,0.376481863777836,0.44185615767510744,10,10,70
n21,false,0.35001497225020745,0.4328837921300906,11,true,12,0.381927261976559,0.27186596928503826,0.9223107293591988,10,10,70
n23,true,0.013678310534916437,0.011763027694767622,64,true,282,1.0163849382428876,0.7466978188759218,0.7896369511991421,10,10,70
n39,false,0.044997898188973276,0.9909219155616006,13,true,426,1.116383197246629,0.7782430826405105,0.7624251969718981,10,10,70
n40,false,0.18695157494944042,0.4382502907646673,58,true,4,0.6279770195680696,0.8114181526909208,0.9887679037518835,10,10,70
n41,false,0.503478565596553,0.990970384716546,0,true,659,1.1353128199208973,0.2573074521479279,0.6677965314844804,10,10,70
n47,false,0.18100751682533323,0.9998182808844549,12,true,55,0.10022866333012011,0.12588273446072745,0.7405578544068987,10,10,70
n56,false,0.3688699126514148,0.9952664089351628,13,true,579,1.1246455456174984,0.42128947921666793,0.9367010526385293,10,10,70
n59,true,0.6104136362324001,9.316384954790088E-4,11,false,0,0.4835339199105482,0.5351551074018047,0.5796523280945356,10,10,70
n61,true,0.06606615049147486,0.10711272489415687,53,true,71,0.8877062788256033,0.4302011761686884,0.17440608740042285,10,10,70
n62,true,0.3483199859853119,0.7696142084870349,65,true,52,0.10250277669438435,0.6106302570064441,0.5452084742322433,10,10,70
n63,true,0.020158965672630265,0.09665037662822422,48,true,17,0.9500589831210752,0.07726607764121896,0.6131572166901861,10,10,70
n64,false,0.0,0.9930648633272612,42,true,541,1.3753020967154976,0.23911967212093388,0.85432390732223,10,10,70
n65,false,0.23987556798684007,0.7951821377180571,40,true,24,0.04143949380449826,0.02077059244391677,0.8255245408958769,10,10,70
n66,false,0.25958616622392205,0.9947306432305186,0,false,0,0.5950550497747275,0.3379634425203414,0.6734403364779661,10,10,70
n68,false,0.1675192821919731,0.9955142700364522,10,true,632,1.2493938061594736,0.8161324319276959,0.37339257528610276,10,10,70
n69,false,0.008245305049224537,0.06488249351780735,12,true,72,1.0587903220142192,0.7477180728932112,0.7814427155340213,10,10,70
n70,false,0.07566035260009471,0.9903224113026301,61,true,579,0.9730150514739188,0.48473015094237,0.8802951846776769,10,10,70
n71,true,0.01782023546522992,0.06308132154400316,66,true,22,1.0144267294586042,0.7311734388275444,0.932929265226881,10,10,70
n80,false,0.0,0.9934785565151112,11,true,421,1.3177150256925665,0.5553522954262126,0.8670126114594419,10,10,70
n83,false,0.044246498995582584,0.9903812137912936,0,false,0,0.2864317194654214,0.4333939653381792,0.9119977516322,10,10,70
n84,false,0.7936220852544225,0.9912630554991892,0,true,659,1.3775107761289704,0.3236436630748113,0.1953079002435812,10,10,70
n89,true,0.8001821448436512,0.0010097642153729242,18,false,0,0.2217330086887647,0.8465468982731714,0.7627196051486875,10,10,70
n91,false,0.0055121275146706354,0.04959101846658916,36,true,7,0.9976970954070111,0.11567162129714598,0.6951715920795418,10,10,70
n92,true,0.5946006629947267,0.001910251480884612,17,true,635,0.20969901652807896,0.32796437458833816,0.653329839548965,10,10,70
n93,false,0.42183701490328906,0.9985568915634115,0,false,0,1.546908831066199,0.49641131424626556,0.5154085987952958,10,10,70
n94,true,0.006566000815175832,0.011072258824593501,69,true,399,1.0696569276036496,0.18597207908747776,0.06424061763816657,10,10,70
n99,true,0.0,0.0060855536561084415,44,true,478,0.33703271358813386,0.5461410506641152,0.6166194879609581,10,10,70
n102,true,0.08856523424432566,0.48999690709904975,63,true,39,0.6614156769653184,0.37781453449157004,0.4693761037107623,10,10,70
n104,false,0.0,0.9964977504373349,12,true,592,1.1436732065757818,0.377190598047897,0.5339899891708995,10,10,70
n109,true,0.11402412363563777,0.32157234858870976,47,true,19,0.7481062832106739,0.5320635368425601,0.8782927437965802,10,10,70
n111,false,0.11371870767187028,0.4421481773158488,12,true,1,0.601984523148454,0.8887944152128346,0.7529436141957361,10,10,70
n114,false,0.0,0.9980407766853121,12,true,425,0.6385545407456268,0.3836438637809039,0.41417179080215283,10,10,70
n122,false,0.12150250503014065,0.37927859737077996,13,true,1,0.5139899798794374,0.24485440208903447,0.8990359738040838,10,10,70
n123,false,0.4551323348624796,0.7448279905178945,60,true,6,0.3188911813843908,0.1862987728681516,0.2099639845383749,10,10,70
n129,false,0.23248513880768318,0.9908190004072149,67,true,267,0.19249393118646713,0.8847768202122379,0.4498864019284522,10,10,70
n145,true,0.22285029641751253,0.9401349991359036,25,true,55,0.11370831225511749,0.20269764740439233,0.8895276581898852,10,10,70
n146,true,0.0,0.02248913988618817,12,true,341,0.27083254000455914,0.5163094537402535,0.21430462793831084,10,10,70
n147,false,0.6713862532714255,0.9911124884091792,55,true,570,0.18510890746792735,0.9322061379528224,0.9145393699848164,10,10,70
n150,false,0.15771997042963087,0.46688122174641217,13,true,31,0.7053974427128569,0.4429246917525085,0.6887758116249214,10,10,70
n155,true,0.4015455990150323,8.480939830092318E-4,14,false,0,0.014570787140256669,0.6393654606065189,0.36065207044592484,10,10,70
n161,true,0.07398357032795407,0.2439409451399486,21,true,94,0.8445026743054548,0.08934932305720966,0.4919738076706929,10,10,70
n172,true,0.09007351484347659,0.42465229610406025,47,true,48,0.7474963188928547,0.07230906938438186,0.5421584965803655,10,10,70
n175,false,0.21878346979717891,0.9962599879751292,13,true,656,0.7139893939363041,0.9276963537754568,0.6329920212428763,10,10,70
n176,true,0.0,0.00856084903370391,59,true,345,0.7365559591556148,0.08319785833977622,0.4288100903821298,10,10,70
n177,false,0.01931853580033014,0.9902423554672601,12,true,576,1.6050115287158495,0.3844506572980633,0.6922771532871705,10,10,70
n179,false,0.5856342758980315,0.5398191164520363,47,true,5,0.29842960902051785,0.6248152381147107,0.07089742914398434,10,10,70
n181,false,0.9197687341176027,0.9904057406704264,0,false,0,0.5188475781786385,0.07992255201988774,0.7145624186881296,10,10,70
n185,false,0.02809320938286053,0.9903508510891603,0,false,0,1.25302700196031,0.4363010773042283,0.5738391600213681,10,10,70
n186,false,0.40594564291667057,0.993491898109836,12,true,652,0.3605731249823662,0.7284015109279408,0.2754465425920353,10,10,70
n191,false,0.5508943789361114,0.992489421864421,0,false,0,1.3863173047105988,0.6206223556506492,0.7540053220441081,10,10,70
n196,false,0.10053145347412511,0.1948612460856089,67,true,1,0.7738042296832185,0.7424402413958197,0.6702804635478028,10,10,70
n197,false,0.6906243735392701,0.9995863873851741,50,true,558,0.5398427231835389,0.996176064132648,0.8245446530261962,10,10,70
n208,false,0.13345179445486685,0.31100486698277185,49,true,2,0.6536783597517636,0.4604118758103273,0.1503139465086209,10,10,70
n219,false,0.0,0.990775645562275,50,true,179,0.368789448724923,0.5488242369425924,0.9220083189317673,10,10,70
n223,false,0.29765724312656383,0.9904152539640463,0,false,0,0.7342837368691186,0.22153114606401153,0.7717488218547264,10,10,70
n224,true,0.14510888917906703,0.49113903142714255,63,true,24,0.5225330145229182,0.11000819753255969,0.6555008825514693,10,10,70
n226,false,0.008921750636327885,0.013115707046427404,56,true,83,1.0985000295155092,0.2917667228564176,0.8204181854979344,10,10,70
n231,true,0.0,0.33516372713561277,12,true,82,0.2587614304036597,0.5931272972960051,0.5148038082183191,10,10,70
n237,false,0.0,0.9923933442857976,11,true,424,0.5332575404765604,0.3546157437712346,0.6025883237723072,10,10,70
n243,false,0.3166148899360939,0.9904500113513095,52,true,524,0.4851056302534767,0.6032447847434916,0.9797436734726347,10,10,70
n246,false,0.6639171010789664,0.9950552476722877,65,true,572,0.594709197695088,0.7824999629057843,0.5048129351431538,10,10,70
n249,false,0.19706274835590298,0.9943164076918898,12,true,427,0.6258069488351866,0.6581523376178218,0.8062571790914046,10,10,70
n251,false,0.49212982491125873,0.9922406912652869,0,true,659,0.5385725710814878,0.5842285461826207,0.7436943709555307,10,10,70
n254,false,0.4874419036516769,0.9902942162986003,12,true,567,0.4733442732191736,0.2402576440314732,0.389920307246312,10,10,70
n255,true,0.04181353043769531,8.062118550792054E-4,12,false,0,0.667767548966482,0.11845818532831393,0.711300063215114,10,10,70
n257,false,0.8084349019323909,0.9916234185857817,0,true,659,0.6225878412686807,0.8933892987489583,0.40259316664126515,10,10,70
n258,true,0.8114001940252454,0.0010591876517708203,12,false,0,0.5680733055812608,0.2930943193445379,0.49045411414988077,10,10,70
n265,false,0.0,0.9910958222956828,12,true,397,1.1700019962927295,0.01321086698197832,0.24674022487286063,10,10,70
n266,false,0.05996873585905153,0.42981405259224764,12,true,8,0.6446823643078781,0.17096795138119558,0.9208315276277278,10,10,70
n274,true,0.0,0.0018613624251332978,58,true,518,0.9670235046686442,0.03444888847635175,0.3526617019369871,10,10,70
n276,false,0.3812439546684921,0.9994984277957221,49,true,371,0.5277369230107329,0.4478501901064172,0.7499646089976316,10,10,70
n283,false,0.20240048726629928,0.42336259382823166,48,true,10,0.7305414544492083,0.5053329781938811,0.734274956100729,10,10,70
n284,false,0.5345330282872136,0.9931315737135729,12,true,445,0.5171909412803392,0.6127174657811189,0.726690119034051,10,10,70
n286,true,1.4663407916699016E-4,0.005927701164685867,61,true,123,1.0281443318323704,0.4850117763548437,0.6010989183832166,10,10,70
n299,false,0.544610567989039,0.9942399338590951,11,true,631,0.3436525377462895,0.9090352709440996,0.9871532879023028,10,10,70
n303,false,0.5983984485442584,0.9955519045833957,0,true,659,0.5519430150473568,0.23636917625017018,0.2711446314739535,10,10,70
n305,false,0.2440674198706621,0.9984524378574422,0,true,659,0.19983445158078111,0.4291898408813127,0.6447524145908322,10,10,70
n306,true,0.0,9.261846661343431E-4,30,true,632,0.4884642641611535,0.1591150202289408,0.7557889248022807,10,10,70
n307,false,0.4042171894742197,0.9954654192422103,0,false,0,0.6961492237810238,0.8547095638656519,0.45479682635006713,10,10,70
n313,true,0.2718174086572036,0.48016535846687397,65,true,6,0.45636472632041014,0.6996499879079702,0.9043329669855185,10,10,70
n314,true,0.3804435872814309,0.0012187103875460916,11,false,0,0.8046872136964915,0.6811772704214613,0.6582846138550633,10,10,70
n317,false,0.5490959871492969,0.996351026444423,10,true,641,0.85485742291575,0.6341697286641652,0.4734627205677997,10,10,70
n324,false,0.07670397348762986,0.9962148609803602,12,true,544,1.4567272981172439,0.46428722246026,0.6018584275026337,10,10,70
n326,false,0.0,0.07501426851757159,47,true,197,1.1971997065235775,0.47570247321698894,0.7951135471672212,10,10,70
