id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,maxInDegree,maxOutDegree,cigLimit,giveUpStepLimit,$SWITCH_TABLE$simconsts$Operations
n288,true,0.05961931656108636,0.7903564652924014,16,0.5696145055537835,false,2,4,0.6610247113787981,0.33175632918930437,10,10,70,50,null
n293,true,0.5081420160688204,0.7514436908945539,18,0.14065391543450922,false,1,3,0.48235711092335165,0.500996829461396,10,10,70,50,null
n302,true,0.6986026807449005,0.5844726109764851,18,0.8250021182939267,false,1,1,0.04749087387108175,0.7426691748264842,10,10,70,50,null
n306,true,0.9783521690998196,0.7935771525033074,11,0.6319241032687014,false,1,3,0.787420742915276,0.9887668360738867,10,10,70,50,null
n307,true,0.9883137864975182,0.7688745732966454,6,0.6840336039236878,false,50,1,0.09727935458602549,0.7707491077887041,10,10,70,50,null
n317,true,0.908975065143049,0.702907212893815,18,0.4689325949620244,false,0,0,0.6248888831904726,0.3571383011477552,10,10,70,50,null
n321,true,0.3001746112571525,0.6577357321892864,11,0.6048858340676144,false,0,0,0.8972450788522721,0.12887351670160496,10,10,70,50,null
n323,true,0.600568852980782,0.9015972418563512,13,0.980755427227423,false,0,0,0.08541263183038361,0.5421267777159865,10,10,70,50,null
n329,false,0.999861247351284,0.6822846281048413,0,0.824261648584494,false,0,0,0.3667206316931725,0.32971142497392114,10,10,70,50,null
n332,false,0.9954880352693704,0.5257056327153422,0,0.6534809162849852,false,50,0,0.45907386021166646,0.8751010007796833,10,10,70,50,null
n333,true,0.7332328900935543,0.7484159671943276,18,0.7323681946374127,false,1,3,0.07886135749016177,0.19861927929557638,10,10,70,50,null
n334,true,0.05040225538404214,0.7538530511521321,14,0.9325586495183247,false,0,0,0.40418395833356524,0.6925312730405047,10,10,70,50,null
n343,true,0.9897536200788757,0.7856145198591935,16,0.9142217463869149,false,0,1,0.8440264235203735,0.1987529144505294,10,10,70,50,null
n344,true,0.9862936590307735,0.8211124721904852,13,0.2700916259151991,false,0,1,0.1591164007243453,0.8203956168601979,10,10,70,50,null
n347,true,0.7881344841799507,0.768776198486021,20,0.6290081123475579,false,0,0,0.5522520750511083,0.9247720472566621,10,10,70,50,null
n350,false,0.9966055974274601,0.555316533409825,0,0.1952087150425703,false,50,0,0.6793752207776507,0.6102733514390084,10,10,70,50,null
n359,true,0.7670643341031569,0.596775821968493,12,0.36251302453989787,false,1,2,0.23242808974169915,0.4286150646104957,10,10,70,50,null
n360,true,0.4553626059585543,0.5646379287696501,15,0.9253143860496307,false,0,0,0.5290046904608894,0.7119836618997122,10,10,70,50,null
n363,true,0.26937886763988567,0.6852093453760235,16,0.3645641379133612,false,0,1,0.5723765671920512,0.9786158905635629,10,10,70,50,null
n369,true,0.5718930181644135,0.6072117476055957,19,0.7229759052947237,false,0,0,0.7710303288705742,0.8943325318128875,10,10,70,50,null
n371,true,0.771326509288616,0.5813063093472561,16,0.8649914207482605,false,11,2,0.5549475352009272,0.4896147514333795,10,10,70,50,null
n372,true,0.9442340471915057,0.9297185858896096,19,0.8468606507636907,false,0,0,0.4612956375370544,0.4566264871734493,10,10,70,50,null
n374,true,0.12655710856154567,0.8833583411355272,18,0.5797243040532999,false,2,4,0.19041686617693276,0.41880038446354334,10,10,70,50,null
n378,true,0.9870601970166486,0.7052469611937735,13,0.7378957855622741,false,50,1,0.5821682942730639,0.3359418532297724,10,10,70,50,null
n384,false,0.9967653739042434,0.7121624976586728,0,0.3492221064289284,false,0,0,0.4959303837211676,0.21576563180774827,10,10,70,50,null
n389,true,0.8173971519795611,0.6582683904728359,14,0.0918139958042708,false,0,0,0.9549226488671418,0.45675351733409014,10,10,70,50,null
n392,true,0.6070252454932535,0.7191118721374518,17,0.8072066412333927,false,1,2,0.6984792758572805,0.8662033492841652,10,10,70,50,null
n393,true,0.987939392196473,0.5036167440432779,13,0.8328888396630665,false,0,1,0.36536837520053744,0.840318520905569,10,10,70,50,null
n394,true,0.18021014044818373,0.7554361626397554,14,0.5300996998486568,false,0,1,0.5115866273507123,0.9245100212523369,10,10,70,50,null
n398,true,0.49403789191502506,0.8880285785107861,12,0.0793766678075924,false,0,0,0.8151815695449166,0.9515139769068719,10,10,70,50,null
n406,true,0.6300812982027362,0.9006154944355687,13,0.7394634529399574,false,0,0,0.2912147798510317,0.32836238985644245,10,10,70,50,null
n414,false,0.9960593552601374,0.9032632204469091,0,0.7357767423641126,false,50,0,0.3962153311231309,0.5901797573549515,10,10,70,50,null
n419,true,0.4303775977117599,0.5984806683613442,19,0.9359957380048294,false,0,0,0.4631024269523204,0.8254757629379255,10,10,70,50,null
n424,true,0.12220815491612465,0.7303401417964502,16,0.6589506333314761,false,0,1,0.3546449247460885,0.9508362808904609,10,10,70,50,null
n432,false,0.995463318870921,0.4105626525945756,0,0.8639266883382943,false,50,1,0.46738213847166266,0.9816867957580308,10,10,70,50,null
n435,true,0.3270611864377397,0.6493649640548459,20,0.41826298882465923,false,0,1,0.4519836116968784,0.2654221941971781,10,10,70,50,null
n438,true,0.536843920496241,0.8909382467225053,13,0.4996025182452161,false,0,0,0.637587993891646,0.8730813349865472,10,10,70,50,null
n448,true,0.5921131208257174,0.8046956773570538,14,0.8079595105068107,false,1,3,0.5434500609152234,0.48497230160687327,10,10,70,50,null
n453,true,0.3261357555057922,0.8247807094850219,20,0.44165310153717297,false,0,0,0.3481025586910176,0.8527337193848743,10,10,70,50,null
n455,true,0.7787037965924666,0.8901809264918561,13,0.6230576341620568,false,0,0,0.7977278225705191,0.18272279186007823,10,10,70,50,null
n462,false,0.9987705349337259,0.8495707885440849,0,0.08165649356076493,false,0,0,0.2446772373367765,0.21785774077419423,10,10,70,50,null
n464,true,0.9865431745261825,0.5739940017836649,0,0.41539729803048925,false,50,2,0.5320152921333491,0.6778203730609619,10,10,70,50,null
n466,true,0.4212386639456601,0.7153602239572776,10,0.6289002282240573,false,0,0,0.20895631390880898,0.8986715449577343,10,10,70,50,null
n471,true,0.9864953761991921,0.7035368721224163,10,0.7658020136593205,false,1,2,0.32499080862665264,0.435639867177145,10,10,70,50,null
n475,true,0.9857239104959618,0.5933029083443698,14,0.07812140128200995,false,0,1,0.8826689690474183,0.6236253337824967,10,10,70,50,null
n479,false,0.9977887610127557,0.8254322954457856,0,0.7255542472695296,false,50,0,0.3731612009184627,0.9085090793924004,10,10,70,50,null
n483,false,0.9966200354162148,0.5044994345456352,0,0.7542901915317324,false,50,0,0.779008728041871,0.28939070871363026,10,10,70,50,null
n488,false,0.995803475656124,0.594074952232229,0,0.020863268108355537,false,50,0,0.384153871290765,0.7434865344644244,10,10,70,50,null
n489,true,0.42203999379252055,0.6589820830940695,15,0.15947901394709513,false,0,0,0.12344749699598101,0.19547263512753077,10,10,70,50,null
n491,false,0.999724194532313,0.8768515553682352,0,0.15915819848198376,false,50,2,0.8247950437888882,0.9364194162515569,10,10,70,50,null
n495,true,0.6703126308136088,0.5729475021554337,20,0.29398861722927894,false,0,0,0.7354139606711773,0.5941559698939237,10,10,70,50,null
n496,true,0.04078026851541786,0.725590579112024,20,0.8372499235767957,false,1,3,0.58864552421143,0.9910254026665278,10,10,70,50,null
n499,true,0.9361098525339019,0.7513780829626865,11,0.9748367910464688,false,0,0,0.6218760813165221,0.9234742445216836,10,10,70,50,null
n501,true,0.402431613785172,0.39613160730663755,12,0.6133405108161339,false,0,0,0.6062191517497186,0.9888197402373374,10,10,70,50,null
n505,true,0.6867166182831574,0.47468066300678957,18,0.3735382063795264,false,1,3,0.35583591678702753,0.8971127745418038,10,10,70,50,null
n512,true,0.062302642340572166,0.33726974433469614,17,0.2174455131063492,false,3,1,0.33066997537423304,0.3054071248997492,10,10,70,50,null
n513,true,0.028164853821668744,0.8385792559734304,17,0.034042886122248706,false,2,4,0.05235953329952436,0.48019134704905236,10,10,70,50,null
n516,false,0.9985134779228332,0.7387320658800717,0,0.649839869611573,false,50,1,0.5589298591349952,0.4664058192335785,10,10,70,50,null
n520,true,0.9021895354131502,0.849160489682477,20,0.7921646809591043,false,0,0,0.6646603803019976,0.18027137356619555,10,10,70,50,null
n526,true,0.9889323261737025,0.8077058651627103,16,0.3678714894741887,false,50,1,0.6033869928591987,0.34326992713714427,10,10,70,50,null
n530,true,0.7422590004986398,0.6314209255398908,16,0.170489313001085,false,3,4,0.9325618050843563,0.4241887377104423,10,10,70,50,null
n531,true,0.8127753337906545,0.5074325644294602,19,0.8863309845044645,false,0,0,0.38357111911570685,0.496557333371617,10,10,70,50,null
n532,true,0.5300811172687443,0.9833678506732005,13,0.4362517821349683,false,0,0,0.23692601044058398,0.5348719119784519,10,10,70,50,null
n535,true,0.531265933230843,0.7987378161014687,16,0.04504369275107689,false,2,4,0.6447600789577105,0.3673540228834858,10,10,70,50,null
n537,true,0.9756297665901137,0.805148956201406,14,0.2298084854084373,false,51,3,0.5332997942924527,0.40607531430741867,10,10,70,50,null
n543,true,0.8767212500408761,0.6497632101019085,17,0.5387729483328171,false,0,0,0.47523237193279266,0.011247660304519846,10,10,70,50,null
n544,true,0.04845276905687423,0.8448503221276177,11,0.7272025413489926,false,0,1,0.5135497395420427,0.3940841257545683,10,10,70,50,null
n550,true,0.2846839569818593,0.567158417256764,17,0.3993401973295617,false,0,0,0.8588015333492158,0.6132759000254631,10,10,70,50,null
n552,true,0.06295203651458059,0.616921972388741,17,0.4145925196196712,false,0,0,0.1821544193948595,0.6699426287193818,10,10,70,50,null
n554,true,0.9867953756398796,0.6164746095222964,17,0.47456458222258935,false,50,1,0.6904358557676793,0.047407639162028725,10,10,70,50,null
n564,true,0.06184975737988513,0.7657190125673037,19,0.2629685667852788,false,0,0,0.35653185300434664,0.890784306826639,10,10,70,50,null
n567,true,0.020633656235796993,0.6977110755180715,13,0.8410693698826799,false,0,0,0.5849727989759823,0.7075803546821562,10,10,70,50,null
n569,false,0.9953927820719061,0.7456893700848931,0,0.7479392985190084,false,50,0,0.7790795099092591,0.6730500836637251,10,10,70,50,null
n570,true,0.44702347705736073,0.7332917751532211,15,0.10879713314956607,false,1,3,0.8509440936972643,0.6748805312236867,10,10,70,50,null
n574,true,0.8494716336808663,0.6184993648976628,18,0.9803792630516585,false,1,2,0.45116627904908524,0.7292846295290487,10,10,70,50,null
n579,true,0.7136266180816094,0.714755970970553,17,0.2964249224164133,false,0,0,0.9146508762322338,0.27069775661507084,10,10,70,50,null
n588,true,0.4367310897438036,0.8207343533923587,12,0.6514746842092863,false,0,0,0.37645289392748904,0.3460768737776074,10,10,70,50,null
n590,true,0.9869674975883708,0.6096310512558138,13,0.14262165596981558,false,0,1,0.2524924686824967,0.3609039724632007,10,10,70,50,null
n593,true,0.2856145566824756,0.5411844087920278,20,0.9368446043423331,false,0,0,0.14977362583656234,0.8871553968312773,10,10,70,50,null
n597,false,0.9969562490853204,0.6259043334904177,0,0.015214269326852659,false,50,0,0.7303318097773073,0.21909192247184822,10,10,70,50,null
n599,true,0.7016264997673649,0.6654263289759523,13,0.2840986062550289,false,1,2,0.1394152656420624,0.2266996737220478,10,10,70,50,null
n601,false,0.9965140642095209,0.535953861407467,0,0.18558285835166188,false,50,0,0.961919173383298,0.9771591807992132,10,10,70,50,null
n603,true,0.8117212367045255,0.9490119087756036,11,0.4681834516936238,false,0,0,0.010158955859027596,0.40417544532903515,10,10,70,50,null
n604,false,0.9998691539533414,0.6280096789858441,0,0.9638262576964545,false,50,0,0.199454687692383,0.8484577804385655,10,10,70,50,null
n606,true,0.12881771760453448,0.8855228562403772,18,0.6149929590762307,false,0,1,0.4587356530693019,0.5539680239745993,10,10,70,50,null
n607,true,0.3206933531167915,0.9784924361984044,18,0.007138479584265112,false,1,2,0.7075331059523202,0.8366255647413214,10,10,70,50,null
n619,true,0.9890182419276573,0.7849230157704626,17,0.088984841267092,false,0,1,0.693609936288907,0.4581587342089146,10,10,70,50,null
n626,true,0.9885434437188663,0.39699732984609964,11,0.39163401299698486,false,0,1,0.6780143264025839,0.6635168250752724,10,10,70,50,null
n631,true,0.412773830831181,0.4920167572840587,19,0.43082328290337046,false,0,0,0.41293829360449696,0.4298728155968269,10,10,70,50,null
n634,true,0.6484443482746161,0.8505638863810698,16,0.3434152989084722,false,0,0,0.17807914882072673,0.5761291827580048,10,10,70,50,null
n635,false,0.99824338585459,0.9170443676097603,0,0.6377117426108904,false,50,0,0.9947906595205056,0.2169943704138032,10,10,70,50,null
n645,true,0.5055486854694464,0.6178826842501165,19,0.5242215788625325,false,0,0,0.13087057572430494,0.4463286164276461,10,10,70,50,null
n652,false,0.9972710323578939,0.4938455407057608,0,0.23136883115767876,false,51,2,0.23958674286301535,0.6142035623236035,10,10,70,50,null
n654,true,0.9891531550813142,0.5690540688612609,16,0.30887555171918,false,50,1,0.6010059761672297,0.736743713979345,10,10,70,50,null
n659,true,0.48980214918133774,0.8225884397620078,20,0.524553628927282,false,0,0,0.6350429135597015,0.04957781651450055,10,10,70,50,null
n665,false,0.9990125735470055,0.989648147724942,0,0.8742832731509622,false,50,0,0.6298115880881243,0.7440748408053167,10,10,70,50,null
n668,true,0.5013551355233856,0.7674086574274317,17,0.3020125344402494,false,2,5,0.3533599959173829,0.2459960700123206,10,10,70,50,null
n677,true,0.9795022520456285,0.45943474108369065,12,0.42309190434984595,false,0,0,0.46160512246907176,0.8363834537393217,10,10,70,50,null
n678,true,0.3967499556178619,0.6758607261320477,18,0.5351914738507223,false,0,0,0.2550539446738628,0.7195020094882747,10,10,70,50,null
n683,true,0.6575318714638648,0.46745558921527874,17,0.29921542214934327,false,9,1,0.7990332887841642,0.4377151401256249,10,10,70,50,null
n688,true,0.986547893382106,0.9672241478123804,13,0.19238880847568646,false,0,1,0.5138449409361889,0.23977123906587378,10,10,70,50,null
n690,true,0.31711360037245406,0.874728385336972,13,0.7372317323467145,false,2,5,0.69340782070711,0.055005348315891656,10,10,70,50,null
n703,true,0.9876656329075696,0.7914323922045485,16,0.6715473123592055,false,0,1,0.7846722341029639,0.819216641423222,10,10,70,50,null
n713,true,0.859305971779907,0.8307016689853944,20,0.8930785455969326,false,0,0,0.6478860655181023,0.5977857116239096,10,10,70,50,null
n715,true,0.5082496341014789,0.6324464620350737,14,0.8943504253889536,false,0,0,0.1950047353792373,0.8883146215025398,10,10,70,50,null
n722,true,0.6851409013639559,0.6909670504637386,12,0.5663338846727481,false,0,0,0.7917916375190726,0.6619955003509451,10,10,70,50,null
n723,false,0.9971691414972458,0.8445412307905273,0,0.5649124967585127,false,50,1,0.4153324443292593,0.5839926628527546,10,10,70,50,null
n732,false,0.9987810529870684,0.7606254904239651,0,0.6758260363439605,false,50,0,0.8426998154523668,0.5654004821060018,10,10,70,50,null
n738,true,0.5256688068256602,0.8794840683682696,11,0.36467285124689774,false,0,0,0.3854200261412318,0.7826781166635755,10,10,70,50,null
n739,true,0.7957667074741807,0.6040404707335021,11,0.2766817345515823,false,50,2,0.015239611945569553,0.5706453353630295,10,10,70,50,null
n746,true,0.8648577517601233,0.3681783611593292,13,0.7928434292787869,false,0,0,0.35444496243177315,0.24727889169057926,10,10,70,50,null
n752,true,0.8870548879448581,0.7032501740492832,18,0.1323657644163881,false,0,0,0.06962569179751693,0.7287275399564488,10,10,70,50,null
n763,true,0.7666052044554547,0.8260489898213366,13,0.5834877587093161,false,0,0,0.768241745289729,0.8468266661159015,10,10,70,50,null
n772,true,0.8005171597544316,0.6666564499237346,13,0.6728072002131404,false,2,4,0.20682265326094945,0.8515593859486099,10,10,70,50,null
n788,true,0.34731471869872055,0.5172851283385282,19,0.27266142639170043,false,0,0,0.902072874916339,0.6244318631522665,10,10,70,50,null
n792,true,0.472979745007867,0.699860493949422,12,0.8467924817323917,false,1,2,0.7351512534908357,0.7138839345163075,10,10,70,50,null
