id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,false,0.8592836202644988,0.8361771143591307,46,true,25,0.1441326968811651,0.4607640041095853,10,70
n1,true,0.440884233856389,0.9356159909637805,23,true,111,0.3709057102248679,0.3509750499579461,10,70
n2,true,0.3405886023384106,0.7406066006749362,55,true,65,0.46119498648169976,0.35225410732265394,10,70
n3,true,0.27115885462646316,0.6670116534649211,35,true,17,0.482381933081301,0.19558926781526115,10,70
n5,false,0.7029387914074208,0.34194661584162644,0,false,0,0.7013268442004248,0.36950394614900517,10,70
n9,true,0.382400939319482,0.6456856213622193,14,true,5,0.3990838391280044,0.5869208190296473,10,70
n11,true,0.03189865342200996,0.8521300241833801,17,true,159,0.9511998678471181,0.804132320923217,10,70
n13,false,0.28475477333505267,0.5835962415105221,44,true,8,0.43351294188496586,0.4977538910429924,10,70
n15,true,0.1537380007316147,0.5942524530085962,13,true,5,0.7110295073795941,0.2631164050199919,10,70
n17,true,0.007470476605989762,0.46558706405575817,12,true,200,0.7138940499403914,0.7321969920793512,10,70
n19,true,0.07423204177697465,0.7786112851896343,53,true,78,0.8659918746584816,0.6260312380577564,10,70
n20,false,0.13700384468259194,0.39045164443933117,57,true,8,0.6621066513449185,0.9843767356403219,10,70
n21,true,0.010274173925264418,0.5215214276706295,16,true,194,0.9704726725291145,0.6370352111462445,10,70
n23,false,0.5120389975478231,0.7655385861687983,51,true,11,0.07911663671530185,0.4953617839305198,10,70
n24,false,0.7791412454613283,0.5589851768577941,0,false,0,1.0524485862338755,0.5844135893902218,10,70
n28,true,0.13520237450076483,0.6866577232029232,17,true,7,0.7746619345026827,0.9489534370691446,10,70
n30,true,0.09511293746466253,0.9045721023951513,21,true,74,0.8471323578814348,0.6219258120019424,10,70
n36,true,0.25997365928821137,0.6937236405459748,12,true,21,0.5121556466495001,0.5732920177096111,10,70
n37,true,0.05914371246990411,0.7509977253663864,12,true,134,0.6542279421147068,0.517705227041909,10,70
n42,true,0.015289670326513904,0.47716412344531073,22,true,198,0.988005377938339,0.16961706467581955,10,70
n45,false,0.23826805474555074,0.5078849244943827,42,true,5,0.5255608889486563,0.6507345640011908,10,70
n49,true,0.29301156303027953,0.9225845946690769,36,true,38,0.5513128036383247,0.6715688622903206,10,70
n50,true,0.06288516360262209,0.9514509532132311,12,true,200,0.5338667477839539,0.9547815098522856,10,70
n53,true,0.05004133453172451,0.5158485366055887,11,true,118,0.8323079589761562,0.6717137994224778,10,70
n55,true,0.40348188027268644,0.6574024952207532,25,true,33,0.45684379065669756,0.8512134365747105,10,70
n63,false,0.5006059186941633,0.370961704315453,0,true,200,0.6767421074624282,0.5286833762772517,10,70
n65,true,0.20758404048907209,0.7845249741106662,32,true,3,0.6596567076295914,0.4386672636906317,10,70
n66,true,0.024895868587613057,0.5734348444281686,13,true,190,0.943400032275384,0.6481401143786274,10,70
n74,false,0.3942838487154687,0.474706033492053,31,true,29,0.11606449156351016,0.1841493747220836,10,70
n75,true,0.11007109833467155,0.7872816964766787,26,true,62,0.8348925176046401,0.9596225984837474,10,70
n76,true,0.1962619183032431,0.7308037036744683,40,true,29,0.5395348385373417,0.9688535362407568,10,70
n78,false,0.45227191472755157,0.7123390286069723,12,true,8,0.1973368898150926,0.8491093790279042,10,70
n84,false,0.42066827461052975,0.6928661516579993,44,true,5,0.34030768865545064,0.5621386999560953,10,70
n88,true,0.21781167585563663,0.7893509350420785,13,true,135,0.277266478018808,0.2887100492718021,10,70
n94,true,0.16135927040332523,0.7535675976670176,49,true,101,0.5960052221676952,0.40693756644987394,10,70
n96,true,0.6480339875609725,0.6158061626750188,29,true,80,0.0801760921474367,0.8249897160977576,10,70
n98,true,0.16988276733185148,0.6605027160986894,46,true,61,0.7614019616096726,0.38501246213431073,10,70
n103,true,0.968104842111513,0.6213678817362771,14,false,0,0.9347448580697516,0.4784266600582907,10,70
n104,true,0.46123638778946563,0.6752484613761559,26,true,9,0.36450854541940664,0.519202318494746,10,70
n107,true,0.37794276914505964,0.8734541541095102,10,false,0,0.437919674794361,0.8977903355465453,10,70
n109,false,0.027154837033586066,0.6819043510815234,0,true,200,0.5072561609819747,0.7758360957147381,10,70
n110,false,0.15028162200114237,0.7224305724495528,0,false,0,1.1103082071554562,0.6463490737929466,10,70
n111,true,0.07309548534007565,0.5432702242962699,12,false,0,0.3598415083407064,0.4649247762180614,10,70
n118,false,0.4386134247896581,0.4126644452588854,29,true,7,0.4176794289235151,0.5638122792066212,10,70
n119,true,0.044225652379275955,0.7401614783154715,13,true,195,0.8460545808337797,0.21081343863172552,10,70
n121,false,0.47998597193489123,0.7816267442604604,38,true,164,0.36991927511999095,0.8318502191729608,10,70
n122,true,0.06764230897475128,0.4940395920361198,38,true,12,0.9139434344051467,0.8768348597842752,10,70
n123,false,0.5014449521158667,0.606195299188408,27,true,34,0.20431724917002844,0.752125668238446,10,70
n124,false,0.15408887658561787,0.9283793961815321,0,true,200,0.6532278981673356,0.6490840029638248,10,70
n125,true,0.5470209238199027,0.7669983564715086,18,true,34,0.3955165533045234,0.8718831416271866,10,70
n128,false,0.2037787700536886,0.5838301890762321,64,true,4,0.4715871344497596,0.8195077523756882,10,70
n131,false,0.4425073773304525,0.6101332619086329,36,true,12,0.2504762371009196,0.9399587251780827,10,70
n134,true,0.6093079958140809,0.36382442696771045,11,false,0,0.9180089012179026,0.5196183838706598,10,70
n136,true,0.0825586135966504,0.42906936009686675,13,false,0,0.15269605627440336,0.527974604380117,10,70
n141,true,0.3024209358762359,0.8473656333318992,36,true,14,0.5657408591507042,0.9007159564844265,10,70
n142,true,0.9858638278540153,0.7703966806167745,11,false,0,0.6435439841727958,0.8373853398397771,10,70
n145,false,0.08888414634112544,0.5522910508823928,31,true,9,0.8646717148673503,0.07640559601964148,10,70
n148,true,0.4202674006813194,0.6665426446004675,11,false,0,0.2183649484883446,0.07104861005392205,10,70
n153,true,0.20825780115249382,0.373708320950555,65,true,40,0.6503277462231358,0.4057406083422919,10,70
n154,true,0.44614307491546795,0.9857292804127267,29,true,39,0.10782145619766913,0.9453990550595368,10,70
n159,false,0.4167056815289189,0.71136613294209,50,true,45,0.3555119051500286,0.8692682323179197,10,70
n161,false,0.14344081398272973,0.3341977833560176,0,false,0,0.011328318650459733,0.645101400271531,10,70
n167,true,0.4742132900191417,0.9793660724535177,11,false,0,0.04596564126471214,0.5727086595422484,10,70
n168,true,0.7447439856178736,0.7342914001522902,13,false,0,0.43920891232106035,0.28734473679886113,10,70
