id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,false,0.33368074688741545,0.4044881355197573,34,true,1,0.49947887966887683,0.4406960081798421,0.3437077280183068,10,10,70
n1,true,0.03667577214363824,0.44810007987748524,19,true,50,0.9436358564947906,0.43627908789172076,0.47084941100416067,10,10,70
n2,true,0.5033920195060907,0.6755131782756381,43,true,31,0.2501066307371129,0.07624418677212474,0.05295347669554795,10,10,70
n3,false,0.7797576703756497,0.8093450854495275,0,true,69,0.4911989710531773,0.011039920877614129,0.7393850325224067,10,10,70
n5,true,0.009856851114456389,0.42397874626472254,17,false,0,0.3886102150389319,0.981854447144968,0.21186699549507398,10,10,70
n8,true,0.5536134047850692,0.7675158328713304,30,true,39,0.2116611290778431,0.17555919649530644,0.9937759377258326,10,10,70
n10,true,0.03900640945764644,0.4118753874686285,14,true,60,0.9307173207209611,0.6083602639609617,0.24868353890685801,10,10,70
n17,false,0.4599775544159257,0.5953441334813722,11,true,39,0.19556330985994733,0.38241989644559043,0.6720003258656342,10,10,70
n19,true,0.3101694158590748,0.5846203339117605,26,true,50,0.6061055829396954,0.3908956950178663,0.20000768017964593,10,10,70
n21,true,0.07827213951961665,0.29196135078952007,12,false,0,0.6234623300888782,0.1631989870862372,0.7531233926954229,10,10,70
n23,false,0.4137607556509498,0.8372304765693523,32,true,11,0.23391348901929102,0.24898181420982485,0.6317968367251374,10,10,70
n24,true,0.3493326772771963,0.52017972604078,42,true,13,0.42113240227476534,0.6493079164310159,0.6448452455220554,10,10,70
n28,true,0.07929777646449793,0.3757951260283986,35,true,22,0.8224007605562516,0.576621754483333,0.8589624968833923,10,10,70
n33,true,0.00587693777858281,0.3659649456883435,14,true,65,0.9943868421241967,0.4260147134204889,0.7321883759741312,10,10,70
n38,false,0.5484857714568317,0.9951290492803445,0,false,0,0.40214163733028163,0.4741942004907541,0.7761069189740357,10,10,70
n42,false,0.26969826272536457,0.7270579592013477,41,true,1,0.25832977750524744,0.328945370924017,0.9322309156364532,10,10,70
n48,false,0.38393405841704364,0.4710396065471188,40,true,2,0.4245230112868089,0.6214870810564959,0.873064976434644,10,10,70
n56,false,0.5669459456878769,0.9912721676857394,0,true,69,0.13800524056365995,0.39454358111642496,0.9978136343023559,10,10,70
n58,false,0.6967416462032936,0.6938508074394236,0,false,0,0.19168185653051065,0.6262371331833961,0.4739963552300642,10,10,70
n60,true,0.34639606284297886,0.2220843914213099,11,false,0,0.2267475888297385,0.6673349792231047,0.8249083331317408,10,10,70
n62,false,0.13104365365325535,0.3547373255953135,16,true,3,0.7956632011362327,0.004596838970564454,0.6612467831221662,10,10,70
n63,true,0.2069233490581256,0.981101247422098,12,true,31,0.6021863034895583,0.8472874202992778,0.677606690848744,10,10,70
n65,true,0.08051551166437493,0.41020842042870564,38,true,8,0.8381300076945789,0.9432476318219171,0.5338390563804042,10,10,70
n69,true,0.15870286963265715,0.5202571656107381,44,true,4,0.659262499793519,0.28617471671831457,0.8514173977585663,10,10,70
n70,true,0.08620548749516616,0.3973186790024385,12,false,0,0.7266526701215731,0.302523803776219,0.5891190514467084,10,10,70
n72,false,0.7942929830603593,0.9946882217532833,0,false,0,0.46049220118081013,0.708059021401764,0.929625482196555,10,10,70
n73,true,0.11278405463156829,0.6755252166007321,37,true,17,0.7293175395659672,0.48714893750749294,0.6098436152273229,10,10,70
n75,false,0.3947211847412675,0.8166720221555951,40,true,18,0.21416588975563378,0.5108168098793557,0.9939263375493234,10,10,70
n82,false,0.30593534371332193,0.515428159508936,46,true,6,0.32858022774334084,0.38524588691977096,0.3703739286534413,10,10,70
n92,false,0.5831069916413796,0.8212998176037222,11,true,66,0.030044901373509583,0.2858263928175949,0.18221897845436807,10,10,70
n94,false,0.3082567677009333,0.9999739869431487,12,true,36,0.47694699571105525,0.3179131611226437,0.6981377829022313,10,10,70
n97,true,0.06200544081435481,0.34253766894422144,40,true,26,0.8846929801367414,0.4600348394862149,0.5648936421197442,10,10,70
n103,true,0.23496844982894213,0.5316805460114319,15,true,54,0.5995887169047139,0.6827360134525948,0.6431006775229253,10,10,70
n105,false,0.575916686008122,0.8035902011621101,26,true,7,0.2817889745132101,0.31024611976445365,0.683762008307,10,10,70
n110,false,0.5761977607466711,0.673518867240473,56,true,1,0.19332313495466055,0.66243976968626,0.6179715790823865,10,10,70
n112,true,0.0772068177600953,0.61855546053189,26,true,52,0.8239573951045507,0.405551904975226,0.3651012208873292,10,10,70
n113,false,0.028704158326440132,0.9922234758378473,13,true,68,1.0078752828736322,0.23377375918165583,0.7206851265054581,10,10,70
n114,true,0.6574558687302392,0.24653958687366428,12,false,0,0.22955166786599657,0.573785756791346,0.4384860552238553,10,10,70
n116,true,0.4875688300283543,0.5836141679283228,14,true,18,0.3499078767206343,0.4657934404467293,0.49786946056685644,10,10,70
n118,true,0.10219588181079198,0.5139932085223093,32,true,28,0.7497367786039417,0.6559458302864329,0.5081469166301574,10,10,70
n119,false,0.21569803863154496,0.7229876408923684,13,true,27,0.5835739079113207,0.6315152722819518,0.7376125699141662,10,10,70
n122,false,0.19385235944735296,0.7771398532543465,30,true,14,0.4730123422079939,0.5343735011209685,0.0867261401305911,10,10,70
n123,true,0.5341369483770304,0.47937997090127427,11,false,0,0.24009215613772572,0.5556182132363378,0.4911617481166271,10,10,70
n127,false,0.15048848986458152,0.5608788483063886,15,true,4,0.7262789215914222,0.20143854054169974,0.8603860460938586,10,10,70
n139,true,0.15181305461007194,0.6498152369327977,16,false,0,0.3738638330337114,0.7716145724860808,0.8612387195051465,10,10,70
n141,false,0.3207997202823309,0.1504531485858568,17,true,33,0.577065203867163,0.8110155150759383,0.9469445197890582,10,10,70
n142,false,0.31263799851675095,0.8918948492539299,35,true,5,0.16696486376187009,0.70899879312288,0.8319311328522948,10,10,70
n147,false,0.5505602054733271,0.9708992095988772,12,true,4,0.056351221021273774,0.5587013363271143,0.855043334447571,10,10,70
n151,true,0.09564688554111775,0.5313917019107002,13,true,8,0.7791559576304923,0.6292760704266084,0.8754152620699265,10,10,70
n152,false,0.45791630339408906,0.7345825305073216,13,true,65,0.18736044455417503,0.7298864458730924,0.7695052925278445,10,10,70
n158,true,0.03256489259549039,0.3203463313803696,13,false,0,0.005709054648360523,0.538810874338034,0.48476368969749833,10,10,70
n166,true,0.0,0.4606216561083785,56,true,20,0.7959481067426337,0.35103044166824376,0.738287184577064,10,10,70
n168,true,0.09382715435831233,0.35668421911552556,14,true,61,0.5313945610415544,0.38993183128759346,0.5822194331980646,10,10,70
n169,false,0.8445767955358991,0.7341678984361022,0,false,0,0.03958528271341871,0.13983094719032524,0.28850446138814656,10,10,70
n172,true,0.290918813523275,0.5172567034195101,12,true,51,0.418998696862614,0.3364644643469582,0.7200030604670605,10,10,70
n174,true,0.002105731223034072,0.4829378399775518,13,true,45,0.999566448317833,0.07902605463968848,0.6948874699026295,10,10,70
n179,true,0.14108468125073906,0.6096702802124757,15,true,14,0.8236433247924277,0.3430548417489172,0.8338231826549799,10,10,70
n187,false,0.0,0.7443036701817345,46,true,10,0.18107068751559452,0.9611142865080399,0.5565783230207895,10,10,70
n188,true,0.3033157639573927,0.6020102790740508,31,true,21,0.5516022106253021,0.02877943153310436,0.9104489467725689,10,10,70
n191,true,0.16579868279377485,0.4429610271165056,11,true,68,0.7435866828951239,0.6541386768082963,0.4363402014678963,10,10,70
n193,true,0.006212595440226571,0.37853249613615825,13,true,54,0.9948534460071525,0.15969220710735316,0.3780557485264683,10,10,70
n196,true,0.28290773745576847,0.658135395838607,53,true,11,0.6277888461009609,0.8744727563948015,0.6802945383125834,10,10,70
n197,true,0.319214555225641,0.8161606931288966,47,true,21,0.5795701648207898,0.7382982226749802,0.8714497128743068,10,10,70
n199,false,0.3794414762431296,0.3601209473531243,38,true,3,0.48354544731305615,0.6499180062634284,0.865686905365473,10,10,70
n201,false,0.1361437452333752,0.9062434899439371,14,true,41,0.8282444048571438,0.7958856424899579,0.9752442849842877,10,10,70
n202,false,0.35478560997704295,0.7419321318709149,23,true,13,0.5093730765697285,0.4397417738508504,0.4062657766286915,10,10,70
n203,false,0.4968805051518343,0.9963498518333482,0,false,0,0.26888935174965634,0.5713748713220691,0.4466093152281587,10,10,70
n205,false,0.811073865537117,0.9952220047712411,0,false,0,0.9594181279967942,0.693213639342081,0.9170554048685448,10,10,70
n208,false,0.29882442777578605,0.9954131572284536,13,true,58,0.6790138110145449,0.6440096464027212,0.3122268777341644,10,10,70
n209,false,0.2642556212239757,0.7353927576200316,18,true,2,0.6042201847322004,0.666896411943126,0.4351459360968768,10,10,70
n211,true,0.1784405861326639,0.5287082204723534,55,true,21,0.555006330629326,0.8651572902573375,0.31493670086093617,10,10,70
n220,false,0.0,0.6736629453876155,42,true,24,0.8123029321501688,0.48355811950615357,0.43399467120989005,10,10,70
n221,false,0.09795632167429663,0.9977374154871169,0,true,69,0.6611662435680369,0.8493368001327517,0.953546609744023,10,10,70
n222,true,0.32625792247734275,0.33879369189751113,13,false,0,0.4504549072313848,0.04482544551635753,0.5351498070391327,10,10,70
n226,true,0.044059882363037456,0.44177858345684345,12,true,12,0.9450232104060882,0.011654220779720115,0.8747970897618904,10,10,70
n227,true,0.0,0.4872628621974305,66,true,53,0.7773474770445287,0.3853081543488811,0.9283589633965433,10,10,70
n231,false,0.9328023330752649,0.9988422548650069,0,false,0,0.252470070764499,0.29141340411946354,0.9651134563613054,10,10,70
n234,true,0.4137001863221539,0.8750361483914028,12,true,44,0.3193117539236838,0.8377264757526006,0.8035882853814612,10,10,70
n237,true,0.42805157393841964,0.4617774280686355,10,false,0,0.0666911656768161,0.03657335758414826,0.7812529732053126,10,10,70
n242,true,2.44077334136783E-4,0.6841358653412293,35,true,29,1.000511357177058,0.411226381446591,0.24762956828089455,10,10,70
n250,true,0.19047575791713767,0.6450469416556635,26,false,0,0.2725934409902909,0.839731531633322,0.6684124818285773,10,10,70
n251,true,0.056260881021515496,0.5823375501516564,27,true,16,0.889253192657039,0.7870518747712385,0.6042541715473738,10,10,70
n257,false,0.4000540663038407,0.7368553183363447,54,true,2,0.4225662705764579,0.6415891424670305,0.6702321199658015,10,10,70
n263,false,0.303352692383335,0.6901681136239808,13,true,38,0.6179656336659881,0.4513261261058294,0.6861167222882271,10,10,70
n264,false,0.34372728754656023,0.6012393232691503,41,true,1,0.48440906868015965,0.6695812013743035,0.6027164187268981,10,10,70
n271,true,0.9687506919976814,0.42434001924633175,12,false,0,0.5292162247407429,0.5435753772279011,0.8658101189246387,10,10,70
n275,false,0.9723130387122612,0.9949534770582573,0,true,69,1.055295836346491,0.8319417642436254,0.732163645022992,10,10,70
n281,false,0.1776578348479956,0.6649679373138162,36,true,7,0.7081376028809578,0.6361020933937136,0.5339820579385005,10,10,70
n282,false,0.0,0.7430273469951847,11,true,35,0.5173407956760594,0.3599079618989899,0.5332681710866213,10,10,70
n283,true,0.10363410960370967,0.5346931413990358,44,true,22,0.8748174882745335,0.4491998901844245,0.9218989355950269,10,10,70
n284,false,0.4336444931477023,0.9791675156110226,0,false,0,1.0517809415559534,0.6339744489255483,0.997865065555591,10,10,70
n285,true,0.5299414551390298,0.5407274763701215,13,false,0,0.5889754032895728,0.07770096651418051,0.5243771157568526,10,10,70
n286,false,0.13044127197100397,0.9918517054718079,0,false,0,0.9468137090333374,0.5075609641445934,0.5662702069384697,10,10,70
n290,true,0.12307727359947873,0.4150368845499148,25,true,44,0.7530916073482415,0.13086603420340864,0.6559997248266028,10,10,70
n294,true,0.23214296088398845,0.5434051540519917,12,true,11,0.5937492247032018,0.9801104230385367,0.6547502367443301,10,10,70
n295,true,0.053561193804515767,0.6277529927050914,69,true,7,0.7889021744532567,0.45944462218004267,0.4691082649492012,10,10,70
n297,true,0.10497716904363985,0.630782005198587,57,true,8,0.6857528756083882,0.21959159528191685,0.6998780973910957,10,10,70
n300,false,0.2957276910666735,0.6294670187757068,48,true,6,0.4105914304896542,0.39423891347120327,0.5004203219555197,10,10,70
n303,false,0.613242116992178,0.6473348760453757,15,true,2,0.3871446408908298,0.12605000232948627,0.9197163968613848,10,10,70
n307,true,0.03196296268050308,0.45652157608647614,13,false,0,0.6258030956630696,0.8631929180170312,0.9296653168500154,10,10,70
n308,false,0.4407000621512373,0.7593921034443543,29,true,18,0.12063228409839671,0.16585741999469472,0.8810362949334032,10,10,70
n315,false,0.011475622008035258,0.9987145971229204,0,true,69,0.9796809120407782,0.3662074977702485,0.19783101829658362,10,10,70
n316,true,0.9136240826814579,0.3902501286187233,13,false,0,0.3655269666033565,0.7132029973886247,0.18123768408683316,10,10,70
n317,false,0.6663766148466418,0.6871932683332734,12,true,63,4.6289198147504707E-4,0.31275558512809465,0.4724450865191074,10,10,70
n318,false,0.4962420318301374,0.9920097283386444,0,false,0,0.03458750905707068,0.6953129659668901,0.7751291986504674,10,10,70
n320,true,0.06241752692451419,0.6535422313682752,17,false,0,0.7199924765688007,0.004832019867550386,0.24199371600566894,10,10,70
n327,true,0.2100846241176167,0.42342904446823526,52,true,34,0.7425707479336984,0.8478141582315648,0.5292352661600279,10,10,70
n335,true,0.4570636142165572,0.8396912185193753,27,true,3,0.314090174096489,0.2623762017469554,0.3001074962126429,10,10,70
n336,true,0.03807021897419338,0.5440268388097613,12,true,11,0.9275596195930069,0.8599439129661668,0.5327374509424141,10,10,70
n338,true,0.19586220588634862,0.7644726742377357,41,true,10,0.6088832549316663,0.042068916216109864,0.7799009273606686,10,10,70
n340,true,0.05086288224328328,0.33279025848920946,12,false,0,0.43354111124407496,0.3916884080254095,0.8571977532408332,10,10,70
n352,true,0.5483627681247273,0.44818110490649876,12,false,0,0.46302719556573313,0.9123951240037251,0.4825100808671703,10,10,70
n353,true,0.6913122351629319,0.8330561294186392,26,true,31,0.3168144606550739,0.38007346184526336,0.6519781967178001,10,10,70
n356,true,0.09395419371039511,0.770749952858862,32,true,49,0.7748397624042193,0.06818625759540509,0.7435231857371546,10,10,70
n361,false,0.3600839917852897,0.7507398585823418,15,true,9,0.46356590667814856,0.49362045308446983,0.7721677007807283,10,10,70
n363,true,0.9913594421600657,0.4152758713495963,13,false,0,0.16830482489435883,0.9441393033544478,0.7698526522269012,10,10,70
n369,true,0.7636319377228051,0.4254045195447325,12,true,69,0.15861694118155867,0.5203235187303427,0.7000114022023862,10,10,70
n371,false,0.5655547848445387,0.6590264293215834,43,true,3,0.43531454003098735,0.3089390605264045,0.29126499391502836,10,10,70
n372,false,0.09199544661537709,0.39200304646714856,13,true,4,0.7261878738993244,0.28906587929027716,0.5673046558900299,10,10,70
n374,true,0.2080206627343343,0.6105647442737054,56,true,17,0.5203071253991156,0.8339217387450588,0.4796188835890658,10,10,70
n375,true,0.38471727738287526,0.33491534634944,27,true,6,0.4442968217052476,0.5714825699709718,0.388100870654271,10,10,70
n377,true,0.05486071563779478,0.43805594527014036,27,true,23,0.8354170176687625,0.6960115473383588,0.6173189009191382,10,10,70
n381,true,0.139294627037454,0.4504491304287136,28,true,17,0.8049867171600422,0.2561849885450386,0.6040353601539041,10,10,70
n384,false,0.5245188502493032,0.8113066959513854,0,false,0,1.0221525071661919,0.31429279985100167,0.7334426140386562,10,10,70
n386,true,0.005636651943872639,0.3942059855877046,13,false,0,0.139196848572543,0.35077872562223533,0.7442416669274236,10,10,70
n387,true,0.1340017365087475,0.3519716705160375,37,true,19,0.7997955928357231,0.03514811506815679,0.8781554937684932,10,10,70
n391,false,0.6994562263326037,0.9937946459524717,0,false,0,0.09824976837082312,0.5941471049861513,0.5536281262979792,10,10,70
n394,true,0.34664482887919024,0.5666823677429136,55,true,4,0.6527018159496889,0.5218321154167189,0.41124827369080386,10,10,70
n395,false,0.4035706994226799,0.4470529306954485,15,true,34,0.46001572221156867,0.5135721038802455,0.39009033548104033,10,10,70
n397,false,0.3703423060632276,0.6476957361565414,24,true,5,0.4462671557664154,0.17075738797371826,0.4952585605233598,10,10,70
n398,false,0.23415214188470357,0.40123269625529157,11,true,2,0.7666137059734117,0.048212602624329026,0.9658347467378495,10,10,70
n402,false,0.1414550317324166,0.5148343973443144,12,true,9,0.5802561340943881,0.7027300669466685,0.5996564167171587,10,10,70
n404,false,0.4139598642369768,0.7955116302931762,32,true,9,0.09000511014684316,0.5160137602635712,0.48198031523388674,10,10,70
n405,true,0.23056794238100864,0.6493782853303022,12,true,22,0.7335102801938818,0.7924853801127137,0.8286285706858694,10,10,70
n410,false,0.4624192662820511,0.8530704989144249,16,true,34,0.3644373751509434,0.8047332768743652,0.3477794253097255,10,10,70
n414,false,0.420756228862473,0.9998398780807044,0,false,0,1.0683925623887665,0.6789673494286017,0.8621994021820126,10,10,70
n419,false,0.5047606015171814,0.8965557835817655,26,true,25,0.3780090385434157,0.507411926797147,0.11258860896089307,10,10,70
n421,false,0.45908617502591675,0.8640971942344792,11,true,12,0.3148129924428256,0.5288274106151283,0.6334219433152628,10,10,70
n426,true,0.7248217516736559,0.45612531397983924,13,false,0,0.5938813639970708,0.3024904005284552,0.753817200810565,10,10,70
n427,true,0.2536752410536075,0.46496699407829817,14,true,5,0.6611045789165948,0.6127521787905176,0.23520158111385558,10,10,70
n430,true,0.137158719123331,0.2723724765852294,28,true,22,0.7089163432962812,0.1318283450437343,0.5875585148463475,10,10,70
n431,false,0.2358255577757543,0.8324923890125152,17,true,14,0.6248499396588052,0.9221191161629625,0.845856923790985,10,10,70
n434,true,0.35860822729528297,0.5885434161256876,22,true,34,0.284484209610492,0.3273163727962315,0.9455768965328499,10,10,70
n436,false,0.1107733765854601,0.17899005809541116,16,true,23,0.8184074756771935,0.49795712964834743,0.6887885893100643,10,10,70
n437,false,0.8462506966594279,0.9924169635027518,0,false,0,0.7540201904172069,0.6422880710938185,0.7075604034174408,10,10,70
n446,false,0.7185056381154906,0.9918831572079946,0,true,69,0.768761143898939,0.2898945821232825,0.4264561663936668,10,10,70
n447,true,0.29639519735596287,0.22194850926490964,11,false,0,0.7004999354829505,0.8084902178561266,0.46223438616561274,10,10,70
n450,false,0.19746584563648564,0.35647946652667967,14,true,14,0.7130057458426976,0.28323225656274137,0.09350200263708708,10,10,70
n451,true,0.20145832885199388,0.7567082934709446,33,true,14,0.5976798279578827,0.37568104927743273,0.451590643736001,10,10,70
n452,false,0.02531521186860375,0.9727549296746011,0,false,0,0.9832275173280349,0.6724512349870124,0.3665602101836387,10,10,70
n455,true,0.23256857906271078,0.7381698656631687,37,true,24,0.30411226474053366,0.7457716742064129,0.5356754433061124,10,10,70
n462,true,0.13400913965188166,0.357047687540286,12,false,0,0.6787816070280962,0.23456069013940956,0.8343380195959769,10,10,70
n463,false,0.32417160009446666,0.9907560154363999,0,false,0,0.3401391246610531,0.2479629544984977,0.9516661156021566,10,10,70
n469,false,0.03484572393953242,0.920284967014726,12,true,62,1.0205392569847682,0.8527710724190944,0.6518307809541476,10,10,70
n472,true,0.6517230578329148,0.4203388296688987,14,true,53,0.19946770019188462,0.8680205907400292,0.45992945613745206,10,10,70
n476,true,0.09208972602671683,0.7340397783955247,33,true,24,0.4501526844302077,0.07486127449948343,0.8538455652205169,10,10,70
n477,true,0.04142447899830515,0.5643253181151583,51,true,6,0.9476035510619526,0.9611845732072493,0.49023208923625466,10,10,70
n478,true,0.28091200102098585,0.5178675746143407,15,true,54,0.4869370684249357,0.6942101686610896,0.8681343891790776,10,10,70
n479,true,0.3228121969563179,0.5227441034075152,38,true,17,0.3042000560711303,0.4676246736693716,0.833817466141803,10,10,70
n480,true,0.20901504078666894,0.43487186237716696,11,false,0,0.15098802895956165,0.4387982986826702,0.6187915961648591,10,10,70
n482,true,0.004347209882684419,0.41900325774836206,15,true,60,0.9892285589861961,0.11351296964682711,0.7143503554376002,10,10,70
n483,true,0.17890518133673955,0.49027577843748454,11,false,0,0.9504067698064211,0.26106152236892805,0.4209222304273188,10,10,70
n488,true,0.1724305305535499,0.9203529297551463,39,true,69,0.20637683961126616,0.7418780908387007,0.6179091265445942,10,10,70
n491,false,0.7475163028681322,0.9959883681644145,0,false,0,0.17970146434074297,0.5458669759697363,0.6658617855261199,10,10,70
n495,false,0.2107231670999128,0.5025848437399761,40,true,5,0.6161325749252328,0.30328150174494095,0.8691777452486746,10,10,70
n497,false,0.467752293793008,0.6055288140493135,44,true,4,0.13171151425896155,0.35997574121317755,0.7127528068583697,10,10,70
