id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,false,0.07989070827131149,0.7535522288446591,12,true,13,0.6077927846314021,0.6028550284752923,0.8210145601746093,10,10,70
n1,false,0.20200730579729428,0.9904921186514443,12,true,49,0.09543774800037756,0.9094535244682278,0.4213458884465163,10,10,70
n2,false,0.4394279147416453,0.8853788439085514,11,true,52,0.28161562572663135,0.9422696338369462,0.4240774404555092,10,10,70
n3,false,0.18154239407854633,0.8476121061667491,46,true,48,0.6041244708778019,0.08757674058528342,0.046257851306265474,10,10,70
n4,true,0.20927864322397421,0.5009628150411588,41,true,11,0.7581106178232938,0.9607193479704343,0.8528139722296116,10,10,70
n7,false,0.5691703307758188,0.9919291378923385,0,false,0,0.0784780066206367,0.40520106434701825,0.7003445425091919,10,10,70
n16,false,0.34329607735869716,0.6626819539927158,68,true,9,0.43127459354278425,0.376481863777836,0.44185615767510744,10,10,70
n21,false,0.3430076730906153,0.6960597901365269,11,true,2,0.3142986384725882,0.27186596928503826,0.9223107293591988,10,10,70
n23,true,0.02275268179129545,0.3876210889384816,11,true,35,0.9505539408497233,0.7466978188759218,0.7896369511991421,10,10,70
n39,true,0.19199791648535713,0.4269888114271904,49,true,66,0.7148546977851157,0.7782430826405105,0.7624251969718981,10,10,70
n40,true,0.21636402371341912,0.6770567549004561,61,true,22,0.5230191148207044,0.8114181526909208,0.9887679037518835,10,10,70
n41,false,0.503478565596553,0.990970384716546,0,true,160,0.6894628650571536,0.2573074521479279,0.6677965314844804,10,10,70
n47,false,0.5380099343255217,0.9977708168720583,12,true,132,0.06666393306583915,0.12588273446072745,0.7405578544068987,10,10,70
n56,false,0.3688699126514148,0.9854122860744187,13,true,80,0.68298474785939,0.42128947921666793,0.9367010526385293,10,10,70
n59,true,0.6104136362324001,0.140373562273934,11,false,0,0.4835339199105482,0.5351551074018047,0.5796523280945356,10,10,70
n61,false,0.13861018792615284,0.4152485959106324,54,true,20,0.7648902592438086,0.4302011761686884,0.17440608740042285,10,10,70
n62,false,0.18536186128884136,0.6414835812034344,53,true,28,0.07519274758844344,0.6106302570064441,0.5452084742322433,10,10,70
n63,true,0.08267732280877166,0.27757347847930053,12,true,66,0.8032154740180217,0.07726607764121896,0.6131572166901861,10,10,70
n64,false,0.0,0.45699396080401666,42,true,42,0.8352056871749635,0.23911967212093388,0.85432390732223,10,10,70
n65,true,0.5854777699869401,0.8332826213011744,27,true,134,0.027097696957998553,0.02077059244391677,0.8255245408958769,10,10,70
n66,false,0.25958616622392205,0.9947306432305186,0,false,0,0.36137032215754994,0.3379634425203414,0.6734403364779661,10,10,70
n68,false,0.1675192821919731,0.9955142700364522,10,true,133,0.7587429808459221,0.8161324319276959,0.37339257528610276,10,10,70
n69,true,0.06773619293878758,0.17903155789611735,57,true,54,0.8791735054862663,0.7477180728932112,0.7814427155340213,10,10,70
n70,false,0.07566035260009471,0.9903224113026301,61,true,80,0.5909012330008613,0.48473015094237,0.8802951846776769,10,10,70
n71,false,0.05901950043243275,0.37220109887350955,62,true,15,0.8810887744356246,0.7311734388275444,0.932929265226881,10,10,70
n80,true,0.11752064449869622,0.362157435136903,32,true,8,0.8530983412774353,0.5553522954262126,0.8670126114594419,10,10,70
n83,false,0.044246498995582584,0.9903812137912936,0,false,0,0.17394680169262597,0.4333939653381792,0.9119977516322,10,10,70
n84,false,0.7936220852544225,0.9912630554991892,0,true,160,0.836546993649869,0.3236436630748113,0.1953079002435812,10,10,70
n89,true,0.8001821448436512,0.15214506555545726,18,false,0,0.2217330086887647,0.8465468982731714,0.7627196051486875,10,10,70
n91,false,0.08014018334973685,0.2868096214455816,12,true,3,0.8735201298294085,0.11567162129714598,0.6951715920795418,10,10,70
n92,true,0.5946006629947267,0.2878249519659016,17,true,136,0.20969901652807896,0.32796437458833816,0.653329839548965,10,10,70
n93,false,0.42183701490328906,0.9985568915634115,0,false,0,0.9394205508252991,0.49641131424626556,0.5154085987952958,10,10,70
n94,true,0.014763673594033478,0.18857347051799997,39,true,54,0.9621277251989014,0.18597207908747776,0.06424061763816657,10,10,70
n99,false,0.16757418883523173,0.6024600158285875,12,true,6,0.3313550612134964,0.5461410506641152,0.6166194879609581,10,10,70
n102,false,0.14667687650297864,0.3139816858907046,13,true,4,0.5126118433006869,0.37781453449157004,0.4693761037107623,10,10,70
n104,false,0.0,0.9964977504373349,12,true,93,0.6945400350097173,0.377190598047897,0.5339899891708995,10,10,70
n109,true,0.0714888205666048,0.5068363318589331,12,true,12,0.6224473188835336,0.5320635368425601,0.8782927437965802,10,10,70
n111,false,0.24794417477290032,0.5705518117967318,52,true,25,0.4909541133763989,0.8887944152128346,0.7529436141957361,10,10,70
n114,true,0.4738707122041297,0.7002815147864921,30,true,6,0.4072539481350931,0.3836438637809039,0.41417179080215283,10,10,70
n122,true,0.28808737869944345,0.6740070713450169,13,true,14,0.428510272218591,0.24485440208903447,0.8990359738040838,10,10,70
n123,true,0.24594458240493014,0.7410762741199436,43,true,14,0.2634794448549288,0.1862987728681516,0.2099639845383749,10,10,70
n129,false,0.17382445479082695,0.9947408375507034,13,true,39,0.13594420048831074,0.8847768202122379,0.4498864019284522,10,10,70
n145,false,0.2284474195549064,0.9998706239272825,24,true,27,0.08848003394261449,0.20269764740439233,0.8895276581898852,10,10,70
n146,true,0.45162742007827883,0.8190153087539116,35,true,52,0.2548145883046504,0.5163094537402535,0.21430462793831084,10,10,70
n147,false,0.6713862532714255,0.9911124884091792,55,true,71,0.11241458340911632,0.9322061379528224,0.9145393699848164,10,10,70
n150,true,0.09348047604674993,0.534338640727672,12,true,33,0.5810770288782955,0.4429246917525085,0.6887758116249214,10,10,70
n155,true,0.4015455990150323,0.12778558863315828,14,false,0,0.014570787140256669,0.6393654606065189,0.36065207044592484,10,10,70
n161,true,0.16312038293441927,0.4790950842414979,22,true,38,0.6949614233335492,0.08934932305720966,0.4919738076706929,10,10,70
n172,false,0.08260169304027344,0.6430580213999041,54,true,13,0.6219404318472846,0.07230906938438186,0.5421584965803655,10,10,70
n175,false,0.21878346979717891,0.9962599879751292,13,true,157,0.43359782830431154,0.9276963537754568,0.6329920212428763,10,10,70
n176,false,0.1274727919950148,0.5038535382349241,21,true,42,0.7098180719702103,0.08319785833977622,0.4288100903821298,10,10,70
n177,false,0.01931853580033014,0.9902423554672601,12,true,77,0.9747056737325426,0.3844506572980633,0.6922771532871705,10,10,70
n179,true,0.42248541641476783,0.5370463246512936,13,true,16,0.24048555308528533,0.6248152381147107,0.07089742914398434,10,10,70
n181,false,0.9197687341176027,0.9904057406704264,0,false,0,0.31509037113130967,0.07992255201988774,0.7145624186881296,10,10,70
n185,false,0.02809320938286053,0.9903508510891603,0,false,0,0.7609493803000693,0.4363010773042283,0.5738391600213681,10,10,70
n186,false,0.40594564291667057,0.993491898109836,12,true,153,0.21897205373781897,0.7284015109279408,0.2754465425920353,10,10,70
n191,false,0.5508943789361114,0.992489421864421,0,false,0,0.8418951006390264,0.6206223556506492,0.7540053220441081,10,10,70
n196,true,0.17701957012936329,0.6567337356660407,13,true,17,0.6754734572115718,0.7424402413958197,0.6702804635478028,10,10,70
n197,false,0.6906243735392701,0.9995863873851741,50,true,59,0.3278404894893295,0.996176064132648,0.8245446530261962,10,10,70
n208,true,0.15879662835851976,0.45249263034137666,68,true,51,0.5395477895053679,0.4604118758103273,0.1503139465086209,10,10,70
n219,false,0.29930138736540374,0.9286075536087619,30,true,44,0.2628020976785917,0.5488242369425924,0.9220083189317673,10,10,70
n223,false,0.29765724312656383,0.9904152539640463,0,false,0,0.44592235734810903,0.22153114606401153,0.7717488218547264,10,10,70
n224,true,0.2062605245453247,0.6865567098305089,49,true,51,0.4261558394127066,0.11000819753255969,0.6555008825514693,10,10,70
n226,true,0.007697544002967738,0.1828833971925058,13,true,44,0.9762902010804304,0.2917667228564176,0.8204181854979344,10,10,70
n231,false,0.2980457423530674,0.7570253366147839,28,true,57,0.21702497963988257,0.5931272972960051,0.5148038082183191,10,10,70
n237,true,0.6615972188238313,0.7171311953020737,46,true,2,0.3380643783949926,0.3546157437712346,0.6025883237723072,10,10,70
n243,false,0.3166148899360939,0.49849151485394644,52,true,25,0.2945992609448572,0.6032447847434916,0.9797436734726347,10,10,70
n246,false,0.6639171010789664,0.9950552476722877,65,true,73,0.36116029003113453,0.7824999629057843,0.5048129351431538,10,10,70
n249,false,0.6044491769594057,0.6182789417367197,13,true,2,0.3959463738636349,0.6581523376178218,0.8062571790914046,10,10,70
n251,false,0.49212982491125873,0.9922406912652869,0,true,160,0.32706914022596134,0.5842285461826207,0.7436943709555307,10,10,70
n254,false,0.4874419036516769,0.9902942162986003,12,true,68,0.2874567194571321,0.2402576440314732,0.389920307246312,10,10,70
n255,true,0.04181353043769531,0.12147504702106275,12,false,0,0.667767548966482,0.11845818532831393,0.711300063215114,10,10,70
n257,false,0.8084349019323909,0.9916234185857817,0,true,160,0.3780906806114994,0.8933892987489583,0.40259316664126515,10,10,70
n258,true,0.8114001940252454,0.15959188517557715,12,false,0,0.5680733055812608,0.2930943193445379,0.49045411414988077,10,10,70
n265,true,0.15814161333791113,0.445605821573131,29,true,9,0.7650774667804084,0.01321086698197832,0.24674022487286063,10,10,70
n266,true,0.09723464845047046,0.6129693456389305,41,true,28,0.5252499102141194,0.17096795138119558,0.9208315276277278,10,10,70
n274,false,0.0,0.25376863436537783,38,true,19,0.964129190769107,0.03444888847635175,0.3526617019369871,10,10,70
n276,false,0.29213861312251194,0.66284424973128,12,true,20,0.3492581278290038,0.4478501901064172,0.7499646089976316,10,10,70
n283,false,0.16993763886105046,0.6159660957334686,12,true,14,0.6041979731546232,0.5053329781938811,0.734274956100729,10,10,70
n284,true,0.22393133111882904,0.7260020396131917,12,true,35,0.3311713725585398,0.6127174657811189,0.726690119034051,10,10,70
n286,true,0.022260418886038094,0.14470445145438338,61,true,12,0.9462958983816813,0.4850117763548437,0.6010989183832166,10,10,70
n299,false,0.544610567989039,0.9942399338590951,11,true,132,0.20869636905467778,0.9090352709440996,0.9871532879023028,10,10,70
n303,false,0.5983984485442584,0.9955519045833957,0,true,160,0.3351888623343025,0.23636917625017018,0.2711446314739535,10,10,70
n305,false,0.2440674198706621,0.9984524378574422,0,true,160,0.12135724278495333,0.4291898408813127,0.6447524145908322,10,10,70
n306,true,0.0,0.13955181278970843,30,true,133,0.4884642641611535,0.1591150202289408,0.7557889248022807,10,10,70
n307,false,0.4042171894742197,0.9954654192422103,0,false,0,0.42276369112860046,0.8547095638656519,0.45479682635006713,10,10,70
n313,false,0.2751579290862845,0.3754678105978175,54,true,14,0.3626463988409734,0.6996499879079702,0.9043329669855185,10,10,70
n314,true,0.3804435872814309,0.18362779051131045,11,false,0,0.8046872136964915,0.6811772704214613,0.6582846138550633,10,10,70
n317,false,0.5490959871492969,0.996351026444423,10,true,142,0.5191454176126838,0.6341697286641652,0.4734627205677997,10,10,70
n324,false,0.07670397348762986,0.4539044987762131,12,true,45,0.8846543075562731,0.46428722246026,0.6018584275026337,10,10,70
n326,true,0.006473965727514197,0.20288958710796987,34,true,134,0.9832279301340955,0.47570247321698894,0.7951135471672212,10,10,70
n328,false,0.13418484650021567,0.3986499441117752,11,true,59,0.775297138678806,0.42222227358803327,0.8444530237814688,10,10,70
n329,true,0.021028823084343617,0.20244148814201335,27,true,140,0.9688165941271774,0.6418984217129783,0.28004080586601743,10,10,70
n332,false,0.23581706683642117,0.9925056394959024,32,true,97,0.5815756187623294,0.6738320961427235,0.5840195984871644,10,10,70
n337,false,0.07488288365404255,0.9901418892216913,0,false,0,0.5042398514797409,0.35456094863969423,0.9780077898708535,10,10,70
n339,false,0.14525461056472638,0.994282097184625,0,true,160,0.3621450741827781,0.42910745722182675,0.6850737481029711,10,10,70
n345,true,0.23467534568446868,0.4176864834262215,25,true,5,0.765323888990877,0.14824492710524018,0.6015969852860628,10,10,70
n350,true,0.2509741079152136,0.11457881559611376,12,false,0,0.5810300660954917,0.4353749169469273,0.4619996619527659,10,10,70
n351,false,0.3347438067578564,0.9988618134509627,12,true,93,0.7293299603426513,0.5570774849925599,0.7605782347488622,10,10,70
n352,true,0.10345001646636402,0.3967651239887364,12,true,31,0.7911615659737362,0.44512883136319137,0.6635851281498937,10,10,70
n353,false,0.2323256474179407,0.9993543315412649,0,true,160,0.05686905005519895,0.29776186615040445,0.5748646253956876,10,10,70
n355,true,0.0,0.21121151566503393,30,true,134,0.32770101006012675,0.06545829026163519,0.3963801870720956,10,10,70
n362,true,0.130755358493495,0.5473993636839769,21,true,38,0.48418306076005607,0.6941223945627039,0.5128269453225593,10,10,70
n367,false,0.36909510276735,0.9932605490803577,0,false,0,0.09387264055806155,0.9386553619551057,0.9205745439875805,10,10,70
n371,true,0.23644088384969453,0.5769243829526615,47,true,17,0.4831984759624499,0.7633220276575974,0.8184365031719062,10,10,70
n373,true,0.5780725486456182,0.21292195338560796,17,false,0,0.9203453235722588,0.534009764342291,0.8337438466241898,10,10,70
n374,true,0.6483746977091438,0.2583135669786078,21,true,123,0.19048099273424765,0.2847551729518255,0.847860477276109,10,10,70
n375,true,0.23470083509448983,0.6365403651407592,12,true,25,0.2956015972218139,0.7294603605545465,0.2883450691905575,10,10,70
n376,true,0.0681067619193761,0.387164573013435,12,true,18,0.8052797558373823,0.28411634367565985,0.14634418811737027,10,10,70
n380,true,0.1306516499280812,0.9015385350099662,12,true,43,0.5592385440240878,0.7106743105619404,0.3640653218222004,10,10,70
n385,true,0.42991497885803276,0.20212816657188182,55,true,103,0.5746611209946982,0.9157512735104112,0.6337396097822802,10,10,70
n387,false,0.5741329233939662,0.9976569497235248,0,false,0,0.347298610661176,0.3528593979636414,0.7609662381824844,10,10,70
n388,true,0.25661779791407946,0.12379477686033409,13,true,160,0.48586970277202535,0.5815181387338134,0.37883837446489965,10,10,70
n389,false,0.6222543510686305,0.8077084121918988,26,true,16,0.06762477584025668,0.07679774362576425,0.47150854163059724,10,10,70
n398,true,0.2722536766833731,0.6754322626756538,12,true,21,0.5478836952045788,0.47110369476209124,0.5333705005946704,10,10,70
n401,true,0.5139615898991338,0.24297690653942777,12,true,160,0.10403647484122461,0.30968672716745005,0.9090158012058002,10,10,70
n408,true,0.0,0.44019259664733823,56,true,73,0.7133019982432416,0.40591647334496295,0.5796907229096363,10,10,70
n409,true,0.17739843929343443,0.7350323361498005,56,true,26,0.34254018377893225,0.12185014704272912,0.8659096481891637,10,10,70
n410,false,0.0,0.9966188911370748,12,true,154,0.7093263183582826,0.10448307185914824,0.47425628617376825,10,10,70
n416,true,0.6345598629260164,0.26442701277075736,17,false,0,0.6225497335355732,0.4172527410959564,0.23837242554428656,10,10,70
n421,true,0.16488030703875828,0.4826039337473846,47,true,45,0.5926868455887468,0.058856308783471034,0.7875417816692759,10,10,70
n424,false,0.029450326262788096,0.9978500440166768,0,false,0,0.03216498885544291,0.4056121885218437,0.41098426747222,10,10,70
n427,false,0.9143912618534872,0.9991953028063508,14,true,115,0.09594071005324616,0.9800259226473846,0.7314071482965759,10,10,70
n430,true,0.33029074181081086,0.0978038346747526,11,false,0,0.9243130088191271,0.060893265155581355,0.6286366892857336,10,10,70
n436,true,0.23831697640730204,0.6606116253929772,17,true,24,0.523888889343168,0.02606910310648619,0.5054297902253995,10,10,70
n437,true,0.2533965737446633,0.0898121078860977,11,false,0,0.9281745449576593,0.1022663537832253,0.6619169187384726,10,10,70
n439,true,0.15483902903250163,0.09626204847132083,12,false,0,0.4128495212032994,0.9458088686634675,0.9232337799537389,10,10,70
n440,false,0.08979162886312789,0.3874781446834472,12,true,5,0.7335520005381703,0.3373184757508121,0.4623045745335249,10,10,70
n441,true,0.03560852997886812,0.2441460846568552,58,true,117,0.9564438704191145,0.8306134369705357,0.9105056492128358,10,10,70
n444,false,0.08472193562272945,0.9935323194747774,12,true,159,0.9726424702057234,0.9317421352545303,0.5483672329234598,10,10,70
n452,true,0.020580490916633387,0.1986114440325624,13,false,0,0.12726355183216026,0.6730018960477344,0.06603501123031097,10,10,70
n453,true,0.0,0.6140026175210205,32,true,33,0.07998993594189034,0.8491758233172746,0.5210129291850033,10,10,70
n460,false,0.0686590212082725,0.7799239911648135,34,true,79,0.9326286625733413,0.6408275385411061,0.656075117396387,10,10,70
n464,false,0.0,0.9941970165804412,10,true,124,0.7822675780830457,0.1515161829677948,0.7558501881202969,10,10,70
n465,false,0.05573165473411027,0.24357912223215084,11,true,16,0.8453849359289682,0.26559044862072745,0.8186031758356176,10,10,70
n470,true,0.15811723687244328,0.40469610927542926,12,true,39,0.7158185535720076,0.6955974826811424,0.6738861067695985,10,10,70
n476,true,0.16376641972385195,0.3606228490032525,13,true,40,0.6303533949750106,0.41872445706686506,0.6180696033740677,10,10,70
n484,true,0.15212374115616267,0.7448722736287821,65,true,19,0.3966248538536084,0.39011922494315543,0.6958066677430645,10,10,70
n486,true,0.15603699665172352,0.26633413983192195,26,true,53,0.8250318232996303,0.568947123006868,0.71036547483442,10,10,70
n494,true,0.19939028027909536,0.20223000789509443,34,true,146,0.40384192342809294,0.5582303146863646,0.5156509076190274,10,10,70
n498,false,0.7999366156518499,0.9948900414397003,0,false,0,0.8185647011775552,0.613521429440308,0.31077686274244426,10,10,70
