id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,maxInDegree,maxOutDegree,cigLimit,giveUpStepLimit,$SWITCH_TABLE$simconsts$Operations
n0,false,0.9792119319216714,0.5692632605081389,0,0.5915127459134557,false,0,0,0.05369204012442974,0.5763453810936018,10,10,70,50,null
n1,true,0.12989118956909101,0.882161746234255,25,0.30257192943023004,false,1,2,0.23206553830312765,0.4481409799633542,10,10,70,50,null
n2,false,0.847637375258504,0.40400859215798335,0,0.16533490662699957,false,0,0,0.38222231800669504,0.035859211420345316,10,10,70,50,null
n3,true,0.6144937662516293,0.842801079863261,19,0.740892404244322,false,0,0,0.3895806217026416,0.49180206450009417,10,10,70,50,null
n4,false,0.7833041238631699,0.6821045532615465,0,0.3727947631795592,false,50,0,0.6370718893202325,0.7900663944031664,10,10,70,50,null
n5,true,0.8108645732816626,0.6658036552208509,20,0.5314792558095501,false,0,0,0.598229957122645,0.32478306120090106,10,10,70,50,null
n8,true,0.4853974832046357,0.8936964892788118,18,0.7517140598884784,false,0,1,0.6577403933480177,0.9880732448118048,10,10,70,50,null
n12,true,0.3531807492010308,0.5782156261436475,18,0.6371460421709416,false,0,1,0.3592048270776527,0.6302726218091992,10,10,70,50,null
n16,true,0.5973288513875821,0.666414633529564,23,0.6854371129008058,false,0,1,0.05132058436889969,0.7371324943314101,10,10,70,50,null
n23,true,0.7616160818512379,0.993629065479574,21,0.4390802117175564,false,1,3,0.8263166811903839,0.4354510774522139,10,10,70,50,null
n24,true,0.0625780008904524,0.7864822192655565,26,0.670726678820538,false,0,1,0.47675307559687163,0.6490670056864938,10,10,70,50,null
n27,true,0.5639436754149061,0.9189439067094582,20,0.5035923430683518,false,0,0,0.554673446185224,0.9928054118338293,10,10,70,50,null
n30,true,0.7873895658597998,0.5282602951458999,24,0.6146250023084923,false,0,1,0.2093476743426318,0.18815225836167832,10,10,70,50,null
n36,true,0.4326706913941304,0.8860052807728914,24,0.527952437903034,false,0,0,0.009374908047680375,0.8237003369970056,10,10,70,50,null
n38,false,0.8486370632019711,0.9261774043002127,0,0.835332315961383,false,50,0,0.07889077399882866,0.9410941699266346,10,10,70,50,null
n39,false,0.9285568936480494,0.4091990407331094,0,0.7523425549720415,false,50,0,0.5030704773065121,0.6794226773727612,10,10,70,50,null
n42,true,0.6544105599803539,0.6274482705980698,22,0.5863801133519835,false,1,3,0.8673777024425713,0.933688829576675,10,10,70,50,null
n43,false,0.927619183097055,0.27209286918946074,0,0.7681247479830643,false,50,1,0.5628148633924818,0.7332914938888474,10,10,70,50,null
n54,true,0.5089197521014982,0.4821911845667143,22,0.8685057982871589,false,0,0,0.8068473432974856,0.7065758118721479,10,10,70,50,null
n55,true,0.3872904281489611,0.646005979988671,13,0.2536112098744325,false,0,0,0.7825250209103878,0.4731058662802047,10,10,70,50,null
n57,false,0.9408423509192954,0.7115002067868531,0,0.8453610457909598,false,50,3,0.8051311994549135,0.1841709657992628,10,10,70,50,null
n59,true,0.09715065121237315,0.7229488397167622,22,0.3718200397704573,false,0,0,0.7214807911494738,0.5873378071229727,10,10,70,50,null
n60,true,0.4346517636848718,0.9925965171909635,21,0.516666955737341,false,3,6,0.513331794943632,0.8451261181366622,10,10,70,50,null
n61,true,0.5800593002927119,0.8092661539111413,21,0.5777396968060278,false,0,0,0.8300446537906716,0.7071103603736217,10,10,70,50,null
n62,true,0.17113509276111022,0.6558689970621339,20,0.8472965942217792,false,0,0,0.7165949051568415,0.2016653140975609,10,10,70,50,null
n66,true,0.8765974987390216,0.3620329229978392,11,0.44457095217876347,false,0,0,0.46279936956818146,0.5352015694268998,10,10,70,50,null
n67,true,0.20410165047164852,0.6572044048733877,19,0.9537195875110529,false,1,2,0.7677111328792829,0.8705125745090481,10,10,70,50,null
n70,true,0.9531933756684483,0.8517845613504268,19,0.9389231001854792,false,0,0,0.6030678845729185,0.7676631947656167,10,10,70,50,null
n74,true,0.8849601871670647,0.9716668143284884,26,0.6980030548641043,false,1,2,0.11781724114134262,0.8274701746479685,10,10,70,50,null
n75,true,0.8332278668555313,0.680736188116881,18,0.2576680335021259,false,0,1,0.08338126187482042,0.272824206973995,10,10,70,50,null
n76,true,0.39792297704414104,0.9741166295073327,17,0.8263065455469347,false,0,0,0.561782513505379,0.007882817108671891,10,10,70,50,null
n78,true,0.02997608681745456,0.7737661330554713,20,0.6199046500640046,false,0,0,0.9608316868502615,0.1469748477350753,10,10,70,50,null
n79,true,0.7408491357631257,0.57251503040798,24,0.978669085645566,false,0,1,0.014751409093470835,0.7286756599578519,10,10,70,50,null
n80,false,0.9298634293181824,0.6145186851090132,0,0.7635164893145996,false,50,0,0.49704961943198295,0.375704274998358,10,10,70,50,null
n86,false,0.8667326716104684,0.5549988784387481,0,0.5144318835751813,false,51,3,0.8864725211124078,0.825943775291885,10,10,70,50,null
