id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.9899564001371689,0.6614816167963197,2,0.42222349352106103,false,0,1,0.069995244458813,0.6889110976578137,null
n1,true,0.9852496456005897,0.9595883306856652,5,0.38355445784525566,false,51,3,0.7149200595898559,0.29057281380969313,null
n2,true,0.9878448123489708,0.9389715229134608,0,0.46054282419218207,false,50,1,0.34031126506444326,0.3291256509942945,null
n3,true,0.988952657739102,0.576792716104872,2,0.7389997195664032,false,50,1,0.8812145045440309,0.7017490284023458,null
n4,false,0.9954077958592038,0.5370989094392782,0,0.5653024124443312,false,50,0,0.36997701003641303,0.05966583768746925,null
n7,true,0.9865578740406618,0.8153211915694835,5,0.8212687608161986,false,50,1,0.9328691669407356,0.2052332954989079,null
n8,true,0.7505941682530017,0.8666868296830639,19,0.3427455439725913,false,0,0,0.7033858680461464,0.8994707647363013,null
n10,false,0.9953528616869095,0.6485060561481658,0,0.9622135978801869,false,51,2,0.6787329478992215,0.3880660251386636,null
n11,false,0.9973540224408532,0.4784711982061469,0,0.666244509633264,false,50,0,0.5413208716000171,0.86713364569303,null
n18,true,0.987588748024155,0.6324409126840046,3,0.6868361090238709,false,50,2,0.5745508526731598,0.12600977958270387,null
n24,false,0.9997345832199835,0.5000708089951396,0,0.7470487134637527,false,50,0,0.4817294663763822,0.2951785303936361,null
n31,true,0.987318592808628,0.5960967587169052,0,0.9408015870652349,false,50,1,0.909924022402529,0.3117744293693263,null
n32,true,0.9853208892032158,0.9388256454941836,11,0.49836824740526453,false,0,1,0.2685054355915173,0.41608337278263885,null
n33,true,0.9795506498471656,0.9612398104281152,9,0.73925574341245,false,1,3,0.3438650422211022,0.08348560112418957,null
n36,true,0.9671739603209768,0.6877994548253021,5,0.2840567314821296,false,2,5,0.5748884038268688,0.6229695323799318,null
n38,true,0.9867251499000098,0.6524211800957359,4,0.6472123825176808,false,50,1,0.3033484128072027,0.6465189944923418,null
n42,false,0.9958433785522464,0.8222369302895542,0,0.40880120326557146,false,50,0,0.48772881822633607,0.6739094978688988,null
n43,false,0.9963162361753363,0.658397030399872,0,0.3457447617414318,false,51,3,0.5781092982777246,0.9038681310887013,null
n47,true,0.9869172964442899,0.9164916096683928,4,0.0019938307545770417,false,0,1,0.09863912975704636,0.9611585037787435,null
n49,true,0.9881115795696604,0.585435209287072,0,0.7666218872532995,false,50,2,0.7873331896657378,0.5705821392457634,null
n52,true,0.9658082581144385,0.617697901464622,4,0.3540187434617331,false,52,5,0.7232007509055753,0.6742674817760024,null
n55,false,0.9992810989853451,0.7108590649580597,0,0.442365277656185,false,50,0,0.07739107098727804,0.23660244161776112,null
n57,true,0.9893997215531724,0.6903380392687619,0,0.22011158519314888,false,0,1,0.6956165162350725,0.5852337398929248,null
n60,true,0.9854847429706386,0.8724046326951548,12,0.4213687758362185,false,50,1,0.6432917063476948,0.19214246375306998,null
n63,false,0.9963538140250676,0.7222189125627232,0,0.6322170783894936,false,50,1,0.7808849998837808,0.7227985559356457,null
n75,true,0.9862657274729306,0.5252409113997784,11,0.13316204956166877,false,50,1,0.631358631906416,0.8723851785118393,null
n76,true,0.19016109428188605,0.7231125777206447,3,0.47652300545532694,false,0,0,0.9448022612667103,0.7323899815319372,null
n78,true,0.21637403144670136,0.947873450756949,19,0.3813500546973769,false,0,0,0.4012699512135629,0.188153695155456,null
n83,true,0.9869842285788805,0.8984177724316212,15,0.0958198638065414,false,0,1,0.25643015243795575,0.7180685361247151,null
n84,false,0.9952188142705264,0.7311525616800786,0,0.7283040764313744,false,50,0,0.42958352854891807,0.8412622087941759,null
n90,true,0.9890101880955017,0.8876026364889128,0,0.14683751566640302,false,50,1,0.47414316491369063,0.011827712402145862,null
n94,true,0.9856243386507891,0.8754561257135441,1,0.46880446770701734,false,0,1,0.5514413772093436,0.14156567455843344,null
n99,true,0.9658215909989027,0.6120619972851498,4,0.7861390482043296,false,2,5,0.6011591585421581,0.7377687508886354,null
n106,false,0.9998678395902628,0.5384095448664488,0,0.35860101890168583,false,50,2,0.5131418241353826,0.6846910509011075,null
n107,true,0.989937955359746,0.7044913338088719,12,0.7090622749194712,false,50,1,0.9967550618511921,0.43971135489139446,null
n108,true,0.9883080310430962,0.5191431248104772,0,0.8341973540583316,false,50,1,0.4714700387396605,0.28111142102132586,null
n109,false,0.9965640998748764,0.3807088962039423,0,0.833596450752117,false,50,0,0.3820385775440728,0.662830688351368,null
n112,false,0.9966730344588729,0.32528307749964025,0,0.7527454308671615,false,0,0,0.8616947518333755,0.7480224413640997,null
n113,false,0.9960363086239333,0.9763209589500577,0,0.5869496245576507,false,51,2,0.31716102636292987,0.6018984616548027,null
n117,false,0.9984597918243925,0.6247510110660499,0,0.3988532934679705,false,50,1,0.740040655029246,0.7661923722305095,null
n120,false,0.9960512867159615,0.658578141793224,0,0.4316050581298909,false,51,2,0.8964726850261656,0.988523321149029,null
n121,false,0.9965112027720107,0.683806728749918,0,0.43498096468039166,false,51,2,0.5757327613810488,0.34097136045752335,null
n123,true,0.9879347989190155,0.5543843815990467,2,0.7925696661066411,false,0,1,0.7769171739589101,0.6104981836775117,null
n124,false,0.9984856825322775,0.6552420798278362,0,0.32370678828210153,false,0,0,0.30255387425039804,0.9591283443844878,null
n126,true,0.9898341980908308,0.5940747790701809,3,0.8444906210088696,false,0,1,0.45548369005792894,0.27989774860666994,null
n129,true,0.4727686760302145,0.5976049982470492,9,0.8543296767844801,false,1,2,0.8570265743584755,0.7373909614827243,null
n135,false,0.9976502942023285,0.8951010698647799,0,0.47738048048904647,false,0,0,0.940802221007433,0.17402976821527694,null
n137,false,0.999673231246377,0.7239274281267766,0,0.6381664439503161,false,51,2,0.49766828375921607,0.8651516063579807,null
n142,false,0.9976015646427292,0.8141003844443877,0,0.7196557355040862,false,50,0,0.2838101571623188,0.57784363024328,null
n144,true,0.4086640090940126,0.7626426837464324,18,0.7806101078999343,false,1,2,0.6141753959689619,0.39954860989605046,null
n146,false,0.9967964043062923,0.5171526719536189,0,0.2608935371729151,false,0,0,0.29973946337447843,0.5030843085703544,null
n148,true,0.9866532286914745,0.7486136220422087,8,0.15796597174335147,false,0,1,0.38913407615885365,0.6682344804599264,null
n152,false,0.9965811499476055,0.5376536721574655,0,0.2102248066693534,false,50,2,0.37504870732891793,0.7943255073002435,null
n154,true,0.9885873481599818,0.656908278306846,1,0.272797328924583,false,50,1,0.8301357916122877,0.8612668612897953,null
n155,true,0.986924673040083,0.8103676986764179,11,0.3370562631972359,false,0,1,0.40177766605109994,0.05767635322063569,null
n156,true,0.98655114611805,0.5323663784788375,3,0.4409739121656714,false,50,1,0.3489270472825896,0.38893426277142945,null
n157,true,0.9885641759513415,0.7121984017370523,4,0.4640549384658284,false,0,1,0.7487457360066643,0.13967455389668165,null
n158,true,0.9851291552067878,0.6144420014031713,0,0.3877968011737745,false,50,3,0.5111217142701526,0.6565549729385982,null
n159,true,0.9763784194806058,0.7680225499116192,11,0.23537148036703331,false,51,5,0.45376106473149486,0.6897230772593704,null
