id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,true,0.8806863420975812,0.43105337539045757,12,false,0,0.08653090885100756,0.08391284503735941,10,70
n1,false,0.571660778213894,0.9011491984674771,0,false,0,0.2686000491782139,0.7069008411587758,10,70
n2,false,0.1047302558041181,0.735301124722428,0,false,0,0.4314494780290436,0.6537136621331842,10,70
n3,true,0.322015871111215,0.8184900722642671,12,false,0,0.1870795144055925,0.9275320757003553,10,70
n4,true,0.1283949196028964,0.5865817837055629,11,false,0,0.6973832730932917,0.8424194140168543,10,70
n9,false,0.3068935292039342,0.5268186183747494,0,false,0,0.8530669183793311,0.4389149608879498,10,70
n11,false,0.412842736167209,0.8599997328365002,0,false,0,0.9902077462575323,0.8366828015740971,10,70
n12,false,0.5639616545026892,0.6756976447427958,0,false,0,0.6040544957830619,0.39097785379375016,10,70
n13,false,0.20135466881445968,0.6671704680353625,0,true,0,0.6114125036179228,0.9732627909997205,10,70
n16,true,0.6210767417445692,0.47229200771434576,11,false,0,0.3887487064894532,0.9569232599742913,10,70
n17,false,0.07702654823170502,0.4792293359919603,0,false,0,0.23072912834396314,0.1239257839955521,10,70
n22,true,0.6565093708960573,0.7652244876815094,12,false,0,0.3319152001510897,0.93492753394504,10,70
n28,true,0.9582354218104193,0.5953506271201648,11,false,0,0.3605540389129976,0.732214371856337,10,70
n29,true,0.1260417961927756,0.3425029392020856,12,false,0,0.8182419138993062,0.8682743775894706,10,70
n31,true,0.8824504700989417,0.6393380533805949,13,false,0,0.5913928775400016,0.3053105036821548,10,70
n32,true,0.1250452855129145,0.07617957678997378,12,false,0,0.7892318911929375,0.7801225673585268,10,70
n33,true,0.5693639273594748,0.7577957148926494,12,false,0,0.5717632284673498,0.7728482190126283,10,70
n39,false,0.6659897846637752,0.7410132577322049,0,true,0,0.7681210606566764,0.9392773959132753,10,70
n61,true,0.6256358962562742,0.5972255285157448,12,false,0,0.6526225985368688,0.45236178997281684,10,70
n65,false,0.09323912467437595,0.8166104156044061,0,true,0,0.7265607710864679,0.8083143672360256,10,70
n68,true,0.29565608846617714,0.9557821815847298,12,false,0,0.7492638964332112,0.8525176303455448,10,70
n72,false,0.2419636619389796,0.3650446502106538,0,false,0,0.30276434188086526,0.44530792420101106,10,70
n73,false,0.8430308579088992,0.4558497387706475,0,true,0,0.7225281103296679,0.43636998558722384,10,70
n74,false,0.5945322809477294,0.946819327641564,0,false,0,0.8018717636172168,0.5444933081674799,10,70
n75,true,0.7359940499180616,0.7909226652909421,11,false,0,0.6859486127758222,0.472436071183849,10,70
n80,true,0.5787497006510844,0.8599325184571365,11,false,0,0.7073598374313752,0.9887637715529437,10,70
n81,true,0.8238556163945183,0.7877266792252671,11,false,0,0.4345979202887832,0.3968324486686351,10,70
n83,true,0.4934165666285295,0.8152302099590435,13,false,0,0.4134803943407552,0.7949066415376222,10,70
n84,false,0.7509851011304252,0.18906766098785677,0,true,0,0.013325106561486944,0.4135434789181306,10,70
n93,true,0.9267277550234017,0.8856752887575654,10,false,0,0.013658764006947322,0.9748402126128088,10,70
n95,false,0.22750067061475093,0.77786620875887,0,true,0,0.46376606263362824,0.5906060376999333,10,70
n99,true,0.5628457497415211,0.5184362446889091,12,false,0,0.6601346371171071,0.691908239738133,10,70
n100,false,0.25625707962575633,0.9152176867324873,0,true,0,0.9669724937783264,0.23524720406436883,10,70
n101,true,0.3162359485810815,0.46648553656373437,11,false,0,0.15213946968097258,0.4995006338048836,10,70
n102,false,0.21148795551145577,0.7053050676487995,0,true,0,0.5933430223852517,0.5012571889072532,10,70
n103,false,0.012401469938444765,0.6194349990687437,0,false,0,0.7065195825359869,0.5467420999182301,10,70
n105,false,0.842196880035263,0.5636392857946496,0,true,0,0.3307578746962068,0.5595761559048911,10,70
n109,true,0.3252856190386638,0.5170036738310804,12,false,0,0.6707727075829616,0.3953354110879599,10,70
n111,true,0.9976899960238896,0.9575912720586939,11,false,0,0.2226649883531276,0.879371611730846,10,70
n113,true,0.6215437982422394,0.7407673818690486,13,false,0,0.8004470881654311,0.7128789884537059,10,70
n123,false,0.9963745292361522,0.6505909210989701,0,true,0,0.8556586184486498,0.34253609890511044,10,70
n126,true,0.7048166395853113,0.7432312644071135,12,false,0,0.4822556932848161,0.8412389811410238,10,70
n128,false,0.8154948839399778,0.7163878531337542,0,true,0,0.23942652330565478,0.05399274326852399,10,70
