id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,true,0.12865828095015616,0.3756445590091023,67,true,13,0.7351760376789982,0.036266186751660934,0.5973632847009188,10,10,70
n1,false,0.23137336747434864,0.5467815265839866,45,true,10,0.5845559446945046,0.3298885822229688,0.014045374090022822,10,10,70
n2,true,0.1649473671970148,0.5813756539316135,58,true,20,0.5870439504254555,0.32718508079395014,0.7026162353108864,10,10,70
n3,true,0.33112676134174474,0.6009821308898189,37,true,19,0.4319212738717687,0.43760615332970665,0.04568057340533205,10,10,70
n6,true,0.7862981313470722,0.2251219398604772,12,false,0,0.7562300518924409,0.4780041320641483,0.3675664498389615,10,10,70
n12,false,0.7819706379615015,0.9951096660223074,69,true,36,0.06382954726625024,0.3326916639472094,0.9054674617893319,10,10,70
n16,true,0.11447155277189566,0.8141892886945576,47,true,61,0.20639086765026998,0.8280159364802091,0.5568681691364804,10,10,70
n18,true,0.031009463060583053,0.2799830824500908,28,true,8,0.95348485192332,0.5615959407773665,0.6829244348569166,10,10,70
n19,true,0.3261939591280286,0.6806325285824951,26,true,10,0.51275445109594,0.23225584799362353,0.38085572976922777,10,10,70
n21,true,0.1788776797699993,0.5740963221215041,12,true,25,0.44531522355733705,0.8064438949391777,0.7949426270801174,10,10,70
n22,true,0.22737285812014485,0.4221086002899787,46,true,14,0.6381133084213294,0.3292742841024143,0.6567354212762399,10,10,70
n24,true,0.24803366031827184,0.2089498890155601,11,false,0,0.6467755894647607,0.9450826115345883,0.8081926562922421,10,10,70
n27,true,0.0,0.5880974500111161,59,true,21,0.2424396308146506,0.5626971153855457,0.8838983783804738,10,10,70
n28,false,0.5219975531138212,0.9943072458050007,0,true,120,0.35909708434288645,3.317844362513145E-4,0.45769006288831027,10,10,70
n31,false,0.4626092010006085,0.9951956056137611,51,true,67,0.24459947043484426,0.4565264251702154,0.88879845557519,10,10,70
n38,false,0.06903015889509034,0.6849542012529427,12,true,7,0.693510824943831,0.3056769910477496,0.7667499647806435,10,10,70
n40,true,0.17381900775189227,0.560923268160135,46,true,41,0.5924889315171039,0.15223694382861885,0.9939784463640409,10,10,70
n41,false,0.2903065364409815,0.35878325712197,35,true,8,0.3898487031149816,0.05945680346524457,0.8557117855959322,10,10,70
n45,false,0.07244739750677172,0.27025471527028344,12,true,8,0.8975869552007267,0.9906080269774813,0.970699397208029,10,10,70
n46,false,0.41795927054905085,0.8975187179234048,30,true,53,0.12391752474617954,0.4790418729369437,0.9344732879858216,10,10,70
n50,false,0.3985097705057947,0.7051545276095078,47,true,39,0.37641281336093574,0.0631196146271466,0.6011902116432671,10,10,70
n53,true,0.34842023530483623,0.8648088000132085,12,true,10,0.12907823207128627,0.914246035362636,0.9149766424685647,10,10,70
n54,false,0.27542859545931925,0.9943471981810564,26,true,83,0.6369813567552552,0.9592549614431207,0.9896529516339614,10,10,70
n57,false,0.061518278264301396,0.997956458575204,0,false,0,0.22943223817452607,0.3441275233719123,0.3129248777292727,10,10,70
n59,true,0.054602104068481074,0.3708687345036923,12,true,29,0.7952413145010863,0.26499552620291955,0.6406278764813448,10,10,70
n62,true,0.27728024051832767,0.26474080203685796,13,false,0,0.9179468097615504,0.36197960220682696,0.28968775879243,10,10,70
n65,true,0.27417306734078983,0.5510861170191365,54,true,7,0.5201966119564855,0.4512890630780413,0.45114841860771726,10,10,70
n66,true,0.1336130441572459,0.6344230713934567,44,true,37,0.40194201687419717,0.13276030595026206,0.5774568599125132,10,10,70
n69,true,0.06520246401576252,0.5652382507311002,12,true,120,0.21766144916110475,0.6325114543538496,0.9029372633306173,10,10,70
n72,true,0.3277637961728621,0.7015270609217474,47,true,39,0.5806977890216459,0.41565092799313386,0.2088040304565401,10,10,70
n75,false,0.23190013487784641,0.549232931929333,39,true,27,0.38031265292024563,0.8680689697559423,0.46295383801692136,10,10,70
n85,false,0.14380644971685377,0.8012573035614988,55,true,34,0.48856129322917985,0.6319948484672727,0.4614564982306828,10,10,70
n87,true,0.48377285486572585,0.8254614582762787,24,true,5,0.2746147838040542,0.8187257966644226,0.9564706916902225,10,10,70
n89,false,0.09490342626954562,0.9904340643794546,0,false,0,0.36749829390798006,0.3421424469081785,0.030198108707979898,10,10,70
n97,false,0.7998337903639007,0.9984050006139905,0,true,120,0.3140929964178086,0.226078485057353,0.5897150415619865,10,10,70
n98,false,0.37670579085778566,0.7886867966676192,53,true,43,0.3357315320931337,0.5465229917692424,0.7500772307938227,10,10,70
n102,true,0.03362115704029889,0.28740727134473393,12,true,3,0.9150311602918535,0.0680954746490301,0.49438811504065544,10,10,70
n103,true,0.20037557612825443,0.5086056202219884,12,true,38,0.09821159751543208,0.4168513074876168,0.3454486111239325,10,10,70
n104,false,0.15186524867211768,0.5129827818953525,16,true,21,0.6134957423537785,0.4897909446531902,0.6905991998509254,10,10,70
n108,true,0.2105074469135429,0.36652528848644167,24,false,0,0.9693314815017607,0.14678973259663225,0.7762196263724755,10,10,70
n120,false,0.17140289824936267,0.9983737568434042,38,true,81,0.3405592819642015,0.5615126364502966,0.6291266174680715,10,10,70
n122,false,0.1965333891315723,0.8741094196618834,66,true,2,0.2140803099171845,0.23053209100268535,0.6952520173545755,10,10,70
n123,true,0.9021950696236727,0.2189175814535593,12,false,0,0.6894592604209415,0.5791472286166874,0.6324830967762487,10,10,70
n130,false,0.059717702079257244,0.2597802086787896,17,true,3,0.8524080069972054,0.9039718418281384,0.5302995078345104,10,10,70
n132,false,0.333409587151272,0.9981945772506354,38,true,65,0.1182341469656307,0.5260385173653147,0.6495927421157399,10,10,70
n133,false,0.0,0.9911305266075902,29,true,65,0.3675971869790686,0.15610371175773374,0.5246837713772599,10,10,70
n136,false,0.2584441448296102,0.4488192054433467,11,true,2,0.22489223307668055,0.8038191725430905,0.8649797060103919,10,10,70
n137,false,0.7812624543582976,0.9998664934218522,0,false,0,0.4767184189237771,0.978675322407565,0.3497249248984298,10,10,70
n138,false,0.28780071881217023,0.3972350862701577,22,true,1,0.5203321353130496,0.23208794255499926,0.3169497868850789,10,10,70
