id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,maxInDegree,maxOutDegree,cigLimit,giveUpStepLimit,$SWITCH_TABLE$simconsts$Operations
n148,true,0.9196872965557741,0.5656327862616298,14,0.36363649440662704,false,0,0,0.983940168661528,0.6834205847437526,10,10,70,50,null
n149,false,0.9967397986953941,0.293314567473887,0,0.12863193607076312,false,50,0,0.10014093283808156,0.8196939598550839,10,10,70,50,null
n160,true,0.1944442028297378,0.8973356651727284,20,0.8759005818161656,false,0,0,0.9645171549663445,0.2841113446681013,10,10,70,50,null
n164,true,0.20937915440290367,0.8979635253175122,22,0.5329881644008793,false,0,0,0.4141077289953862,0.30143939797682323,10,10,70,50,null
n166,true,0.4320825820552342,0.5225894044528033,12,0.588244487661367,false,0,0,0.9544524061401096,0.6884852107027463,10,10,70,50,null
n167,false,0.996262729208727,0.3371874730435021,0,0.4617336696839402,false,50,0,0.319169068215506,0.2358805259268354,10,10,70,50,null
n171,false,0.9991576027868716,0.5262695638389031,0,0.09952309516356023,false,50,0,0.20853682722226063,0.26195588556740107,10,10,70,50,null
n174,false,0.9988095442895398,0.8639904284725155,0,0.437032312942422,false,0,0,0.7204578231139362,0.9734227549956566,10,10,70,50,null
n175,true,0.2309818744420412,0.7668955189088472,20,0.26868150974530935,false,0,0,0.56265940714539,0.1575845389581103,10,10,70,50,null
n180,true,0.21827605030375757,0.7291369234386017,12,0.006030510843295256,false,0,1,0.7232874892220932,0.9016918598430506,10,10,70,50,null
n183,true,0.9864603938690036,0.6334745363607158,18,0.7717594383821946,false,50,1,0.3063068822572249,0.44685129331313855,10,10,70,50,null
n184,true,0.9785231602773373,0.549134191786155,12,0.32262878998106337,false,0,0,0.4948090977266934,0.06301197764106636,10,10,70,50,null
n185,true,0.7378942055966818,0.8168494279324829,21,0.20681077204840176,false,0,0,0.5974060555147016,0.9141495772695738,10,10,70,50,null
n189,true,0.18539485038839693,0.7382691354891873,18,0.500544848806261,false,1,2,0.6645006500474556,0.5444550536011492,10,10,70,50,null
n190,true,0.9872927034003487,0.6955091161845351,0,0.4259178333362936,false,0,1,0.9669863400405727,0.0730411024040406,10,10,70,50,null
n191,true,0.9862296712066229,0.5034421143368761,18,0.5366699151495792,false,0,1,0.7135185235283553,0.9365900726339275,10,10,70,50,null
n192,true,0.37871846412059657,0.6817684374429844,20,0.612087816910884,false,0,0,0.49511511934035835,0.4946387962911525,10,10,70,50,null
n196,true,0.8885255140482418,0.7527471671037979,19,0.40029971937209596,false,0,1,0.6738441539254277,0.893215488928095,10,10,70,50,null
n198,false,0.9986571993924264,0.5036834735924176,0,0.25309110054729134,false,0,0,0.44920030926904525,0.5836417259802492,10,10,70,50,null
n203,false,0.9979765194947198,0.502367790477857,0,0.8528441294140681,false,50,0,0.8543554844449226,0.7797666524000173,10,10,70,50,null
n205,false,0.9953210704548182,0.7975945826313725,0,0.07006375112959817,false,0,0,0.6715324689000585,0.0479712662445253,10,10,70,50,null
n206,true,0.23727408368352837,0.419101618751286,18,0.5322187397591073,false,0,0,0.37750076848218195,0.42151024621446803,10,10,70,50,null
n207,true,0.13710616852700208,0.6281939647810718,20,0.7381656770108906,false,0,0,0.5195189640624894,0.4749618175590002,10,10,70,50,null
n209,false,0.9978873695726367,0.765792777668033,0,0.6906889145788415,false,0,0,0.26100198131395314,0.9235946819396889,10,10,70,50,null
n211,true,0.7225151599653695,0.3325024296740027,18,0.7405802475606297,false,1,2,0.31285457185907806,0.43889305587513383,10,10,70,50,null
n213,true,0.9453716556031467,0.9181888807002102,15,0.7331640540295172,false,0,1,0.6582015446054728,0.4676937684071356,10,10,70,50,null
n214,false,0.9951079402254177,0.5992633948586326,0,0.649380164265972,false,50,0,0.4960899236942902,0.19733689215838007,10,10,70,50,null
n217,true,0.30170145318685004,0.838801582111924,13,0.32739074969250886,false,0,1,0.18715817068837443,0.7262704367547996,10,10,70,50,null
n222,true,0.7030473322179263,0.8549186591165091,32,0.6095758076723463,false,0,0,0.32049197390627265,0.788006402111106,10,10,70,50,null
n234,false,0.9994618642121118,0.5336070538947721,0,0.3813101455798762,false,0,0,0.2736032219818879,0.09958424565723067,10,10,70,50,null
n238,true,0.7108781649964475,0.5172950677927458,23,0.6322094090383104,false,0,0,0.3831643657318054,0.5396755251320231,10,10,70,50,null
n244,false,0.9950884757563297,0.4106588406026204,0,0.44801485165465804,false,50,0,0.3803138148653816,0.881662831184189,10,10,70,50,null
n249,true,0.582535797778202,0.6312730213955702,12,0.6358014462173666,false,0,0,0.9819265410512239,0.8266705274832631,10,10,70,50,null
n253,true,0.6190305401407865,0.7042875588377095,12,0.27615901023438644,false,0,0,0.23199357031510953,0.5552302266332713,10,10,70,50,null
n254,true,0.4706815805748266,0.7671138967369144,13,0.39352501804867823,false,0,0,0.04013742972683898,0.5025433821870753,10,10,70,50,null
n257,true,0.37531639657582144,0.772283015416021,17,0.4878740048075564,false,0,1,0.22420850323375446,0.44187782491748495,10,10,70,50,null
n258,true,0.826266851224276,0.7555909930735358,14,0.32443901133286457,false,0,1,0.20290985158863373,0.2989961466250751,10,10,70,50,null
n259,false,0.9995759093458408,0.6661189757234779,0,0.6688624851725837,false,50,1,0.382988560266428,0.9308104955103802,10,10,70,50,null
n261,false,0.9964413737557098,0.704655486949353,0,0.29442310727852394,false,50,0,0.2582260171070071,0.4507098518542455,10,10,70,50,null
n262,true,0.8979514985197852,0.9706266177299359,20,0.6193401652039329,false,0,0,0.5216624949383296,0.8018774660344685,10,10,70,50,null
n270,false,0.9967539432027566,0.5936645032275445,0,0.2916221652218067,false,0,0,0.41701689265467123,0.43484140510731645,10,10,70,50,null
n279,false,0.9989993469474012,0.5130598287229576,0,0.048395844559514845,false,0,0,0.7857657880851421,0.6284894175297914,10,10,70,50,null
n281,true,0.183037006428057,0.9131244055451149,14,0.19334962380594733,false,0,1,0.25088922335830244,0.773134227474576,10,10,70,50,null
n285,true,0.9633996444160606,0.9817348701361408,13,0.4646578273238403,false,0,0,0.548797856650735,0.991850908321152,10,10,70,50,null
n286,true,0.8189896139494686,0.7735678504571181,17,0.28876042780965483,false,1,2,0.5907881670574396,0.30246240250740025,10,10,70,50,null
n294,false,0.9999583602561265,0.25352305572708267,0,0.6005007618198827,false,50,1,0.1991489304296049,0.5099124428994267,10,10,70,50,null
n297,true,0.8499560513105198,0.6559892067201993,16,0.44681627430641485,false,1,2,0.7263104148987083,0.23125438715313862,10,10,70,50,null
n299,true,0.8995799074162525,0.8673868305557424,20,0.9679044822153152,false,0,0,0.2655926958948804,0.6554873559529044,10,10,70,50,null
n302,true,0.5750947012771614,0.3932019161385369,18,0.9146803009960119,false,0,1,0.4464871663435176,0.7689918427714699,10,10,70,50,null
n303,true,0.1295762863627236,0.6727698662017726,18,0.28439142153202435,false,1,2,0.3613171501974022,0.3181386147358676,10,10,70,50,null
n304,true,0.49237736324758813,0.5722722278953122,19,0.9395587019893692,false,0,0,0.7087103671605828,0.8018252749433729,10,10,70,50,null
n310,true,0.8605885628417597,0.9684737551405369,19,0.5853064955943978,false,0,1,0.6834791909029676,0.5589789693030108,10,10,70,50,null
n314,false,0.999521345635356,0.5744600262695699,0,0.6342235886880062,false,50,0,0.647595644477746,0.7445739394138678,10,10,70,50,null
n315,true,0.24695731491260353,0.6274536774830572,13,0.053120888592265436,false,0,0,0.5097661142208018,0.695297726284825,10,10,70,50,null
n318,false,0.9997565243685322,0.5885850173035305,0,0.36898158494036193,false,0,0,0.9916549533136532,0.61514531354107,10,10,70,50,null
n324,true,0.8211280583111207,0.6316208563343991,13,0.055517961182043496,false,0,1,0.6970605662657492,0.7280895368681656,10,10,70,50,null
n327,true,0.4285254673506722,0.7439602314273789,16,0.14196735234493185,false,1,3,0.3303464529536797,0.16297549184026255,10,10,70,50,null
n336,true,0.9879688782661025,0.5838405145597632,15,0.09373113044154768,false,50,1,0.1285629442725661,0.513413858175586,10,10,70,50,null
n338,true,0.50884704845233,0.9923106398393142,20,0.8253540290513821,false,0,1,0.28234208981368225,0.5289060433999292,10,10,70,50,null
n340,true,0.02047048707070037,0.7708550593574515,13,0.8539156636973069,false,0,0,0.9445471065688806,0.5506594729239574,10,10,70,50,null
n343,true,0.6897754534481257,0.6006811479362162,14,0.7031929037785626,false,0,0,0.10273396444065169,0.8445404115647415,10,10,70,50,null
n358,true,0.113064680619549,0.698084512973697,20,0.826391429809928,false,0,0,0.11812636903723234,0.5045418613740871,10,10,70,50,null
n360,true,0.16896173782501978,0.5606773557747842,12,0.6924418035078783,false,0,0,0.6253656314906362,0.20810026084113808,10,10,70,50,null
n362,true,0.9887869622601548,0.6143258538981482,11,0.37973643477590746,false,50,1,0.5899984067472205,0.8567404018742402,10,10,70,50,null
n363,true,0.5858370718251897,0.9494733600575498,12,0.8837217383603184,false,0,0,0.5703470238561016,0.969987129155024,10,10,70,50,null
n365,true,0.8211619461649551,0.6942403405423123,17,0.7979187854074901,false,0,1,0.553615485942772,0.36359930382667216,10,10,70,50,null
n367,true,0.35472384384453437,0.7608488581023378,20,0.45411760871163653,false,0,0,0.3310894106969785,0.45772225809496636,10,10,70,50,null
n368,true,0.3394213676783861,0.5419087094749363,14,0.13485642992941432,false,1,2,0.43081661595961224,0.40889145536559124,10,10,70,50,null
n369,true,0.22193055447641902,0.6339197049598538,20,0.6799407280441406,false,0,0,0.373247623815546,0.22569434945731676,10,10,70,50,null
n370,true,0.32775148201358995,0.4925885453231714,20,0.43866598477326213,false,0,0,0.4339261075787239,0.6996698031890922,10,10,70,50,null
n374,false,0.9979448678120502,0.9546341972087407,0,0.2384039324608705,false,50,0,0.46609350221758544,0.6614155942099924,10,10,70,50,null
n378,false,0.9963545860371832,0.6299247353164061,0,0.5514128073154206,false,50,0,0.5784406455236738,0.3029819695511205,10,10,70,50,null
n380,true,0.1335655706157196,0.8730249892910328,16,0.44441402966230814,false,1,2,0.04110313527733883,0.9407510170547355,10,10,70,50,null
n381,true,0.7453324867741181,0.5013241296448353,13,0.24508951403975676,false,0,0,0.09449269336173927,0.8075076261979575,10,10,70,50,null
n385,true,0.06981163689498926,0.6631138749228878,20,0.597781893571369,false,0,0,0.3793330395520689,0.4230419790364206,10,10,70,50,null
n389,true,0.22794257705346022,0.9573971060206308,15,0.728221110363803,false,0,0,0.6577927341486014,0.6069880798941718,10,10,70,50,null
n390,false,0.9978306394834247,0.6521429183543742,0,0.5084099228332161,false,0,0,0.7707206373571636,0.4737189356089547,10,10,70,50,null
n396,false,0.9996857912406769,0.8156817961397504,0,0.2188781860195581,false,0,0,0.9433030342860256,0.6075753543732471,10,10,70,50,null
n397,true,0.46010166465404334,0.7656627862835879,12,0.7604384500678107,false,0,0,0.37364527970987327,0.8637275502396731,10,10,70,50,null
n406,true,0.1965846689126714,0.8525777370327131,20,0.5317656494879935,false,0,0,0.7260138015454278,0.25445445695938795,10,10,70,50,null
n417,true,0.24578338041490927,0.986953798851556,12,0.7688199466688315,false,0,0,0.2296078118492043,0.6894712932626134,10,10,70,50,null
n419,true,0.9894790250577086,0.9618863623624916,18,0.344992444287856,false,50,1,0.6986243678334959,0.29088050095879514,10,10,70,50,null
n427,true,0.8712716365786581,0.8487936416492606,19,0.7891454523489392,false,0,0,0.01424932690141767,0.06017259074176573,10,10,70,50,null
n428,true,0.9861530079003686,0.745393748749593,19,0.37659210004627636,false,0,1,0.30378693334499185,0.6713996709156971,10,10,70,50,null
n434,false,0.9959819509846591,0.9380372295894944,0,0.6045727486631277,false,0,0,0.8258604019494922,0.47981238062684683,10,10,70,50,null
n438,false,0.9972596515655776,0.6642954342505629,0,0.18564618128645582,false,0,0,0.12575561357037335,0.913370663207023,10,10,70,50,null
n451,true,0.2667032351680002,0.7627275213351113,20,0.7878245189749857,false,0,1,0.24498056655483091,0.5703927179199857,10,10,70,50,null
n452,false,0.9995699651611446,0.44688197411071773,0,0.44810784050210645,false,0,0,0.7110449429508977,0.5073157147971687,10,10,70,50,null
n453,true,0.14136574680837197,0.851520538424217,18,0.34704093079638687,false,1,1,0.0785759919127576,0.8597897922831268,10,10,70,50,null
n454,true,0.24241685217127207,0.8529952711425519,20,0.8324715389401057,false,0,0,0.45790139315650846,0.13696756984452346,10,10,70,50,null
n457,false,0.9977881390731664,0.8424814823916289,0,0.31792504229716756,false,50,1,0.9638739901219611,0.12310549511289809,10,10,70,50,null
n458,false,0.9997949956381557,0.959028112976514,0,0.5507876038327019,false,50,0,0.6850925199510774,0.26225219690549095,10,10,70,50,null
n465,false,0.9987978796532627,0.5812286554333029,0,0.4935806577173612,false,50,0,0.24274890260256216,0.9257145115669229,10,10,70,50,null
n468,true,0.3924073984785462,0.6903311556482439,19,0.27346189357348805,false,1,2,0.6799712952437471,0.5782748573889123,10,10,70,50,null
n476,true,0.42016265096266786,0.9175003924573837,18,0.81208348505113,false,0,1,0.481430089943751,0.6861879247184481,10,10,70,50,null
n477,false,0.9965063178703673,0.3312645297096533,0,0.6189938370805604,false,0,0,0.13851657981551418,0.2797619778309733,10,10,70,50,null
n483,true,0.8061882117447163,0.8340534155300681,16,0.09500561768611787,false,0,1,0.10834556664140066,0.6792470149203516,10,10,70,50,null
n490,true,0.10913970672344431,0.8446836083490757,19,0.3232922027548335,false,0,1,0.5788696068141364,0.1105897258235769,10,10,70,50,null
n500,false,0.9997255871781565,0.4888030880011074,0,0.4440316858201738,false,0,0,0.6949126245603433,0.7263859857459516,10,10,70,50,null
n502,true,0.795036957388375,0.7126203908352114,16,0.46711941833534576,false,0,1,0.8970068993462215,0.8511725398185427,10,10,70,50,null
n506,true,0.7959008060075203,0.44365405460431195,16,0.19524460699845914,false,1,2,0.40380285533399707,0.7308542460613523,10,10,70,50,null
n509,true,0.32460964104795875,0.8238426047234277,15,0.8640850201910595,false,0,1,0.5543293435612936,0.4388347745671798,10,10,70,50,null
n513,false,0.9966139399629796,0.5790122046318148,0,0.02051494066942605,false,50,0,0.1748212649926057,0.5922531732149229,10,10,70,50,null
n516,false,0.9984592289844928,0.617576412352798,0,0.1716687328397335,false,50,1,0.9175920519751882,0.3793986328114358,10,10,70,50,null
n522,true,0.4315173331593929,0.8553888777930387,19,0.2845596324687619,false,1,3,0.44309861255107985,0.036964927204675035,10,10,70,50,null
n528,true,0.8458169358292594,0.5531512108710915,17,0.3688101551786625,false,0,0,0.8296426371369671,0.6751199459001268,10,10,70,50,null
n532,false,0.9970486034380082,0.6797769445365446,0,0.9559393289802027,false,0,0,0.5586123029740431,0.5593991363172575,10,10,70,50,null
n533,true,0.6172769555906825,0.1653341384567949,19,0.05929960731000461,false,0,0,0.11532915112207626,0.9758239804216537,10,10,70,50,null
n535,false,0.9993784629123182,0.790548646823545,0,0.431826410432544,false,50,0,0.6857171193463844,0.7101102786899183,10,10,70,50,null
n538,true,0.985340462655836,0.5534925821762016,19,0.9887286642652298,false,21,1,0.2394395334730866,0.2475719556877244,10,10,70,50,null
n544,false,0.998645351630804,0.6320403580958134,0,0.2746114257557706,false,50,1,0.12230694885376742,0.5103391882000601,10,10,70,50,null
n555,true,0.1536152379728795,0.6703316783613332,19,0.7604590091418315,false,31,1,0.10938268486430869,0.3447368215415375,10,10,70,50,null
n558,false,0.9999028893279589,0.36521848669962176,0,0.6016223824579195,false,50,0,0.9005774478066955,0.548110597423452,10,10,70,50,null
n559,true,0.9329883791970217,0.9295678014461851,4,0.2576310704832291,false,0,0,0.35168901406922,0.6063603632154625,10,10,70,50,null
n562,true,0.6894016784981092,0.8550729568955742,20,0.6328793402813472,false,0,0,0.11849161631098071,0.45940530135238844,10,10,70,50,null
n565,false,0.9987182370529443,0.7641724402358039,0,0.6930192083222396,false,0,0,0.7856338882845721,0.1878145495935088,10,10,70,50,null
n566,false,0.9961863851813059,0.5024815599835054,0,0.46217685121189495,false,0,0,0.5600244803225036,0.6099093481320931,10,10,70,50,null
n567,true,0.625986572433476,0.9757916929667181,19,0.8416976760809952,false,0,1,0.9097739955276374,0.3066690464090882,10,10,70,50,null
n569,true,0.8905205085288213,0.41490169749883715,21,0.37826467559993393,false,0,0,0.365605942959795,0.8441913410953512,10,10,70,50,null
n570,true,0.4888308756275958,0.9323566531088467,20,0.9707909018357266,false,0,0,0.17979172206916033,0.1583846080683094,10,10,70,50,null
n571,false,0.9980867468510358,0.9847467461826978,0,0.2272176190270067,false,0,0,0.5701042048551637,0.4381828346277229,10,10,70,50,null
n572,true,0.6183749419097411,0.5884587052396708,20,0.4046821314498307,false,0,0,0.7132811209800864,0.6407074468460568,10,10,70,50,null
n578,true,0.016201197171392567,0.9440005169752441,12,0.36139740188780833,false,0,0,0.14423281170771923,0.7815403031133602,10,10,70,50,null
n583,false,0.9993686640781958,0.8905019356615231,0,0.3734533666164673,false,50,0,0.8006248163747529,0.2949701666973328,10,10,70,50,null
n587,true,0.5499269561026978,0.3749438081380916,13,0.8895235404934443,false,0,0,0.6184325609591487,0.7950966400837605,10,10,70,50,null
n591,true,0.8290075333412816,0.831839464810059,21,0.1872415922323828,false,0,0,0.808351546784128,0.3961205150223023,10,10,70,50,null
n594,true,0.8564205725627128,0.45682482882726605,13,0.3584662896242221,false,2,1,0.17664577456859393,0.5250526422761151,10,10,70,50,null
n595,false,0.9963955904558547,0.5227127563065179,0,0.8740506313403822,false,50,1,0.7413193315042585,0.5794825389844891,10,10,70,50,null
n596,true,0.5334068198137922,0.7689339459985267,13,0.39406710003455914,false,0,0,0.09480284689870283,0.10141257135726006,10,10,70,50,null
n603,true,0.7513468673121946,0.8374840768061211,15,0.15617892933545652,false,0,1,0.8941088413602223,0.7403204864716493,10,10,70,50,null
n604,true,0.7364186661149255,0.6522392403577603,12,0.43371692128819717,false,0,0,0.6104160588031843,0.49503880318695337,10,10,70,50,null
n605,true,0.9876691916789093,0.702273704309268,18,0.8988376950152421,false,0,1,0.8990003684890158,0.8408687432559689,10,10,70,50,null
n607,true,0.7897828526052216,0.645750091871306,20,0.34997089659807845,false,0,0,0.5481170518132127,0.16645810349588097,10,10,70,50,null
n608,false,0.9976250459304801,0.8733683434315285,0,0.8704323417899469,false,0,0,0.3921220041129756,0.8799410179126332,10,10,70,50,null
n609,true,0.5986505894564027,0.5069635137289197,21,0.5097311459432008,false,0,0,0.49072714349848795,0.8922720118956782,10,10,70,50,null
n613,true,0.8127477999875126,0.9417686162892328,20,0.2753301801363699,false,0,0,0.4336127711083759,0.0107357640084218,10,10,70,50,null
n617,true,0.9968658198201859,0.423693726895371,21,0.3808144770408555,false,0,0,0.31314636804926954,0.921841124543283,10,10,70,50,null
n625,true,0.12092067456466579,0.5403354556347438,17,0.27634688160855625,false,0,1,0.2748802497280449,0.5926830195947425,10,10,70,50,null
n636,false,0.9990887195444774,0.6794793801479376,0,0.7544842024588421,false,0,0,0.857407789692266,0.9457772662521116,10,10,70,50,null
n643,false,0.9997916597637257,0.8881121814303622,0,0.08208095783394548,false,0,0,0.29653085349351416,0.557969494645439,10,10,70,50,null
n647,true,0.4427320260160243,0.8151497289161875,12,0.9750046018745335,false,1,2,0.11463050733619018,0.7812867885933932,10,10,70,50,null
n650,true,0.9296229169677555,0.4646483359702593,12,0.6281532348954426,false,0,0,0.8093552942948488,0.4109250573574077,10,10,70,50,null
n653,true,0.477679102577215,0.897787464878648,13,0.1497116987848467,false,0,0,0.05191275434554804,0.5911676680806951,10,10,70,50,null
n654,true,0.7177688677869648,0.12882418526260453,21,0.2814834832522597,false,0,0,0.2685690400223082,0.9135765635134836,10,10,70,50,null
n656,false,0.9957946658709259,0.6794067140438722,0,0.8262949120565721,false,50,0,0.11345892027935678,0.727169760120268,10,10,70,50,null
n660,false,0.9990737525649296,0.6610265757777295,0,0.5731408949877683,false,0,0,0.8049994065150103,0.40488498781719134,10,10,70,50,null
n663,true,0.25382852382668464,0.8651725764734515,20,0.46723020053259,false,0,1,0.9988024867110594,0.44731374049621686,10,10,70,50,null
n664,false,0.9981281939893257,0.6670358392372251,0,0.45364491805272156,false,0,0,0.012648536300606361,0.64214966646997,10,10,70,50,null
n665,false,0.9966051304105965,0.7688011031402061,0,0.919866723307077,false,50,0,0.4935172191827731,0.6635710624883888,10,10,70,50,null
n672,true,0.8742462315178041,0.9887726792918139,13,0.29998146169979656,false,0,1,0.7793403927640008,0.8331927377671463,10,10,70,50,null
n678,false,0.9959159324018269,0.5525502942057173,0,0.9931173761950252,false,50,0,0.6508623385589444,0.6130963229791617,10,10,70,50,null
n681,true,0.4154772024027337,0.7498680347246557,19,0.09409507220616892,false,0,0,0.47615666982107696,0.46601896400528764,10,10,70,50,null
n682,true,0.9530370928859602,0.9416306560228223,13,0.8144243464121769,false,0,0,0.4627257305043602,0.8408722932054298,10,10,70,50,null
n687,true,0.40070352734552034,0.7826171460793373,14,0.0818754716167131,false,0,0,0.016399540686220238,0.06487768902186386,10,10,70,50,null
n690,true,0.9183402181915916,0.5935942697144792,12,0.21328539719959666,false,0,0,0.7219714003570771,0.5393667531319536,10,10,70,50,null
n694,false,0.9990470431080302,0.733395750158364,0,0.5660146831473806,false,0,0,0.620153472130523,0.27973267676637137,10,10,70,50,null
