id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxDegree,cigLimit
n0,true,0.286522675621755,0.5483856808560484,62,true,8,0.4781189341409627,0.3628464671074013,0.6455732295904207,10,70
n1,true,0.04032627155458406,0.0722167062084088,63,true,46,0.9497617668235636,0.4570528230924069,0.8999150125494919,10,70
n2,true,0.027681632408327494,0.017079794890083815,12,false,0,0.5374024820390468,0.7729657330562716,0.8160092713852768,10,70
n3,true,0.18564739187783683,0.46308242488440177,68,true,16,0.5890532909274749,0.7789597624610383,0.5381711150946323,10,70
n4,true,0.7073996168301977,0.9980927355858609,50,true,24,0.027905109885060255,0.5303011516443598,0.6997948094869029,10,70
n6,false,0.5741493248147586,0.8546801252689572,50,true,4,0.14912161065906743,0.315396974792145,0.7138024152186844,10,70
n11,true,0.19426054238385243,0.4969044758192988,11,true,12,0.5898938206285677,0.9812884797750951,0.8495092756221551,10,70
n12,false,0.09445455452998104,0.3173762569058374,67,true,1,0.8382627490924982,0.21342482805668117,0.5951177038255787,10,70
n17,true,0.1326358685461321,0.23706365802537127,65,true,6,0.796760262781607,0.020929876737081243,0.8681583095127362,10,70
n19,true,0.2100999864168489,0.02348136425843336,12,false,0,0.23367975226886256,0.21606024667835083,0.8340239808575194,10,70
n20,false,0.20359487923162287,0.4005606615352313,66,true,12,0.5954799764970634,0.41580978228441606,0.7020506404799869,10,70
n25,false,0.3415771470622195,0.6964267502373057,12,true,1,0.3900408088174653,0.4641816007637185,0.9496568884271943,10,70
n31,true,0.3369567208010897,0.6543330453309931,66,true,19,0.12666131837711472,0.8300162551957111,0.40412380624371985,10,70
n32,false,0.05064807500148982,0.10610131626064265,61,true,12,0.9202773509701109,0.42839680360464066,0.6223987803408177,10,70
n33,false,0.003743702489703432,0.037699060217689,46,true,19,1.0130715990854557,0.10779565123497614,0.8948549644180526,10,70
n34,false,0.0636428474143948,0.13723106870238125,62,true,9,0.8894407736010975,0.051838671018645144,0.9149752533131845,10,70
n35,true,0.2184179999936363,0.5646211526144943,65,true,17,0.5788482910175107,0.6870037984201549,0.632636745149695,10,70
n36,true,0.7643128786025715,0.02258822909308474,12,false,0,0.8823619915283301,0.479188183481811,0.7032489989474611,10,70
n39,true,0.2089298798719194,0.30182974434689536,64,true,4,0.6304200751068221,0.22353296064154116,0.8110306503622121,10,70
n41,true,0.27791646669765896,0.6959126873161436,68,true,10,0.2859283718062883,0.9224477209378816,0.8907669281899093,10,70
n42,false,0.4730258372128505,0.9921695555915276,12,true,34,0.1255985512796334,0.8951004455489098,0.8723740083037019,10,70
n43,true,0.20513832684432054,0.5130216800942383,12,true,25,0.5780749455924682,0.5082614215938344,0.7359823219522287,10,70
n46,true,0.1849835069048849,0.47418926303593906,68,true,21,0.6240296167559644,0.9250093704279778,0.7953053864597563,10,70
n48,true,0.23992949601884817,0.6863802518324676,70,true,43,0.5482476811243234,0.24553834442562106,0.8944178899178998,10,70
n49,true,0.03160440104889761,0.011279519671136934,13,false,0,0.6379081518024071,0.31779761521489414,0.39746951742310954,10,70
n52,false,0.46738538950083874,0.9988646201278734,12,true,240,0.24469305471637942,0.9589599761713969,0.7142663605778214,10,70
n58,true,0.05387464401575061,0.252855895121743,69,true,20,0.8928508947720584,0.2978019957629162,0.9848180182669172,10,70
n60,true,0.10553798995141979,0.23401613975243385,65,true,18,0.7797477242820933,0.3574866391543763,0.6838521608202945,10,70
n64,false,0.2553176543629568,0.4275678882319477,12,true,4,0.5548553473149288,0.2743587204058768,0.7249967547277703,10,70
n66,true,0.07193102597189442,0.140470128212611,69,true,18,0.8616114510659061,0.19642301864030193,0.8624952471498684,10,70
n68,true,0.20233483005932865,0.33315686060186367,69,true,2,0.6436380325808008,0.10801309438961798,0.37889794337357174,10,70
n71,false,0.5293558311197476,0.9986069923161026,52,true,280,0.41213153319271184,0.5192037126141942,0.6456261433118027,10,70
n73,true,0.0030393906582970587,0.02650829427760086,56,true,255,1.001427509605585,0.48100708693088245,0.6621094130684458,10,70
n74,true,0.45097668365882787,0.878175704091679,70,true,3,0.19036411568559403,0.21830092130113815,0.5742972993760772,10,70
n78,true,5.37981475964915E-4,0.02295344217996753,23,true,352,1.0001589094864825,0.3650499759193929,0.7605217515903402,10,70
n80,true,0.1217200477479268,0.17080682974170816,69,true,14,0.7524080888360124,0.1839694345425199,0.7664643102845705,10,70
n82,false,0.46542802434913205,0.9933482264300748,21,true,323,0.3094399101426277,0.7380088380338861,0.9865431784191298,10,70
n85,true,0.10138377238958718,0.022178197037387697,12,false,0,0.20991513458734185,0.35940784867538556,0.7209839160143982,10,70
n94,true,0.20714426138181385,0.35881053564973575,66,true,29,0.5915944278387167,0.2446208582886759,0.9003367834608755,10,70
n98,true,0.08915631235835075,0.21575005182061846,67,true,19,0.8274556436765257,0.5275848965663836,0.4067861410550333,10,70
n99,false,0.6806229913406205,0.9960551631317447,13,true,352,0.039314240363518146,0.6674270381345582,0.7668003205387298,10,70
n104,true,0.11128751462003429,0.2012049116511535,12,true,4,0.8140318917996053,0.19554581812846977,0.42731475732715807,10,70
n109,true,0.3864685097013576,0.44932338723378135,57,true,5,0.4347262474891178,0.1037463737820028,0.14349307683058005,10,70
n113,false,0.8386008443306949,0.9943371006589252,0,true,360,1.0694652742603534,0.9645825804311313,0.23256255107854706,10,70
n120,false,0.17786494667147598,0.6350567180129316,12,true,12,0.6471109222259159,0.6539336488256873,0.5048368911791552,10,70
n121,false,0.3404199196391949,0.5285371078207676,12,true,10,0.383382687117753,0.5360277396765065,0.7422551418707899,10,70
n127,true,0.28864183043582015,0.78061136437964,12,true,24,0.3614854784720096,0.6414359107049654,0.7439047721020354,10,70
n130,false,0.4522298098214905,0.9920840981211568,14,true,349,0.34873420353406054,0.46242832789722116,0.8517954329862448,10,70
n141,true,0.04871994823528384,0.10801083385348909,12,true,18,0.9069638095077404,0.897695892277975,0.8188765253855039,10,70
n144,false,0.04168028408188824,0.11259692259179803,61,true,2,0.9321256461260176,0.44686149171029466,0.9620425502794983,10,70
n145,true,0.1855276228444413,0.3274943551363001,66,true,33,0.693710466544296,0.5074991636239639,0.41354630213739896,10,70
n148,true,0.1710616313281819,0.3623171545613078,68,true,45,0.6798571474243347,0.8170753678443374,0.6513739268687949,10,70
n150,false,0.30243997530862315,0.9975977772871666,13,true,233,0.6041717092552781,0.612564241042313,0.9042700496647036,10,70
n155,true,0.03667681775273459,0.14685499726687867,66,true,25,0.9484320692236499,0.48510584615959473,0.5801398968064124,10,70
n163,true,0.11137348063400694,0.25048748114125363,68,true,23,0.73897153620517,0.5102175971643338,0.3965345676807213,10,70
n177,false,0.3899498000721408,0.9925027608792321,54,true,287,0.4412135647182679,0.22094987070020572,0.6504054272415588,10,70
n178,true,0.06726418357870671,0.13313341973824583,67,true,24,0.8666867333340454,0.829078317312254,0.7424437784355724,10,70
n186,false,0.15674710238646275,0.2589071671851558,61,true,2,0.7372196153520796,0.6172247316363129,0.892644111429116,10,70
n188,true,0.20258319856252874,0.4179558262791089,62,true,19,0.5839772759706978,0.669321741943699,0.9596252378588701,10,70
n194,true,0.2640047812026654,0.6261460009320946,66,true,23,0.4221877918016979,0.601862579443478,0.856698433571643,10,70
n195,true,0.8289934880157028,0.023588099918339767,19,true,360,0.5599936184925942,0.4151824820047792,0.08759271203005459,10,70
n204,true,0.030228900018722322,0.0388468977331783,12,true,108,0.9239710172413639,0.05263550142695106,0.6228336150024446,10,70
n205,false,0.23719849189829637,0.6451467390316414,12,true,13,0.4624538372156736,0.33057304923913455,0.7551077949977956,10,70
n208,false,0.32354928220048207,0.7161047074364715,67,true,2,0.3968526028111499,0.45249290023350847,0.47235810199617745,10,70
n217,false,0.8835985911667621,0.9939394779799343,0,true,360,0.7934764389707487,0.8156642059715961,0.7115314203375884,10,70
n219,false,0.01714731707830369,0.0755561275437508,67,true,15,0.9830193136284753,0.921610751806657,0.7870123103406874,10,70
n221,true,0.20250046897297014,0.40461627636183,12,true,23,0.5415393943916597,0.4963573405508764,0.46305756451808017,10,70
n222,true,0.2752999781543638,0.5433959035938561,67,true,27,0.5080197529577334,0.16768197131742568,0.5483948511490696,10,70
n223,true,0.03045663520108612,0.07012575177737347,67,true,94,0.9508905913611343,0.3035482826530203,0.8593004651386396,10,70
n227,true,0.17241210549365327,0.31132208576980774,65,true,10,0.6795736595346857,0.5500427232923402,0.8094840355244569,10,70
n228,true,0.29585720009669814,0.015505554143243167,12,false,0,0.4032529069420342,0.4660375049943751,0.672364797464608,10,70
n239,true,0.8488117381204684,0.028128272553537278,15,true,360,0.35685753500676193,0.4268580858570188,0.30435144626077154,10,70
n240,false,0.45531894672679457,0.9968572795365469,60,true,187,0.10761970792852303,0.22015810612060116,0.5868115970565673,10,70
