id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.9962366453069045,0.746446853383712,0,0.0,false,9,18,0.4980477120012749,0.4450878813640151,null
n1,true,2.3298768242397426E-6,0.7542458758323816,0,0.0,false,6,13,0.24486701391518495,0.219915457707192,null
n2,true,5.973052666462921E-18,0.8003528173131926,0,0.0,false,9,18,0.4121270694795848,0.8972759475418117,null
n3,true,1.324467235247406E-22,0.734053548110419,0,0.0,false,4,9,0.5144337102074323,0.07595471670217813,null
n4,true,0.9964931464049032,0.7797815630082817,0,0.0,false,104,14,0.3302299236162659,0.840575071327416,null
n6,true,3.2325670444511406E-19,0.8436641981430812,0,0.0,false,14,23,0.8462237315786152,0.7929599181749184,null
n9,true,3.270498065601459E-20,0.3467547303406848,0,0.0,false,2,5,0.6984883332339332,0.36557837127056514,null
n10,true,2.1074016015294783E-20,0.6052875139547479,0,0.0,false,6,13,0.6179265606682179,0.4620361204540254,null
n12,true,0.9973136988051398,0.46931172469547855,0,0.0,false,102,5,0.08411280914527236,0.5597288968719627,null
n13,true,0.9979614116352956,0.770227106546004,0,0.0,false,103,8,0.032908705347140965,0.05722521380729462,null
n15,true,8.278771338066662E-23,0.7453848249619409,0,0.0,false,9,19,0.3777788934913462,0.8952486235541306,null
n19,true,2.3411434448906233E-19,0.8660997797776264,0,0.0,false,9,18,0.025086569532347502,0.8345130043941151,null
n23,true,0.9952983044223552,0.6869305902518238,0,0.0,false,101,122,0.7357288745401944,0.6071228680604048,null
n26,true,3.805299748545047E-17,0.7283967725978981,1,0.0,false,100,10,0.8628953556936059,0.5069426793701881,null
n29,true,0.9950503097476798,0.6845589457431854,0,0.0,false,101,4,0.5402437750472555,0.7207749337085737,null
n35,false,0.9997926405708765,0.9640997661167149,0,0.0,false,102,6,0.06949560417371914,0.36943808839464876,null
n36,true,1.989816545385871E-7,0.6715736316996999,0,0.0,false,6,12,0.47895824116147556,0.47494003247339733,null
n37,true,5.948067458694187E-20,0.594046994672088,0,0.0,false,103,7,0.22258278951592947,0.9176479534733712,null
n39,false,0.9956868158276323,0.8209471485134687,0,0.0,false,103,10,0.6282187731189162,0.8741847330930175,null
n45,true,7.140332490759476E-23,0.5217542564532285,0,0.0,false,5,11,0.5718414816600195,0.5195569796655163,null
n46,true,6.729591975607222E-27,0.5737464924266803,0,0.0,false,3,6,0.4548321788886257,0.8787689766806486,null
n47,true,3.5793811146034763E-19,0.6467698614541888,0,0.0,false,4,8,0.2790971915137339,0.9147152123803776,null
n49,true,6.821788010040381E-22,0.7182334817296608,1,0.0,false,4,8,0.3207904885745507,0.863332926291588,null
n51,true,0.15956249691724347,0.9004304758613412,0,0.0,false,70,16,0.6206798048686,0.9598607358584166,null
n52,true,1.3723610103118623E-13,0.9219078914931441,0,0.0,false,101,11,0.8720173555187944,0.708859716393244,null
n58,false,0.996535703234528,0.8370395112446256,0,0.0,false,103,8,0.699463614448839,0.7601824542617892,null
n59,true,1.427393872342319E-18,0.6185075822701207,0,0.0,false,20,23,0.5919149350998865,0.7381795607166244,null
n64,true,5.537336458358743E-23,0.8627838671146082,0,0.0,false,11,22,0.2614899722221703,0.5418666380998519,null
n67,true,2.7436982017581862E-18,0.7525473943077142,1,0.0,false,7,14,0.021360505115272044,0.7511076302345607,null
n68,true,4.170308554445169E-18,0.6056263970466423,0,0.0,false,8,16,0.8131209013927272,0.9862876073582021,null
n69,true,2.2873077822945826E-11,0.7819191357609885,0,0.0,false,6,13,0.4257922805828066,0.6335859706586742,null
n71,true,0.9950692150108185,0.6019920881467663,0,0.0,false,104,10,0.6485719021125951,0.8363772244808029,null
n72,true,0.9956477331750936,0.4016578214052143,0,0.0,false,105,15,0.4045720711987209,0.8469634725853292,null
n74,true,5.75745043857387E-14,0.7165103715753426,0,0.0,false,105,11,0.8197373010256191,0.6788876601211308,null
n78,true,1.4384435302860053E-23,0.478712513319442,0,0.0,false,4,8,0.2258361918839898,0.7734101928362666,null
n79,true,4.0383254475492644E-11,0.6004096181639694,0,0.0,false,5,10,0.6880535316605382,0.665956948103032,null
n81,true,6.615773560102332E-19,0.7321933938818199,0,0.0,false,22,21,0.5630282546801822,0.6280536178651954,null
n82,true,2.1979829923240642E-16,0.8239474237372855,0,0.0,false,7,14,0.6889322255465605,0.4020031721611733,null
n83,true,0.003968679510478544,0.8274306941219414,0,0.0,false,12,25,0.4908958719341064,0.868974993855191,null
n85,true,1.84034572830203E-19,0.8494161868308792,0,0.0,false,10,17,0.6238893474039446,0.9154262457538457,null
n90,false,0.9956381514526074,0.7502804335674818,0,0.0,false,103,6,0.4070440752599414,0.5711136415716164,null
n93,false,0.9951341812197599,0.8819623536357968,0,0.0,false,104,10,0.4505259966868007,0.3229522084554141,null
n97,false,0.9997762066675497,0.8468264141597353,0,0.0,false,102,6,0.6719920068839608,0.12407681276434118,null
n98,false,2.3129157309601184E-12,0.7892489926504942,0,0.0,false,101,10,0.8036535307374775,0.4898919017265134,null
n99,true,0.999619019929051,0.784486263677895,0,0.0,false,102,7,0.2979643236552203,0.2466145981396456,null
n101,false,0.9970461721568716,0.8403535645869011,0,0.0,false,102,7,0.5713281795027747,0.4819985926331248,null
n104,true,3.4298903500034592E-12,0.5570383213103326,0,0.0,false,7,13,0.8082102153706929,0.7304395123141707,null
n106,false,0.998973950180804,0.7207330921892959,0,0.0,false,104,9,0.705003003418724,0.21054606519202523,null
n108,true,6.62344187196873E-7,0.6064492377102099,0,0.0,false,4,9,0.5514673522817798,0.57545959427789,null
n109,true,1.5274583307237175E-12,0.2402020479086055,0,0.0,false,8,17,0.6475046204579276,0.979370823659142,null
n110,true,0.9984792879142309,0.9039722062269651,0,0.0,false,106,14,0.07690915151162742,0.7440791260259967,null
n112,true,1.6758263783685626E-18,0.40834798267359884,0,0.0,false,7,13,0.395647616894663,0.5891533792028143,null
n113,true,0.9964002024158576,0.691971859770808,0,0.0,false,109,25,0.4929503034386753,0.6472497122110819,null
n114,false,0.9969150346456711,0.5933455374211352,0,0.0,false,108,17,0.5688326549002459,0.2756575275402212,null
n115,true,4.13912774050368E-22,0.3888643439595747,2,0.0,false,3,7,0.8846642058732026,0.5237067581714819,null
n117,true,7.62911450612684E-17,0.7167310756316366,0,0.0,false,9,18,0.863532584356759,0.768552444625526,null
n121,true,0.9968303862014306,0.6036293520550661,0,0.0,false,104,10,0.1497983521568953,0.7592657863730822,null
n124,true,7.977486882683862E-20,0.6338508720290849,0,0.0,false,6,12,0.39767122810870925,0.9101305824456051,null
n127,true,0.9991590852501674,0.9334767532152317,0,0.0,false,101,6,0.598427768080452,0.8086141808077997,null
n130,true,0.9953247452306015,0.7382616363824968,0,0.0,false,104,11,0.7959584898293577,0.5458505287557109,null
n136,false,0.9952671141992516,0.5939075681502801,0,0.0,false,103,6,0.3344253746917968,0.4609477386316378,null
n137,true,0.9986511660369978,0.7246796747413721,0,0.0,false,105,11,0.7787183713553759,0.7778141439083079,null
n139,false,9.011960953959654E-6,0.7335778942691583,0,0.0,false,104,11,0.5661933212431788,0.8512187503031523,null
n141,true,1.96203733497571E-22,0.6781016754125846,0,0.0,false,3,6,0.43196456512351344,0.8608105690972766,null
n148,true,0.9960317641237788,0.6152142051220261,0,0.0,false,105,14,0.9651445960508905,0.6299370951628419,null
n150,true,5.917013366441181E-18,0.7131649234345382,0,0.0,false,5,11,0.9404931917302273,0.7035212465165157,null
n151,false,0.9995519290569711,0.868087879135263,0,0.0,false,102,6,0.7909549863827744,0.4226321701482397,null
n153,true,0.9993496861924002,0.6336238190059695,0,0.0,false,106,14,0.025628627299344453,0.42343227646712445,null
n154,true,5.220029815259704E-22,0.9706319061825381,0,0.0,false,8,17,0.7166176687815751,0.9811283071950951,null
n157,true,4.958331786359651E-24,0.595932966176092,0,0.0,false,105,11,0.7033557246743999,0.7510697078820116,null
n158,true,4.340429098773446E-5,0.7645508254541954,1,0.0,false,101,10,0.7162644704045361,0.8835703650000867,null
n161,true,0.9978698008960446,0.47226567897086125,0,0.0,false,105,14,0.1316710752103265,0.9050095587403939,null
n163,true,1.135647811608616E-22,0.7489135928971173,2,0.0,false,2,5,0.2140690776486167,0.15869644037489644,null
n167,false,0.9962326387839777,0.7375754386740828,0,0.0,false,113,27,0.6192302946389512,0.6238976391553575,null
n168,true,0.9999950067076281,0.6088493408210847,0,0.0,false,103,9,0.46741760078626593,0.5194599134568705,null
n170,true,4.3156850480832744E-24,0.7177189936837826,2,0.0,false,16,11,0.8126986984193354,0.9111360767679508,null
n172,true,0.3105532936836563,0.9315584112436645,0,0.0,false,101,16,0.261493446183713,0.8071011366034051,null
n174,false,0.9958233450856709,0.5573829530321894,0,0.0,false,103,7,0.4349774000994868,0.7954005562218402,null
n176,false,0.9966452280472374,0.7503582318946748,0,0.0,false,103,7,0.9957121331025487,0.8117237950892882,null
n178,true,9.44244401120875E-24,0.540409132455768,0,0.0,false,46,14,0.6344599719639775,0.9109360853305051,null
n183,true,3.822111664742E-20,0.6997947466643422,2,0.0,false,11,23,0.5753104580692182,0.2667815776694297,null
n186,false,0.9980465180632457,0.801810552382351,0,0.0,false,105,20,0.6914646955048919,0.8676621105005713,null
n187,false,0.9957660766068184,0.7299725820402092,0,0.0,false,101,4,0.9435075854724065,0.996479824120139,null
n192,false,0.9983092215251435,0.795564820313654,0,0.0,false,103,7,0.4194008206841798,0.15705770993806306,null
n195,true,5.938065234174924E-21,0.6506248331743213,0,0.0,false,8,14,0.767920293123665,0.661759117331954,null
n197,true,0.995324727842507,0.7578298016468364,0,0.0,false,110,25,0.2952218585253107,0.6123248704876079,null
n198,true,1.030028143253855E-11,0.4890071300038665,0,0.0,false,9,18,0.3478973685911496,0.7669975215468358,null
n200,true,1.2148788320130904E-18,0.6023083280304857,0,0.0,false,3,6,0.6279930827862918,0.43390604704034935,null
n202,false,0.9983534836441698,0.7796295084132034,0,0.0,false,101,18,0.40464591648254783,0.8071594740462449,null
n205,true,1.238496030690492E-22,0.571624199551256,2,0.0,false,4,8,0.28516408361563944,0.5656072576613492,null
n207,true,1.0575062370508321E-14,0.5943895408776785,0,0.0,false,106,13,0.463160793970215,0.34576316662700657,null
n209,true,8.84455566875669E-19,0.7883799733633858,0,0.0,false,7,9,0.18215657338581842,0.7979024316103456,null
n212,true,2.0804779420888437E-20,0.4996179180729481,1,0.0,false,8,16,0.4421610701477784,0.45666288107939224,null
n213,true,3.483864750018449E-14,0.7272096045431524,0,0.0,false,11,23,0.3167115244812542,0.46801843104195817,null
n214,true,5.211549890675317E-9,0.995327637240273,0,0.0,false,6,12,0.5680709202144114,0.5782064854281296,null
n221,true,1.7063020224812146E-17,0.6910428824507778,0,0.0,false,6,7,0.47018706790290127,0.7147341521778727,null
n223,true,2.576386086600845E-7,0.5287369548935528,0,0.0,false,7,14,0.4896185430966292,0.8926495491722207,null
n224,true,0.9977571319639598,0.5396115717579084,0,0.0,false,103,10,0.2625327684801415,0.5849121614082887,null
n225,false,0.9972788096838889,0.6124868021673884,0,0.0,false,100,9,0.22945813495872752,0.9757748446350221,null
n227,true,0.9951280320775906,0.7896774116219453,0,0.0,false,101,7,0.5890693253033549,0.627611914809818,null
n231,true,0.99650620610784,0.9050642525170385,0,0.0,false,14,29,0.4529939738000774,0.38190564961263385,null
n232,true,6.941339349156074E-20,0.5435993214132495,0,0.0,false,108,17,0.4021808997619318,0.5073988640904806,null
n236,true,4.391755388732136E-21,0.38396579246806417,0,0.0,false,3,7,0.06806374590669867,0.3602979664907451,null
n240,true,0.9997300322011192,0.8526409944401955,0,0.0,false,103,14,0.36281939132043617,0.6030613056562107,null
n242,true,0.9970015897159195,0.6361630201016543,0,0.0,false,102,10,0.4769598650307638,0.2523504264099077,null
n244,true,1.9128769400435442E-21,0.5962337191377807,2,0.0,false,6,12,0.5391706996690498,0.6957862544178423,null
n246,true,9.402401638698321E-18,0.5308132096526339,0,0.0,false,1,2,0.3450737915319737,0.5408514262115841,null
n247,true,9.983016245189379E-24,0.6576163730516773,0,0.0,false,5,10,0.965025036416464,0.6938812195351587,null
n250,true,0.9957292560495082,0.6634008959898412,0,0.0,false,103,8,0.1587482167829723,0.3395673089837816,null
n254,true,6.59707067341126E-12,0.5794189470826695,0,0.0,false,3,6,0.5655834234255578,0.3783375348860447,null
n255,true,4.6059114808785796E-8,0.5301155513921446,0,0.0,false,8,9,0.7011034624275012,0.7848850197915525,null
n256,true,7.128408220994122E-17,0.4161437474214315,1,0.0,false,52,16,0.727854367258614,0.788088845537155,null
n261,true,0.9982403794407161,0.698104548986913,0,0.0,false,102,13,0.945734526325325,0.14614461731947392,null
n266,true,7.161641618588052E-13,0.959338157481257,1,0.0,false,8,17,0.9045230536450523,0.6649659142847693,null
n267,true,1.6578177381825992E-22,0.5922577640676502,1,0.0,false,4,9,0.6315056619344931,0.2858134242182867,null
n273,true,3.206986213561842E-8,0.8826869090512035,0,0.0,false,7,15,0.34419848249222684,0.7925193632313947,null
